,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6746288771722831,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6222401939186395,0.6535276647408804,4.3390868086135015e-05,5.1486509619280696e-05,8.09564062365098e-06,150
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6207394956373701,0.6022990180432795,0.00014702505723107606,0.0001494472671765834,2.422205625407514e-06,250
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,4,0.6838235294117647,0.8122270742358079,0.6280507474553352,0.5756815652946632,0.00025752041256055236,0.0002666711516212672,9.150737241725437e-06,300
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,5,0.7132352941176471,0.8240601503759398,0.6248098027472403,0.5297454606940348,0.0003392646322026849,0.0003565881634131074,1.7323540305369534e-05,300
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,6,0.6985294117647058,0.8183161004431314,0.7142221445546431,0.5169689011474449,0.0003860056749545038,0.0005802623345516622,0.0001942566450452432,300
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,7,0.696078431372549,0.8080495356037152,0.5880796839209164,0.5186202838063243,0.00046375286183319986,0.000583635875955224,0.00011988301412202418,250
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,8,0.7083333333333334,0.8194233687405159,0.6134934606505376,0.39988211209451163,0.0006495217094197869,0.0007969985017552972,0.00014747679233551025,600
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,9,0.7818627450980392,0.8562197092084006,0.5716689709647029,0.3408041821228607,0.000339995080139488,0.0004912772565148771,0.00015128219092730433,700
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,10,0.7696078431372549,0.8401360544217688,0.46978916607651056,0.3212403012490831,0.0001761948224157095,0.0002140846336260438,3.78898112103343e-05,400
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,11,0.7794117647058824,0.8562300319488818,0.47669344578011363,0.3006617604098799,0.0001549199951114133,0.00019126063853036612,3.634064705693163e-05,450
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,12,0.7818627450980392,0.8580542264752791,0.5111135280891961,0.2897853299058043,0.0001235724485013634,0.0001340933667961508,1.052092011377681e-05,200
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,13,0.8455882352941176,0.8941176470588236,0.43187097653600515,0.2457824987296148,0.00022496760357171297,0.0002826892305165529,5.772163422079757e-05,700
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,14,0.8553921568627451,0.8959435626102292,0.3606864043383622,0.21622555626370016,0.00011352921137586236,0.00012068275827914476,7.153544174798299e-06,250
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,15,0.8504901960784313,0.8846880907372401,0.39061550660898875,0.17225445505958045,0.00016373684047721326,0.0001989399315789342,3.520309837767854e-05,500
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,16,0.8455882352941176,0.8926746166950597,0.44157668714429815,0.14497406891786624,0.0001135447237174958,0.00014217385614756495,2.8629136068047956e-05,350
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,AdamW,0.0001,SGD,1e-05,17,0.8602941176470589,0.9018932874354562,0.4725771936058414,0.111878503405489,0.00011509843170642853,0.00013986682461109012,2.476838926668279e-05,400
