,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,1,0.3161764705882353,0.0,0.7373070424678279,0.4935700291842223,0.0088336132466793,0.0133352624252438,0.0045016487129032,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,2,0.3161764705882353,0.0,0.7311895150764316,0.4841566962599755,0.0086871283128857,0.0129058910533785,0.0042187627404928,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,3,0.3161764705882353,0.0,0.7257758098490098,0.4680550779104233,0.0126900700852274,0.0172264333814382,0.0045363632962107,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,4,0.3161764705882353,0.0,0.7192536802852855,0.4554442475587129,0.0107869273051619,0.0151458578184247,0.0043589305132627,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,5,0.3137254901960784,0.0,0.7121873275906432,0.4508687832131982,0.0118523053824901,0.0166695229709148,0.0048172180540859,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,6,0.3529411764705882,0.1258278145695364,0.7038141442280189,0.4382480601966381,0.0099055552855134,0.0129375997930765,0.0030320447403937,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,7,0.4828431372549019,0.5127020785219399,0.6931201838979534,0.4327131367996334,0.0168107710778713,0.0210002046078443,0.004189433529973,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,8,0.5563725490196079,0.6221294363256785,0.687423451274049,0.4249838252589106,0.0297262482345104,0.0352218635380268,0.0054956153035163,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,9,0.6323529411764706,0.7368421052631579,0.6775276263554891,0.4215225026607513,0.0086914971470832,0.0110253542661666,0.0023338566534221,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,10,0.6666666666666666,0.7799352750809061,0.6698037946925444,0.4172751572728157,0.0136675257235765,0.0159214213490486,0.0022538958583027,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,11,0.6862745098039216,0.8048780487804879,0.6579647181080837,0.4164956623539328,0.0369826480746269,0.0428217351436615,0.0058390875346958,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,12,0.7009803921568627,0.817910447761194,0.647831542819154,0.4173264947645366,0.0213774126023054,0.0252364724874496,0.0038590603508055,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,13,0.6985294117647058,0.8172362555720654,0.6396119314081529,0.4160656946673988,0.009624145925045,0.0113651780411601,0.0017410317668691,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,14,0.6936274509803921,0.8153618906942393,0.6306277980991438,0.4031103591434657,0.0091165108606219,0.0109052434563636,0.0017887329449877,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,15,0.6911764705882353,0.8136094674556213,0.6259899887384153,0.4093238868825137,0.0234425663948059,0.0254472326487302,0.002004665788263,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,16,0.6936274509803921,0.8153618906942393,0.6259094599415275,0.4133113112002611,0.0314626991748809,0.0381009839475154,0.0066382847726345,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,17,0.6911764705882353,0.8147058823529412,0.6213506068669113,0.410574577011168,0.0512871481478214,0.0563280768692493,0.0050409282557666,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,18,0.6911764705882353,0.8147058823529412,0.6165222823619843,0.4107683496922254,0.0643551722168922,0.0708649680018425,0.0065097985789179,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,19,0.6911764705882353,0.8147058823529412,0.6131415016510907,0.4016686341725289,0.0149617483839392,0.0164333637803792,0.0014716151636093,50,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,20,0.6936274509803921,0.8159057437407953,0.6109350779477287,0.4005212703123688,0.0198662243783473,0.0248209070414304,0.0049546831287443,50,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,21,0.696078431372549,0.8171091445427728,0.6077249424130309,0.4060482684895397,0.0116474749520421,0.0128946425393223,0.0012471672380343,50,-1
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,22,0.696078431372549,0.8171091445427728,0.6044194283438664,0.3995974952913821,0.0090028205886483,0.0109176691621541,0.0019148488063365,50,-1
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,23,0.6985294117647058,0.8183161004431314,0.6014751172533223,0.3887781693190336,0.0168394688516855,0.020012978464365,0.0031735098455101,50,-1
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,24,0.6985294117647058,0.8183161004431314,0.5979994582194909,0.3870012383200228,0.0103705525398254,0.0117688495665788,0.0013982970267534,50,-1
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,25,0.6985294117647058,0.8183161004431314,0.5958866909438488,0.3946065414175391,0.010465401224792,0.012375365011394,0.0019099641358479,50,-1
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,26,0.6985294117647058,0.8183161004431314,0.5958714023524639,0.4030059712864459,0.0309096090495586,0.0331744067370891,0.002264798618853,50,-1
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,27,0.6985294117647058,0.8183161004431314,0.5949384698680803,0.3961146161556244,0.0094724977388978,0.0109893139451742,0.0015168159734457,50,-1
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,28,0.6985294117647058,0.8183161004431314,0.5958976511861763,0.3987580340951681,0.0214967317879199,0.0243097841739654,0.0028130514547228,50,-1
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,29,0.6985294117647058,0.8183161004431314,0.5929570367523268,0.3883470547460019,0.0170224606990814,0.0194861628115177,0.0024637028109282,50,-1
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,30,0.6985294117647058,0.8183161004431314,0.59263429980652,0.3885530997440218,0.0245804525911808,0.0276102405041456,0.0030297872144728,50,-1
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,31,0.6985294117647058,0.8183161004431314,0.5914324586297951,0.3862906720302999,0.0084174843505024,0.0095639629289507,0.0011464784620329,50,-1
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,32,0.6985294117647058,0.8183161004431314,0.5918319172718945,0.3778193928711116,0.0103026144206523,0.0118745062500238,0.0015718913637101,50,-1
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,33,0.6985294117647058,0.8183161004431314,0.5905544500724942,0.3922437513992191,0.0323136299848556,0.036885280162096,0.0045716501772403,50,-1
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,34,0.6985294117647058,0.8183161004431314,0.5918752276429943,0.3875078351572156,0.0232620779424905,0.026062075048685,0.0027999971061944,50,-1
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adagrad,1e-05,SGD,0.001,35,0.6985294117647058,0.8183161004431314,0.5897818301238266,0.3896271785125136,0.0258467812091112,0.0294501613825559,0.0036033799406141,50,-1
