,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,1,0.0,0.6213869416076718,0.5389101694930684,0.0038677100092172,0.0075766793452203,0.003708969336003,22,10
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,2,0.0,1.0618089373216375,0.2218029113278978,0.0131245236843824,0.0272784978151321,0.0141539741307497,220,10
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,3,0.0,0.7723064013109863,0.6287032929672436,0.0088617987930774,0.0319950245320797,0.0231332257390022,44,10
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,4,0.0,1.1903438272793556,0.2232365262950771,0.0090270731598138,0.036550648510456,0.0275235753506422,220,10
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,5,0.0,0.7182545029480039,0.7186384187333962,0.0041560288518667,0.0211532656103372,0.0169972367584705,44,10
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,6,0.0,0.9909049709619,0.1890662532479671,0.0098033929243683,0.0231081191450357,0.0133047262206673,176,10
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,7,0.0,0.9674519287664016,0.2292332635853778,0.0075426818802952,0.0089994929730892,0.0014568108599632,88,10
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,8,0.0231562017957297,0.7567309277658244,0.4287035372658548,0.0110286986455321,0.017235143110156,0.0062064444646239,44,10
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,9,0.0,0.8469618900984753,0.2127766826499084,0.0264800861477851,0.0341040678322315,0.0076239826157689,220,10
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,10,0.0,0.9535205068905618,0.2315927607032724,0.0137017108500003,0.0186859108507633,0.0049842000007629,110,10
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,1.0,SGD,0.001,11,0.0,1.5449645146692017,0.1018178901004821,0.0135344117879867,0.019525971263647,0.0059915599413216,198,10
