,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.5057339449541285,0.6814193709180989,0.4355554422597175,0.014964732341468334,0.018255267292261124,0.003290535183623433,2640
1,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.7660550458715596,0.5136442682065001,0.19189461020659299,0.025610651820898056,0.047221045941114426,0.02161039412021637,2640
2,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.9220183486238532,0.2647159779786107,0.11965448738647286,0.03470206633210182,0.04745766520500183,0.012755597941577435,2640
3,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.9162844036697247,0.28043567142748366,0.08579775720591318,0.03473718464374542,0.041740331798791885,0.00700314762070775,2640
4,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.9197247706422018,0.3098887153281702,0.04915642633101071,0.02074642851948738,0.02378828451037407,0.003041856689378619,2640
5,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.8922018348623854,0.46781218270322633,0.0525883892397211,0.022186042740941048,0.02567620575428009,0.0034901625476777554,2640
6,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.9346330275229358,0.2651574868984401,0.08379251831420167,0.037010859698057175,0.04264112934470177,0.005630270577967167,2640
7,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.9346330275229358,0.2819160818829364,0.07101088002224006,0.03289021551609039,0.037513017654418945,0.004622800275683403,2640
8,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.9288990825688074,0.29400186297171876,0.05562516864426222,0.028872784227132797,0.03259437903761864,0.0037215938791632652,2640
9,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.9277522935779816,0.314794633821627,0.05460300551827073,0.02741163596510887,0.030947042629122734,0.003535406431183219,2640
10,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9288990825688074,0.33949097157605507,0.04089008401166541,0.02377224899828434,0.026711398735642433,0.0029391497373580933,2640
11,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9311926605504587,0.2942175478295321,0.04832781926107462,0.02605893276631832,0.029384775087237358,0.003325841622427106,2640
12,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.930045871559633,0.3179836423422526,0.028440790462943066,0.01664915308356285,0.018654977902770042,0.002005825750529766,2640
13,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.930045871559633,0.3405784494067337,0.03811749686576315,0.022956006228923798,0.025684161111712456,0.0027281546499580145,2640
14,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9277522935779816,0.32328400047124284,0.03266530651758799,0.019842009991407394,0.02215057611465454,0.0023085654247552156,2640
15,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.9277522935779816,0.3442799421769584,0.03506470023086435,0.020623743534088135,0.023030007258057594,0.002406264189630747,2640
16,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.9323394495412844,0.3122378681170105,0.0433251430790441,0.024685120210051537,0.02771090529859066,0.0030257857870310545,2640
17,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.9323394495412844,0.3051960547395913,0.03557238788809628,0.022786837071180344,0.02541729249060154,0.0026304549537599087,2640
18,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9346330275229358,0.29720499545950957,0.04067551621945203,0.0251315888017416,0.028031909838318825,0.002900320803746581,2640
19,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,20,0.9334862385321101,0.31581464653552743,0.03138207772058333,0.018220102414488792,0.020431943237781525,0.0022118405904620886,2640
20,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,21,0.9334862385321101,0.31365345037059533,0.02929112493835529,0.01868683472275734,0.020808298140764236,0.0021214629523456097,2640
21,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,22,0.9311926605504587,0.33726569793054645,0.028958761691892775,0.01948237046599388,0.021772420033812523,0.0022900498006492853,2640
22,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,23,0.9346330275229358,0.30967196034013356,0.02784409046782512,0.019131353124976158,0.02135488949716091,0.0022235361393541098,2640
23,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,24,0.9357798165137615,0.30356906002190887,0.023985779752897955,0.017046378925442696,0.019123973324894905,0.0020775937009602785,2640
24,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,25,0.9346330275229358,0.3296384308973131,0.020454920741033153,0.016331253573298454,0.018280966207385063,0.0019497120520099998,2640
25,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,26,0.9323394495412844,0.335621360877108,0.03130811852548946,0.02037242241203785,0.022699598222970963,0.002327175112441182,2640
26,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,27,0.9357798165137615,0.3165700408451712,0.0367370426623926,0.02445218712091446,0.027215788140892982,0.0027636014856398106,2640
27,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,28,0.9311926605504587,0.3688379409808426,0.021549263607313067,0.015971481800079346,0.01780683919787407,0.0018353582127019763,2640
