,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6746288771722831,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6218429961625267,0.6439378965973857,0.00011087923485320061,0.0001323493052041158,2.147006853192579e-05,250
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6565137850303276,0.5696289695826444,0.0005778546910732985,0.0005952880601398647,1.743339089443907e-05,550
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,4,0.6838235294117647,0.8122270742358079,0.6338931380533704,0.5031219118336839,0.0012790083419531584,0.0014403150416910648,0.00016130674339365214,900
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,0.6868940521689022,0.47773435382307927,0.001733087468892336,0.002373466966673732,0.0006403795559890568,1100
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,6,0.7083333333333334,0.8226527570789866,0.6358588418247653,0.3675064016738905,0.001234976458363235,0.001595207373611629,0.00036023088614456356,2400
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,7,0.75,0.8075471698113208,0.5232688233840699,0.33074335253255993,0.0006152275018393993,0.0007785729249008,0.00016334540850948542,2150
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,8,0.7892156862745098,0.8594771241830066,0.5529411699549824,0.3046832635782658,0.00034227839205414057,0.00046191943692974746,0.00011964103759964928,1000
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,9,0.7892156862745098,0.8634920634920635,0.44949114220399483,0.2730028971537637,0.00041515351040288806,0.0005483030690811574,0.00013314957323018461,1200
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,10,0.8161764705882353,0.8730964467005076,0.4217938434551744,0.23275869660758572,0.0004141402314417064,0.0005609363433904946,0.0001467961265007034,1200
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,11,0.8137254901960784,0.8770226537216829,0.5536979895779023,0.19268529718472718,0.0004240818088874221,0.0005772456061094999,0.00015316379722207785,900
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,12,0.8480392156862745,0.8931034482758621,0.4782397189707148,0.14103528383449124,0.000584545370656997,0.0007029061089269817,0.0001183607237180695,1150
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,13,0.8504901960784313,0.8888888888888888,0.48087714757204203,0.0972154838811007,0.0006134423892945051,0.0007187772425822914,0.00010533487511565909,1400
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,14,0.8480392156862745,0.8912280701754386,0.5462959260798479,0.061558677300663354,0.0005461419350467622,0.0006638792692683637,0.0001177373414975591,1500
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,15,0.8357843137254902,0.8888888888888888,0.8437438457450994,0.030049135605019546,0.00044381755287759006,0.0005156698753125966,7.185231515904889e-05,1950
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,16,0.8284313725490197,0.8844884488448845,1.0347321856625415,0.01820457589678358,0.000271232653176412,0.0003079936432186514,3.676098276628181e-05,1700
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,17,0.8382352941176471,0.888135593220339,0.9464975082938669,0.015326631791823139,0.00018766398716252297,0.00023155740927904844,4.3893418478546664e-05,1050
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,AdamW,0.0001,SGD,1e-05,18,0.8602941176470589,0.8983957219251337,0.7927257452712522,0.010808839428535241,0.00021512855892069638,0.00023507919104304165,1.9950633941334672e-05,1550
