,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,1,0.5091743119266054,1.237805850803852,0.47218662931223987,0.0123992208391428,0.013635322451591492,0.0012361016124486923,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,2,0.4908256880733945,1.8659202494752516,0.35217898209137444,0.008227743208408356,0.010456609539687634,0.0022288658656179905,88
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,3,0.5091743119266054,0.7507424398299751,0.5915314858165486,0.007233045995235443,0.027854153886437416,0.020621107891201973,88
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,4,0.4908256880733945,1.5613011236584515,0.49643742792223666,0.011166872456669807,0.014571023173630238,0.0034041511826217175,88
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,5,0.4908256880733945,0.6935041574163174,0.3713028627976945,0.012538736686110497,0.023563439026474953,0.011024702340364456,88
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,6,0.5091743119266054,1.2123289541640412,0.35732998779064723,0.005325978621840477,0.013196243904531002,0.007870265282690525,88
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,7,0.4908256880733945,0.8077700616569694,0.5576304035388272,0.005003773607313633,0.01529781986027956,0.010294046252965927,88
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,8,0.5091743119266054,1.2346375759588468,0.5582630926743151,0.010549644008278847,0.014912684448063374,0.004363040439784527,88
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,9,0.4908256880733945,0.7288574045951214,0.48795419649475,0.013317563571035862,0.020901182666420937,0.007583619095385075,88
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,10,0.5091743119266054,0.6972385551951347,0.46111803500574416,0.014669807627797127,0.020731283351778984,0.00606147525832057,88
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,11,0.5091743119266054,0.9402372178134568,0.462825336758132,0.005089998710900545,0.00634002685546875,0.0012500281445682049,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,12,0.4908256880733945,0.7207127268161249,0.5134184918683868,0.007002887316048145,0.01698256842792034,0.009979681111872196,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,13,0.5091743119266054,0.7224582373549086,0.3527353886620734,0.01721680723130703,0.021016808226704597,0.003800000762566924,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,14,0.5091743119266054,0.7462091795895078,0.43695637358521866,0.006841481663286686,0.007005143444985151,0.00016366176714655012,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,15,0.4908256880733945,0.7170672794000819,0.4233411705142565,0.007685374468564987,0.008434447459876537,0.000749073107726872,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,16,0.5091743119266054,0.8997269799129679,0.372093135647645,0.008360804989933968,0.011351453140377998,0.0029906481504440308,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,17,0.5091743119266054,0.7018996996617098,0.4619033491852778,0.006609599106013775,0.008097874000668526,0.0014882751274853945,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,18,0.5091743119266054,0.7044050502120902,0.43943357255352156,0.0062719350680708885,0.006308180745691061,3.624565215432085e-05,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adagrad,0.001,SGD,0.001,19,0.5091743119266054,0.693079377533099,0.46474292884496127,0.0051004309207201,0.005302347242832184,0.00020191652583889663,88
