,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,1,0.3273560876209883,1.265040666132121,0.3295362082994304,1.2650656411083274,0.5324642998669297,0.07391127198934555,0.092032290995121,0.0181210208684206,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,2,0.3544574630667346,1.7604396720678708,0.3522172497965826,1.762828544885575,0.675383023248054,0.056567851454019547,0.061157215386629105,0.004589363932609558,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,3,0.3544574630667346,1.577906104103763,0.3522172497965826,1.5821207859004,0.6591465901471675,0.05479387938976288,0.0807664766907692,0.025972595438361168,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,4,0.31818644931227713,1.5023326078564925,0.318246541903987,1.5024517457886766,0.5583527133418247,0.06457158923149109,0.09450042247772217,0.02992883510887623,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,5,0.31818644931227713,1.728658214247897,0.318246541903987,1.720801668428036,0.462278663831763,0.07702412456274033,0.11283842474222183,0.035814300179481506,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,6,0.3295975547631177,1.5101930069165592,0.32668836452400324,1.495232924588625,0.5650316595053301,0.06726188957691193,0.08464717119932175,0.01738528162240982,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,7,0.6575649516046868,0.8048633960938687,0.6667005695687551,0.773785950196187,0.4699507595803589,0.21669432520866394,0.2813032269477844,0.06460890173912048,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,8,0.6637799286805909,0.8799407105883789,0.666293734743694,0.8648198457454476,0.6107443569898605,0.45275986194610596,0.5403531789779663,0.08759330958127975,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,9,0.717269485481406,0.7582522554637313,0.7079943043124491,0.8017245099885105,0.4699645887054503,0.6162941455841064,0.7215458750724792,0.105251744389534,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,10,0.7370351502801834,0.752155103326791,0.7608828315703824,0.7142567114284651,0.32134978650277485,0.6361590623855591,0.7299131751060486,0.09375414252281189,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.01,11,0.730412633723892,0.71573661122632,0.7611879576891782,0.6434150341143445,0.3282301964373328,0.9185432195663452,1.0829702615737915,0.16442707180976868,50
