,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.621604254432753,0.4125414298320189,0.0179335251450538,0.0265636052936315,0.0086300792172551,250,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.8139773952025994,0.3863707328490913,0.0192444324493408,0.0229476522654294,0.0037032191175967,250,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,3,0.6838235294117647,0.8122270742358079,0.6989225493926629,0.379333154145442,0.0226955767720937,0.0294886920601129,0.0067931157536804,250,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,4,0.7720588235294118,0.8467874794069192,0.5190818596119974,0.3493110511865466,0.017395831644535,0.0265059620141983,0.0091101313009858,250,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,5,0.8259803921568627,0.8777969018932874,0.4367190847794215,0.3011746912576258,0.0290012843906879,0.0407727360725402,0.0117714507505297,250,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,6,0.8406862745098039,0.8845470692717584,0.4720418226046889,0.2788942471764982,0.0448035784065723,0.057910818606615,0.0131072411313653,250,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,7,0.8529411764705882,0.8961937716262975,0.5044840475882166,0.2598796182601713,0.0722459256649017,0.0852702930569648,0.0130243645980954,250,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,8,0.8406862745098039,0.889267461669506,0.4765481118286284,0.2115768940665293,0.0840105712413787,0.0994871631264686,0.0154765900224447,250,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,9,0.8455882352941176,0.8877005347593583,0.3792208867768447,0.1890611370739061,0.0975691974163055,0.1110902354121208,0.0135210398584604,250,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,10,0.8406862745098039,0.8771266540642723,0.4152013717000098,0.1478090966544347,0.1088926643133163,0.1227876096963882,0.0138949463143944,250,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,11,0.8529411764705882,0.8916967509025271,0.4794352223238378,0.1155089942850405,0.1105827093124389,0.1255683898925781,0.0149856833741068,250,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,12,0.8504901960784313,0.8946459412780656,0.6958805955626874,0.0915765812467201,0.1081442311406135,0.1220540031790733,0.0139097739011049,250,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,13,0.8578431372549019,0.9013605442176872,0.703230058028495,0.0802335413008462,0.1208880692720413,0.1361625343561172,0.0152744613587856,250,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,14,0.8676470588235294,0.9065743944636678,0.5683015140564427,0.0658869423523661,0.1065906137228012,0.1200614720582962,0.0134708583354949,250,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,15,0.8676470588235294,0.9039145907473308,0.4721638798170413,0.0475324564053269,0.0850322395563125,0.0957552418112754,0.0107230031862854,250,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,16,0.8529411764705882,0.8936170212765957,0.496253809971534,0.0347445008154085,0.06711096316576,0.074904665350914,0.0077936993911862,250,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,17,0.8578431372549019,0.9003436426116839,0.6461564467702855,0.0261431028168241,0.0594506189227104,0.0670616924762725,0.0076110754162073,250,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,18,0.8602941176470589,0.9025641025641026,0.7617075757757537,0.0229073714772588,0.0593190640211105,0.0665438175201416,0.007224753499031,250,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,19,0.8700980392156863,0.9094017094017094,0.7550942881607625,0.0209240616761788,0.0607248991727829,0.0680287703871727,0.0073038693517446,250,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,20,0.8700980392156863,0.9081455805892548,0.6679981691681771,0.0183700202112784,0.0683049857616424,0.0764696970582008,0.008164707571268,250,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,21,0.8774509803921569,0.9134948096885812,0.6477317041953582,0.012522662848042,0.0444117225706577,0.0495856180787086,0.0051738955080509,250,-1
21,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,22,0.8578431372549019,0.8989547038327527,0.6868482566907701,0.0106765905916457,0.0366771258413791,0.0406726486980915,0.0039955242536962,250,-1
22,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,23,0.8480392156862745,0.8923611111111112,0.7619178998314715,0.0061062284455518,0.021336818113923,0.023557124659419,0.0022203063126653,250,-1
23,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,24,0.8529411764705882,0.896551724137931,0.8143091145966358,0.0070569541864511,0.024687735363841,0.02741314843297,0.0027254133019596,250,-1
24,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,25,0.8627450980392157,0.9041095890410958,0.8310012089477467,0.0069090463553337,0.0251568499952554,0.02785967849195,0.0027028280310332,250,-1
25,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,26,0.8725490196078431,0.910958904109589,0.8331405264742381,0.0070534200924754,0.0313946604728698,0.0349286794662475,0.0035340199247002,250,-1
26,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,27,0.8799019607843137,0.9147826086956522,0.7873780552446417,0.0064412526117026,0.0218558069318532,0.0243764799088239,0.0025206725113093,250,-1
27,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,28,0.8700980392156863,0.906854130052724,0.7601997836492742,0.0056700441183682,0.026250697672367,0.0293615646660327,0.003110866760835,250,-1
28,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,29,0.875,0.91005291005291,0.7741962689859636,0.0045296385947171,0.0130537524819374,0.0145454304292798,0.001491677830927,250,-1
29,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,30,0.8700980392156863,0.9081455805892548,0.8237088272247752,0.0050551076035517,0.026186890900135,0.0291981641203165,0.0030112729873508,250,-1
30,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,31,0.8676470588235294,0.9059233449477352,0.8388274899408833,0.0062785459483042,0.0183648839592933,0.0201789885759353,0.0018141046166419,250,-1
31,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,32,0.8676470588235294,0.9055944055944056,0.8307302927755076,0.0045953287392956,0.0161453206092119,0.0178480148315429,0.0017026934074237,250,-1
32,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,33,0.8627450980392157,0.9017543859649124,0.8090420975416897,0.0028817456335418,0.0113227292895317,0.0125020956620574,0.0011793663725256,250,-1
33,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,34,0.8627450980392157,0.9017543859649124,0.8052283846950112,0.0040309480637304,0.0133034782484173,0.0145785678178071,0.0012750899186357,250,-1
34,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,35,0.8676470588235294,0.9055944055944056,0.8173527118818967,0.0031976787689567,0.0115088578313589,0.0125363022089004,0.0010274447267875,250,-1
35,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,36,0.8700980392156863,0.906854130052724,0.807540045057049,0.0038236185976453,0.0152838649228215,0.0169941540807485,0.0017102889250963,250,-1
36,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,37,0.8725490196078431,0.9094076655052264,0.7906052414198034,0.0033157182606624,0.0104363597929477,0.0115958293899893,0.0011594693642109,250,-1
37,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,38,0.8529411764705882,0.8958333333333334,0.8312263885456881,0.0024857362583243,0.0069685522466897,0.0076631023548543,0.0006945502245798,250,-1
38,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,39,0.8480392156862745,0.8916083916083916,0.8848424476770614,0.0017764076375991,0.0079558454453945,0.008799179457128,0.0008433337206952,250,-1
39,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,40,0.8504901960784313,0.8939130434782608,0.9368073369686872,0.0025045438625311,0.0186258852481842,0.0206085350364446,0.0019826488569378,250,-1
40,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,41,0.8553921568627451,0.8981001727115717,0.9666482270726656,0.0025032090891145,0.0091369291767477,0.0100001916289329,0.0008632628014311,250,-1
41,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,42,0.8602941176470589,0.9018932874354562,0.954793543129948,0.0036743138403729,0.0175492204725742,0.019349355250597,0.0018001340795308,250,-1
42,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,43,0.875,0.9113043478260868,0.934212919708158,0.0020759929728868,0.0088814999908208,0.0097177596762776,0.0008362595690414,250,-1
43,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,44,0.8872549019607843,0.9201388888888888,0.9163634696362136,0.0021774166864366,0.0158161334693431,0.0174503587186336,0.0016342259477823,250,-1
