,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.621604254432753,0.4125414298320189,0.017933525145053864,0.026563605293631554,0.008630079217255116,250
1,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.6133873807448967,0.38637073284909135,0.01924443244934082,0.022947652265429497,0.0037032191175967455,250
2,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,3,0.6838235294117647,0.8122270742358079,0.5966630291705038,0.3721027822615579,0.019537702202796936,0.023275790736079216,0.003738087834790349,250
3,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,4,0.7009803921568627,0.8200589970501475,0.5535128338664186,0.352295007363148,0.01906951703131199,0.02600637637078762,0.006936859339475632,250
4,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,5,0.7549019607843137,0.84375,0.49778562316707536,0.3186757924720645,0.03523803874850273,0.045758914202451706,0.01052087638527155,250
5,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,6,0.8088235294117647,0.8737864077669902,0.4438828446117102,0.26883657463975247,0.035358455032110214,0.04866963252425194,0.013311178423464298,250
6,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,7,0.8308823529411765,0.8733944954128441,0.3564302750370082,0.2303779474899173,0.05687910318374634,0.0696895644068718,0.012810462154448032,250
7,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,8,0.8602941176470589,0.8987566607460036,0.380329407331552,0.20746310988776387,0.06392934173345566,0.07508494704961777,0.011155607178807259,250
8,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,9,0.8578431372549019,0.8986013986013986,0.41413935848201316,0.17938680951539426,0.07024100422859192,0.08068066090345383,0.010439659468829632,250
9,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,10,0.8578431372549019,0.896797153024911,0.3876330743671632,0.16689527299096807,0.0862416997551918,0.09741237759590149,0.011170679703354836,250
10,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,11,0.8529411764705882,0.8961937716262975,0.44514404929370854,0.1533909232753329,0.07701686024665833,0.08629949390888214,0.009282635524868965,250
11,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,12,0.8553921568627451,0.8963093145869947,0.41825784764745655,0.142383757523261,0.09800893068313599,0.10969728231430054,0.011688352562487125,250
12,roberta-base,glue,mrpc,2,10,10,1.0,8,5,100,False,0.0,,SGD,1.0,SGD,0.001,13,0.8553921568627451,0.8987993138936535,0.4913857294401775,0.11674077122840101,0.080537348985672,0.0898856669664383,0.009348317980766296,250
