,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,1,0.3273560876209883,1.1023462456032427,0.3295362082994304,1.1020435902818224,1.0519771268367768,0.0005182440509088337,0.0005827536224387586,6.450957880588248e-05,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,2,0.3273560876209883,1.1011542056572563,0.3295362082994304,1.1009649047044547,1.0700369515419008,0.0003044595359824598,0.00042251357808709145,0.00011805404210463166,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,3,0.32766174223127864,1.1055455711573823,0.3295362082994304,1.1055562309466114,1.0533063420057298,0.0004629562608897686,0.0004754669207613915,1.251066532859113e-05,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,4,0.3544574630667346,1.109453195367485,0.3522172497965826,1.1097236321261494,1.0753400888442992,0.0005387110868468881,0.0005979365087114275,5.9225429140497e-05,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,5,0.3544574630667346,1.112883253173315,0.3522172497965826,1.1132005598120227,1.0449020982980728,0.0006128075765445828,0.0006639077328145504,5.110014899400994e-05,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,6,0.3544574630667346,1.10607019929062,0.3522172497965826,1.1063509840515204,1.1330881135463715,0.0004745482583530247,0.0006418827106244862,0.00016733443771954626,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,7,0.3659704533876719,1.0994481212643947,0.3613710333604557,1.0994958592392352,1.083460484266281,0.0005316159804351628,0.000624025531578809,9.240953659173101e-05,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,8,0.3270504330106979,1.1005646997869938,0.32963791700569567,1.1003617754401571,1.0771542624235155,0.0003390767378732562,0.000361328391591087,2.2251648260862567e-05,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,9,0.31818644931227713,1.1050175137896798,0.318246541903987,1.1049319887859632,1.0712773839235306,0.00029002060182392597,0.0004439848125912249,0.00015396421076729894,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,0.9,SGD,0.0001,10,0.31818644931227713,1.1216393079132012,0.318246541903987,1.1217267072423869,1.0134916524887085,0.0006086921785026789,0.0006522687035612762,4.357653233455494e-05,50
