,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,1,0.3161764705882353,0.0,0.7452883510028615,0.7426656436920165,4.694390554504935e-06,7.837091288820375e-06,3.1427009616891155e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,2,0.3161764705882353,0.0,0.7442551185103023,0.742927716076374,4.6232607928686775e-06,7.75956050347304e-06,3.1362994832306867e-06,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,3,0.3161764705882353,0.0,0.7427966816752565,0.7420959186553954,5.047258127888199e-06,8.121868631860707e-06,3.074610503972508e-06,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,4,0.3161764705882353,0.0,0.7409668038873112,0.7400832431316375,4.691542926593684e-06,7.717683729424607e-06,3.026140575457248e-06,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,5,0.3161764705882353,0.0,0.7388306061426798,0.7379130301475525,4.672948307415936e-06,7.486951744795078e-06,2.8140034373791423e-06,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,6,0.3161764705882353,0.0,0.7364188491129408,0.735270994246006,4.62318530480843e-06,7.576392818009481e-06,2.9532075132010505e-06,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,7,0.3161764705882353,0.0,0.7337905449025771,0.732992908835411,4.651254585041897e-06,7.347933660639683e-06,2.6966790755977854e-06,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,8,0.3161764705882353,0.0,0.7309735008314544,0.7294735947847366,4.718295713246334e-06,7.479793566744775e-06,2.761497626124765e-06,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,9,0.3161764705882353,0.0,0.7280175989749385,0.725075606226921,4.802936473424779e-06,7.338808700296795e-06,2.5358722268720157e-06,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,10,0.3161764705882353,0.0,0.7249335681690889,0.7243458347320556,4.742576948046917e-06,7.4622544161684345e-06,2.7196774681215174e-06,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,11,0.3161764705882353,0.0,0.721768693596709,0.7189619085788725,4.500158411246957e-06,6.961417966522276e-06,2.461259555275319e-06,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,12,0.3161764705882353,0.0,0.718550583895515,0.717023555755615,4.577413164952304e-06,6.936294084880501e-06,2.3588806925545214e-06,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,13,0.3161764705882353,0.0,0.7152995595745012,0.7135805912017823,4.718965101346839e-06,7.0217938628047705e-06,2.3028287614579313e-06,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,14,0.3161764705882353,0.0,0.7120451962246614,0.7103965392112732,4.748368610307807e-06,6.864417173346737e-06,2.1160485630389303e-06,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,15,0.3161764705882353,0.0,0.7088136147050297,0.7052573506832122,4.8138222155102994e-06,6.753815341653535e-06,1.9399931261432357e-06,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,16,0.3161764705882353,0.0,0.7056040810603722,0.7023449308872223,4.764904133480741e-06,6.776213467674097e-06,2.0113093341933563e-06,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,17,0.3161764705882353,0.0,0.7024288422921124,0.6998092863559723,4.621187144948635e-06,6.556290372827789e-06,1.935103455252829e-06,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,18,0.3161764705882353,0.0,0.699301445016674,0.6949292187690735,4.498868293012492e-06,6.342715096252505e-06,1.84384691692685e-06,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,19,0.32107843137254904,0.048109965635738834,0.6962297804215375,0.6917567207813263,4.663545951189008e-06,6.448557542171329e-06,1.7850115909823216e-06,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,20,0.49754901960784315,0.5891783567134269,0.6932213773914412,0.6905181171894074,4.626900590665173e-06,6.333933470159536e-06,1.7070328794943634e-06,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,21,0.6740196078431373,0.8046989720998532,0.6902870278732449,0.6847248252630234,4.424425696925027e-06,6.011470304656541e-06,1.587044494044676e-06,50
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,22,0.6838235294117647,0.8122270742358079,0.6874373309752521,0.6825235587358475,4.731430635729339e-06,6.1844816627854016e-06,1.4530507996823872e-06,50
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,23,0.6838235294117647,0.8122270742358079,0.6846698557629305,0.678510033726692,4.478832124732435e-06,5.930830866418546e-06,1.4519987416861113e-06,50
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,24,0.6838235294117647,0.8122270742358079,0.6819869735661674,0.6764533190727234,4.664376774599077e-06,6.047432634659344e-06,1.3830558600602672e-06,50
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,25,0.6838235294117647,0.8122270742358079,0.679407399074704,0.674597461104393,4.578867446980439e-06,5.717499334423337e-06,1.1386321148165734e-06,50
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,26,0.6838235294117647,0.8122270742358079,0.6769287960202086,0.671667823433876,4.600693955580937e-06,5.688630608347012e-06,1.087936652766075e-06,50
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,27,0.6838235294117647,0.8122270742358079,0.6745524768735848,0.6682962844371796,4.746361355500994e-06,5.754458015871933e-06,1.0080966603709385e-06,50
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,28,0.6838235294117647,0.8122270742358079,0.6722744364364475,0.666702152967453,4.490848368732259e-06,5.458612577058375e-06,9.677644356997916e-07,50
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,29,0.6838235294117647,0.8122270742358079,0.6700974305470785,0.6645045094490052,4.869699296250474e-06,5.7402758102398366e-06,8.705766845196194e-07,50
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,30,0.6838235294117647,0.8122270742358079,0.6680082468425527,0.6620736190080642,4.596840426529525e-06,5.513421001523966e-06,9.165804613076034e-07,50
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,31,0.6838235294117647,0.8122270742358079,0.6660154344988805,0.6603749700784683,4.488199010665994e-06,5.259843874227954e-06,7.716448067185411e-07,50
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,32,0.6838235294117647,0.8122270742358079,0.6641120571716159,0.6584384570121766,4.77197772852378e-06,5.527355369849829e-06,7.553774139523739e-07,50
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,33,0.6838235294117647,0.8122270742358079,0.662298208358241,0.6559725115299224,4.745693331642542e-06,5.432238594949013e-06,6.86545092776214e-07,50
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,34,0.6838235294117647,0.8122270742358079,0.660565593663384,0.6546806800365448,4.5523515836976e-06,5.243535724730464e-06,6.911842547197011e-07,50
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,35,0.6838235294117647,0.8122270742358079,0.6589236434768228,0.6540058459043504,4.834719220525585e-06,5.368632628233172e-06,5.339135782378435e-07,50
