,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,1,0.4908256880733945,0.705612155822439,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,2,0.5091743119266054,0.7041646460874365,0.4604029093445702,0.010215343907475471,0.013052043505012989,0.0028366991318762302,440
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,3,0.5091743119266054,0.7379187039279063,0.4754987393911561,0.008503829129040241,0.011212296783924103,0.002708467422053218,1584
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,4,0.6330275229357798,0.6883264337110957,0.4866251650213432,0.004153786692768335,0.004991697613149881,0.0008379110950045288,352
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,5,0.4908256880733945,0.702659962374136,0.2812521126214179,0.0095863351598382,0.011535492725670338,0.0019491576822474599,792
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,6,0.6502293577981652,0.7439395124690795,0.21587715758458273,0.009584096260368824,0.023059306666254997,0.013475210405886173,1232
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,7,0.8864678899082569,0.4692337475610265,0.24938936678782647,0.006681500934064388,0.011642350815236568,0.00496084988117218,704
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,8,0.893348623853211,0.3703241819695253,0.2453876424243914,0.008000349625945091,0.010549256578087807,0.002548906719312072,528
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,9,0.911697247706422,0.2563665144256564,0.1429287696998279,0.013069652020931244,0.016399847343564034,0.0033301955554634333,1056
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,10,0.8864678899082569,0.2561860526954636,0.13674478511469607,0.010186471045017242,0.012204485014081001,0.002018013969063759,968
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,11,0.805045871559633,0.5495041492501906,0.1382561599102337,0.009085798636078835,0.011219578795135021,0.0021337801590561867,880
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.9002293577981652,0.3394737853412303,0.14701609318937042,0.008917653933167458,0.011405722238123417,0.002488068537786603,880
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.9059633027522935,0.35295585448423256,0.07787091414215798,0.008108651265501976,0.009335251525044441,0.0012266001431271434,1056
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.908256880733945,0.32168687405593377,0.1347544344824744,0.006019410211592913,0.0073366835713386536,0.0013172734761610627,616
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,15,0.9254587155963303,0.24642936405330607,0.11340965402659349,0.007846000604331493,0.0091796750202775,0.0013336745323613286,880
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,16,0.908256880733945,0.2608237471602379,0.10298255375795269,0.007349865511059761,0.008589214645326138,0.0012393490178510547,968
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,17,0.9013761467889908,0.29679357124184935,0.12825480943082754,0.006274618208408356,0.007478194776922464,0.0012035764520987868,792
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,18,0.9208715596330275,0.2563429109350599,0.11522407480410787,0.006713636219501495,0.008113566786050797,0.0013999304501339793,880
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,19,0.9357798165137615,0.23706053061530405,0.13146114960985172,0.006309935357421637,0.007464814931154251,0.0011548794573172927,792
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,20,0.9334862385321101,0.22426248114415095,0.10030955455899444,0.006429247558116913,0.007564921863377094,0.0011356740724295378,880
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,21,0.9323394495412844,0.2219974431625798,0.09834020763898893,0.006498993374407291,0.0074034095741808414,0.0009044163743965328,880
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,22,0.908256880733945,0.29271862306098084,0.10380483319395284,0.006194619461894035,0.0072601535357534885,0.001065534190274775,792
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,23,0.9139908256880734,0.30373349875011996,0.08985467141467801,0.006736105773597956,0.007894136011600494,0.0011580303544178605,880
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,24,0.930045871559633,0.30256741832305756,0.07752420920787802,0.006204951088875532,0.007362348027527332,0.0011573968222364783,880
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,25,0.9311926605504587,0.27696794513798556,0.07062622087765201,0.005835866089910269,0.006967866327613592,0.0011320003541186452,792
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,26,0.8922018348623854,0.4218640157994558,0.09983169481401769,0.0060163564048707485,0.007155298721045256,0.001138942432589829,704
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,27,0.8784403669724771,0.4170087473317468,0.11665139761297713,0.00713613536208868,0.008578130044043064,0.001441994565539062,792
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,28,0.8979357798165137,0.3467461309318832,0.07196095499789755,0.007119209971278906,0.008118708617985249,0.0009994987631216645,1056
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,29,0.9323394495412844,0.22335055614810934,0.07096463596022289,0.005332022439688444,0.006263578776270151,0.0009315564529970288,880
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,30,0.9346330275229358,0.2355126677189928,0.09943379931028822,0.004914319142699242,0.005903122015297413,0.0009888031054288149,704
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,31,0.9139908256880734,0.35051351601638137,0.05918252612761547,0.005910596344619989,0.006859547924250364,0.0009489516960456967,968
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,32,0.9002293577981652,0.41678868625670834,0.07850661906674491,0.004866350907832384,0.005609262268990278,0.0007429111865349114,704
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,33,0.9197247706422018,0.3084115972874607,0.07302007194646767,0.005633090622723103,0.006555838044732809,0.0009227473638020456,792
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,34,0.9277522935779816,0.27116016703583046,0.05710807203565473,0.005696794483810663,0.006354396231472492,0.0006576015730388463,880
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,35,0.926605504587156,0.2486717872297041,0.09207955107302362,0.005323173012584448,0.006134736817330122,0.000811563921160996,704
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,36,0.9357798165137615,0.246465997151238,0.07531451000652768,0.006126202177256346,0.007387568708509207,0.001261366531252861,880
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,37,0.9392201834862385,0.24936344363932805,0.072275292289716,0.006047866772860289,0.006941420491784811,0.0008935538935475051,880
