,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,1,0.4908256880733945,0.703246145073427,0.4721866293122398,0.0123992208391428,0.0136353224515914,0.0012361016124486,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,2,0.4908256880733945,0.7028327327255809,0.4001432652183047,0.0169126782566308,0.0220823157578706,0.0051696370355784,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,3,0.4908256880733945,0.7025162003455906,0.5003358878152953,0.0105300350114703,0.0113967768847942,0.0008667420479469,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,4,0.4908256880733945,0.7021260999758309,0.492394770741124,0.0115222064778208,0.0129542043432593,0.0014319982146844,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,5,0.4908256880733945,0.7017662700163115,0.3549730272720229,0.0190652832388877,0.0222559534013271,0.0031906692311167,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,6,0.4908256880733945,0.7005939046177295,0.3986665391532534,0.0090189659968018,0.0230592619627714,0.0140402959659695,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,7,0.4908256880733945,0.699456925239038,0.5479660388082266,0.0070565431378781,0.0079232463613152,0.0008667031070217,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,8,0.4908256880733945,0.6984674039236997,0.5401454721154136,0.0080097112804651,0.008557153865695,0.0005474425270222,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,9,0.4908256880733945,0.6972884628750863,0.4683191839224573,0.0098534366115927,0.0143401948735117,0.004486758261919,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,10,0.4908256880733945,0.696088340851145,0.4396838846701112,0.0122657809406518,0.0160094257444143,0.0037436452694237,88,-1
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,11,0.4908256880733945,0.6948819980708831,0.4916905481368303,0.007628699298948,0.0129969483241438,0.0053682490251958,88,-1
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,12,0.4908256880733945,0.6941450681161443,0.4961791371884333,0.0083474991843104,0.0102828340604901,0.0019353351090103,88,-1
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,13,0.4908256880733945,0.6935674455187736,0.3493377361393702,0.0154425501823425,0.0186846144497394,0.0032420647330582,88,-1
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,14,0.4977064220183486,0.6931867861966474,0.4624641691662625,0.0093015041202306,0.0116593362763524,0.002357831923291,88,-1
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,15,0.5091743119266054,0.6930555717660747,0.4501081385141746,0.0110535975545644,0.0124171581119298,0.00136356044095,88,-1
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,16,0.5091743119266054,0.6931645596792938,0.4004964461137371,0.0107897873967885,0.0144524294883012,0.0036626423243433,88,-1
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,17,0.5091743119266054,0.6935192647330258,0.4755397576997479,0.0091907503083348,0.0102425469085574,0.0010517962509766,88,-1
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,18,0.5091743119266054,0.6941033514267808,0.464127443532925,0.0090317325666546,0.01023371797055,0.0012019851710647,88,-1
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,19,0.5091743119266054,0.6948050840185322,0.4868006941544907,0.0077034463174641,0.0087370816618204,0.0010336354607716,88,-1
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,20,0.5091743119266054,0.69566651549908,0.3902245701396499,0.0113909477367997,0.0128226103261113,0.0014316627057269,88,-1
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,21,0.5091743119266054,0.6965337592527407,0.4363090540028431,0.0096758399158716,0.0110649904236197,0.0013891503913328,88,-1
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,22,0.5091743119266054,0.6974977063476493,0.4616456362228332,0.0089153200387954,0.009589091874659,0.0006737715448252,88,-1
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,23,0.5091743119266054,0.698191415826115,0.4602294367674568,0.0079034678637981,0.0102541968226432,0.0023507289588451,88,-1
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,24,0.5091743119266054,0.6985160309240359,0.3869561846241016,0.0094326492398977,0.0126456562429666,0.0032130067702382,88,-1
