,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6441641029189614,0.6584707571268081,0.0007380722090601921,0.0012144810752943158,0.00047640883713029325,750
1,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6624148195865107,0.5673507086108127,0.0009637626353651285,0.0010892808204516768,0.00012551818508654833,750
2,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.7998688815563333,0.5273730303386848,0.000998821691609919,0.0013892734423279762,0.00039045175071805716,750
3,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.678921568627451,0.7904,0.6764823747616188,0.5289905339697997,0.001527430023998022,0.0020091168116778135,0.00048168678767979145,750
4,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,0.6052454441201454,0.5277177419662475,0.0012231554137542844,0.0016357321292161942,0.0004125766863580793,750
5,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.6985294117647058,0.8183161004431314,0.6025877010588553,0.4818167808651924,0.0011801833752542734,0.0012337224325165153,5.3539002692559734e-05,750
6,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.6887254901960784,0.8043143297380585,0.5763375776655534,0.46107290715575217,0.0011848418507725,0.0013071998255327344,0.00012235798931214958,750
7,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.696078431372549,0.8181818181818182,0.9690537243058869,0.40879929629117245,0.0008991493377834558,0.0010741790756583214,0.00017502970877103508,750
8,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.3161764705882353,0.0,0.9712207562783185,0.40382138986239824,0.000628059555310756,0.0012014470994472504,0.0005733875441364944,750
9,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.6985294117647058,0.8183161004431314,0.6118232251382342,0.5499639314522347,0.0010676822857931256,0.002912872936576605,0.0018451906507834792,750
10,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,11,0.7058823529411765,0.8208955223880597,0.5195499576774298,0.4250123268425464,0.0009564334177412093,0.0011966198217123747,0.0002401863894192502,750
11,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,12,0.7083333333333334,0.8215892053973014,0.5974119121537489,0.37043423072298365,0.000828285701572895,0.0009797547245398164,0.0001514690084150061,750
12,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,13,0.7990196078431373,0.8540925266903915,0.4530608823486403,0.32370565006434926,0.0006052284734323621,0.0007578681106679142,0.0001526396517874673,750
13,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,14,0.7573529411764706,0.8483920367534457,0.6308269926949459,0.28825441026141246,0.0004710684879682958,0.000600915402173996,0.0001298469287576154,750
14,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adagrad,0.0001,SGD,1e-05,15,0.6102941176470589,0.6093366093366094,0.6059753047484978,0.2531868124393125,0.000354858988430351,0.0005055404617451131,0.00015068148786667734,750
