,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,1,0.3161764705882353,0.0,0.7453550626249874,0.6844178674221038,0.00037301325937733054,0.000616588571574539,0.0002435753121972084,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,2,0.3161764705882353,0.0,0.7444483976738125,0.6852670256495476,0.0003736872458830476,0.0006159699405543506,0.0002422826801193878,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,3,0.3161764705882353,0.0,0.7431643838975944,0.6833969674706459,0.00038633044459857047,0.0006253382889553905,0.00023900784435682,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,4,0.3161764705882353,0.0,0.74154772828607,0.6826975647211074,0.000378053926397115,0.0006168795516714454,0.00023882561072241515,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,5,0.3161764705882353,0.0,0.7396549255240197,0.6825807324051858,0.0003713820187840611,0.0005938667454756796,0.00022248472669161856,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,6,0.3161764705882353,0.0,0.7375123337203381,0.6795032759308814,0.0003690463490784168,0.0006027799681760371,0.00023373363364953548,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,7,0.3161764705882353,0.0,0.7351681578393076,0.6786270398497581,0.0003783629508689046,0.0005956680979579687,0.00021730514708906412,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,8,0.3161764705882353,0.0,0.732646552955403,0.6745061306357384,0.00038177118403837085,0.0006051940727047622,0.0002234229032183066,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,9,0.3161764705882353,0.0,0.7299908294397242,0.6714386296272277,0.00038361508632078767,0.000589345523621887,0.0002057304373010993,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,10,0.3161764705882353,0.0,0.7272132518244725,0.670795694231987,0.0003788995963986963,0.0005966070457361639,0.00021770744933746755,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,11,0.3161764705882353,0.0,0.7243504886533699,0.6684448345899583,0.0003626762772910297,0.0005639683804474771,0.00020129211770836264,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,12,0.3161764705882353,0.0,0.7214266178654689,0.6674063228368758,0.0003692657919600606,0.0005630259402096272,0.00019376014824956656,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,13,0.3161764705882353,0.0,0.7184610144764769,0.6636981815695762,0.0003744895220734179,0.0005631754174828529,0.00018868590996135026,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,14,0.3161764705882353,0.0,0.7154778990091062,0.6614633006453515,0.0003854577080346644,0.0005623760516755283,0.0001769183436408639,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,15,0.3161764705882353,0.0,0.7125006937513164,0.6580053448081017,0.0003768377937376499,0.0005397736676968634,0.00016293588851112872,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,16,0.3161764705882353,0.0,0.7095311015259986,0.6545670807957649,0.00038080880767665803,0.0005497115780599415,0.0001689027703832835,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,17,0.3161764705882353,0.0,0.7065801982786141,0.6536947168707848,0.00037353733205236495,0.0005361786461435258,0.0001626413140911609,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,18,0.3161764705882353,0.0,0.7036603128208834,0.6504842479228973,0.00037566552055068314,0.0005343758384697139,0.00015871031791903079,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,19,0.3161764705882353,0.0,0.7007753451665243,0.6465327030420303,0.00037798465928062797,0.0005317738396115601,0.0001537891657790169,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,20,0.3161764705882353,0.0,0.6979356489929498,0.6465558612346649,0.000387285283068195,0.0005346190882846713,0.00014733380521647632,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,0.0001,21,0.35294117647058826,0.18012422360248448,0.6951511163337558,0.6430063084363937,0.0003606193349696696,0.0004988763830624521,0.00013825703354086727,50
