,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,1,0.3273560876209883,1.1245462738505785,0.3295362082994304,1.1240885838732864,0.7651733661592008,0.02008342742919922,0.023541007190942764,0.00345758069306612,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,2,0.3544574630667346,1.1723105374544542,0.3522172497965826,1.1731766223228492,0.8137608452141285,0.012462152168154716,0.01539939921349287,0.00293724681250751,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,3,0.3544574630667346,1.1175778710268918,0.3522172497965826,1.1184123705032882,0.7854912619888783,0.018437543883919716,0.02028503827750683,0.0018474943935871124,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,4,0.31818644931227713,1.1174649233825826,0.318246541903987,1.1181867369992449,0.7086399624198675,0.02057902328670025,0.02385198324918747,0.003272959729656577,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,5,0.3273560876209883,1.137196924935149,0.3295362082994304,1.1359024052216427,0.6310884112268685,0.022152502089738846,0.027120128273963928,0.004967626184225082,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,6,0.31818644931227713,1.2191760759579038,0.318246541903987,1.2178543938961914,0.6944985694140196,0.015202023088932037,0.020666420459747314,0.005464397370815277,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,7,0.310443199184921,1.1643820239356988,0.31916192026037427,1.1621362674614586,0.6475860891640186,0.015602678060531616,0.018161026760935783,0.0025583491660654545,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,8,0.31818644931227713,1.1194404632751789,0.318246541903987,1.1183821764100945,0.8208164808005094,0.01029993873089552,0.011024301871657372,0.0007243632571771741,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,9,0.3544574630667346,1.2365789354673322,0.3522172497965826,1.2390267721417476,0.7609757227897644,0.008032524958252907,0.013329829089343548,0.005297304596751928,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,10,0.31818644931227713,1.279509519792322,0.318246541903987,1.2775123813367646,0.5529447762742637,0.014436463825404644,0.018971433863043785,0.004534970037639141,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,1.0,SGD,0.001,11,0.3273560876209883,1.4352686801088856,0.3295362082994304,1.429589640861415,0.660034062705934,0.018054980784654617,0.032043132930994034,0.013988153077661991,50
