,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,1,0.5270758122743683,0.6936803885868618,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,2,0.5270758122743683,0.693678070817675,0.6740855801850557,5.4937562055101814e-08,1.0640703607123215e-07,5.1469474016130334e-08,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,3,0.5270758122743683,0.6936744298253741,0.6990086953814437,1.1826580248452956e-06,1.3107855920679867e-06,1.2812756722269114e-07,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,4,0.5270758122743683,0.6936706849506923,0.6882140229387981,6.639073149017349e-07,6.778838610443927e-07,1.3976555912620371e-08,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,5,0.5270758122743683,0.6936640296663557,0.7159949032271781,1.4530028238368686e-06,2.00997487809218e-06,5.569720542553114e-07,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,6,0.5270758122743683,0.6936590007373264,0.6735269255936146,6.848848954632558e-08,1.1975809854902766e-07,5.1269605449988376e-08,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,7,0.5270758122743683,0.6936527865273612,0.6999414304407632,1.1382155662431614e-06,1.2931216133438284e-06,1.549060471006669e-07,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,8,0.5270758122743683,0.6936464241572788,0.6925561096610092,7.296703756765055e-07,7.637616477040865e-07,3.4091257816726284e-08,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,9,0.5270758122743683,0.6936394112450736,0.6939821853870299,1.4960490943849436e-06,1.5900541256996803e-06,9.400504552559141e-08,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.01,SGD,1e-05,10,0.5270758122743683,0.693631819316319,0.6958999657049412,5.722016567233368e-07,6.586715812773036e-07,8.646989613225743e-08,41,-1
