,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,1,0.3273560876209883,1.1063020958002738,0.3295362082994304,1.1057541259815287,0.7651733656823636,0.02008342742919922,0.023541007190942764,0.00345758069306612,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,2,0.3273560876209883,1.129206683204343,0.3295362082994304,1.1289804240762944,0.8096995247006415,0.012646359391510487,0.016461608931422234,0.0038152493070811033,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,3,0.3544574630667346,1.1635789084259631,0.3522172497965826,1.1647613790580371,0.7504326753467321,0.017274480313062668,0.01856852136552334,0.001294041983783245,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,4,0.3544574630667346,1.1620019118088285,0.3522172497965826,1.1636745619812663,0.6378091568723321,0.016516396775841713,0.020982608199119568,0.004466210957616568,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,5,0.3544574630667346,1.104243325963677,0.3522172497965826,1.1047760903883794,0.5144625390544533,0.015007978305220604,0.01807416044175625,0.003066182602196932,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,6,0.3186958736627611,1.1322738040047344,0.318246541903987,1.1329483151726842,0.6008197033591569,0.00871897954493761,0.011136125773191452,0.0024171462282538414,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,7,0.31818644931227713,1.1503656688704176,0.318246541903987,1.147996777533709,0.5689098754376173,0.008160154335200787,0.00874121394008398,0.0005810594884678721,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,8,0.31818644931227713,1.1244359291367347,0.318246541903987,1.1180430852949765,0.78221111702919,0.00517210504040122,0.005359290633350611,0.00018718546198215336,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,9,0.43555781966377993,1.0692058546618903,0.4604353132628153,1.0635591528588335,0.708024991903454,0.004817142616957426,0.007150040008127689,0.0023328973911702633,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.001,10,0.3193071828833418,1.346609494019643,0.3193653376729048,1.3368420387497755,0.47160831936262537,0.007588407024741173,0.009047373197972775,0.0014589660568162799,50
