,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,1,0.31818644931227713,1.1041127926174372,0.318246541903987,1.103841614005428,1.0519771273136138,0.0005182440509088337,0.0005827536224387586,6.450957880588248e-05,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,2,0.31818644931227713,1.1040270619015433,0.318246541903987,1.1037569355440877,1.083729756116867,0.0003043602919206023,0.00043812254443764687,0.00013376225251704454,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,3,0.31818644931227713,1.1039249057583238,0.318246541903987,1.1036567298060418,1.061320229291916,0.0004624001740012318,0.0004836433508899063,2.1243165974738076e-05,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,4,0.31818644931227713,1.1038290355491172,0.318246541903987,1.1035636498542023,1.0444906619787218,0.0005358352209441364,0.0005607600323855877,2.4924784156610258e-05,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,5,0.31818644931227713,1.1037522098740233,0.318246541903987,1.1034880537051706,1.0291257289648057,0.0006032604724168777,0.0006357427919283509,3.248234133934602e-05,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,6,0.31818644931227713,1.10371284632539,0.318246541903987,1.103449709440655,1.0341460872888564,0.0004657051176764071,0.0005214816192165017,5.5776486988179386e-05,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,7,0.31818644931227713,1.103706286511192,0.318246541903987,1.1034427253670378,1.0298002187013626,0.000516508414875716,0.0005469100433401763,3.0401602998608723e-05,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,8,0.31818644931227713,1.1037077798820067,0.318246541903987,1.1034437539230235,1.0617161790132523,0.0003299408417660743,0.0003329484898131341,3.0076516850385815e-06,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,9,0.31818644931227713,1.1036523727255325,0.318246541903987,1.1033912239470454,1.0802776566743852,0.00028023531194776297,0.00043637389899231493,0.00015613858704455197,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,10,0.31818644931227713,1.1036160465363283,0.318246541903987,1.103358269513769,1.0294590586423875,0.000579733750782907,0.0006343155400827527,5.4581763833994046e-05,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,11,0.31818644931227713,1.1035798627764788,0.318246541903987,1.1033227313719114,1.0476074177026748,0.00033224013168364763,0.0005271001136861742,0.00019485999655444175,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,12,0.31818644931227713,1.1035085071269923,0.318246541903987,1.1032542903021743,1.0584646639823911,0.0004865118535235524,0.0005646775825880468,7.81657436164096e-05,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,13,0.31818644931227713,1.1034299206131342,0.318246541903987,1.103179519015468,1.0560456500053406,0.0004698792181443423,0.000491031794808805,2.1152565750526264e-05,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.0001,14,0.31818644931227713,1.1033218535545306,0.318246541903987,1.1030757495113463,1.0608993451595305,0.0004808775847777724,0.0005370849976316094,5.62074055778794e-05,50
