,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,1,0.4908256880733945,0.701342943611495,0.4680134426759728,7.984995365142822,9.047904968261719,1.062909483909607,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,2,0.5091743119266054,0.6935191630223475,0.34855772045704236,1.5829250812530518,2.0369021892547607,0.4539770483970642,88
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,3,0.5091743119266054,0.6936164678783592,0.49551665595780037,3.2371203899383545,3.821831226348877,0.5847108364105225,88
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,4,0.5172018348623854,0.6921714604447741,0.4846759467787871,2.1129934787750244,2.4852101802825928,0.37221667170524597,88
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,5,0.4908256880733945,0.6942080920989361,0.2861296648941788,1.6281288862228394,1.815330147743225,0.18720129132270813,88
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,6,0.46674311926605505,0.6936699239485854,0.32217195181800146,1.5085675716400146,1.7859753370285034,0.27740782499313354,88
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,7,0.4782110091743119,0.6939589457774381,0.5291507069217253,1.0426421165466309,1.1830377578735352,0.14039568603038788,88
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,8,0.48853211009174313,0.6944239527807323,0.5321006950879976,1.200914978981018,1.357749342918396,0.15683436393737793,88
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,9,0.5091743119266054,0.6937138296048576,0.43551436522949105,0.9232409000396729,1.0793994665145874,0.15615858137607574,88
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,10,0.5091743119266054,0.6971624263929664,0.3941542036640386,0.9475129246711731,1.0758358240127563,0.12832291424274445,88
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,11,0.5091743119266054,0.7132583646052474,0.4599074979793592,0.6075562834739685,0.7258680462837219,0.11831177026033401,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,12,0.5091743119266054,0.7136737378912235,0.4698869509642133,0.5198256373405457,0.6892186403274536,0.16939298808574677,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,13,0.5091743119266054,0.7145894593601927,0.2938075360582099,0.595525860786438,0.6696192026138306,0.07409334927797318,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,14,0.5091743119266054,0.7170270550141641,0.4378786884280338,0.560838520526886,0.6381151080131531,0.07727658003568649,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,15,0.5091743119266054,0.7139692858818474,0.41814389602467683,0.47786372900009155,0.5407307744026184,0.06286706030368805,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,16,0.5091743119266054,0.7145881838754776,0.3550837304179202,0.3952177166938782,0.4369446933269501,0.0417269766330719,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,17,0.5091743119266054,0.7095299111593754,0.45196060279261224,0.36524277925491333,0.4120900332927704,0.04684726893901825,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,18,0.5091743119266054,0.7038149122798115,0.43554624901936967,0.3843511939048767,0.4167623221874237,0.0324111133813858,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,19,0.5091743119266054,0.6969467828033167,0.4712364829870322,0.358838826417923,0.41229286789894104,0.053454045206308365,88
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,20,0.5091743119266054,0.6937761990302199,0.3536889967954763,0.42845597863197327,0.45026126503944397,0.021805290132761,88
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,21,0.5091743119266054,0.6931063193793691,0.40707178224494617,0.3725135028362274,0.3962419331073761,0.023728426545858383,88
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,22,0.4908256880733945,0.6946910193207068,0.4367701460826952,0.3819049596786499,0.3943435847759247,0.012438610196113586,88
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,23,0.4908256880733945,0.7005738790975798,0.43623732703483914,0.32609033584594727,0.35634294152259827,0.030252614989876747,88
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,24,0.4908256880733945,0.7148865827726661,0.3566945757626937,0.34191593527793884,0.37993142008781433,0.03801548480987549,88
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,25,0.4908256880733945,0.7218004076852711,0.33176100561869887,0.38108259439468384,0.44904088973999023,0.0679582804441452,88
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,26,0.4908256880733945,0.7148169672817265,0.4635477631755996,0.27926114201545715,0.3719557225704193,0.09269458800554276,88
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,27,0.4908256880733945,0.7039867327847612,0.5278752151958708,0.2551000118255615,0.3091588616371155,0.054058849811553955,88
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,28,0.4908256880733945,0.6929150480742848,0.3451912125022566,0.3126603960990906,0.42150241136550903,0.10884201526641846,88
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,29,0.5091743119266054,0.6959189121876288,0.3370033930811835,0.35143765807151794,0.37692782282829285,0.02549017034471035,88
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,30,0.5091743119266054,0.7189775530351411,0.45500178232029026,0.25072866678237915,0.3339155912399292,0.08318693935871124,88
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,31,0.5091743119266054,0.7651889406212973,0.3415682108319081,0.35337740182876587,0.36882656812667847,0.015449171885848045,88
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,32,0.5091743119266054,0.8058333503543784,0.44200105727802363,0.3136259615421295,0.34925684332847595,0.03563089296221733,88
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,33,0.5091743119266054,0.8356671182934298,0.42387083262510716,0.3555416464805603,0.3782374858856201,0.022695837542414665,88
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,34,0.5091743119266054,0.8438724746944708,0.30514010843577455,0.4023738205432892,0.46436968445777893,0.06199585646390915,88
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,35,0.5091743119266054,0.8126571030791746,0.4653514114137082,0.35057827830314636,0.42429977655410767,0.0737214908003807,88
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,36,0.5091743119266054,0.738666538798481,0.44604179559127344,0.32229772210121155,0.43812012672424316,0.11582241207361221,88
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,37,0.5091743119266054,0.6949299040737502,0.44275505912545754,0.3583105802536011,0.391280859708786,0.03297027200460434,88
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,38,0.5091743119266054,0.6735103354541534,0.3840154114073481,0.3431863784790039,0.4419448971748352,0.0987585186958313,88
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,39,0.6571100917431193,0.6711456371009896,0.4503688753755176,0.4104837477207184,0.4349774420261383,0.024493683129549026,88
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,40,0.4908256880733945,0.6681050652757697,0.3771485345650449,0.4440271258354187,0.49812865257263184,0.05410151183605194,88
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,41,0.4908256880733945,0.6978000150908024,0.47807337535460565,0.5553082823753357,0.6177575588226318,0.062449295073747635,88
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,42,0.4908256880733945,0.7231489644138092,0.4372959338096816,0.384674608707428,0.42279157042503357,0.03811695799231529,88
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,43,0.4908256880733945,0.7364129210830829,0.3267458813349632,0.40814632177352905,0.4621851146221161,0.05403878539800644,88
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,44,0.4908256880733945,0.7304561460783722,0.4528817077516577,0.5399245619773865,0.6142470240592957,0.07432246208190918,88
44,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,45,0.4908256880733945,0.7025697378937258,0.196669212839631,2.975609540939331,3.36773681640625,0.3921273648738861,88
45,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,46,0.4908256880733945,0.6391373448962465,0.5434383716116743,0.588503360748291,0.7789071202278137,0.19040372967720032,88
46,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,47,0.7121559633027523,0.6307948532454465,0.39675921190087554,0.6988893151283264,0.803972065448761,0.10508273541927338,88
47,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,48,0.5458715596330275,0.7068477357746265,0.4126072447422219,2.0363826751708984,2.1695058345794678,0.13312304019927979,88
48,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,49,0.49426605504587157,0.703610011743843,0.46665438343036597,0.9993173480033875,1.1354316473007202,0.13611428439617157,88
49,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,50,0.5091743119266054,0.7000307320454798,0.3500055122712431,0.6693108677864075,0.7963204383850098,0.1270095705986023,88
50,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,51,0.5091743119266054,0.7626012809779665,0.3910455204406886,0.4746319055557251,0.5110234618186951,0.03639155626296997,88
51,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,52,0.5091743119266054,0.8471611820229696,0.3197041938923079,0.3928130567073822,0.4155086576938629,0.022695599123835564,88
52,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,53,0.5091743119266054,0.8613577362047423,0.5040143221659077,0.21879151463508606,0.37839552760124207,0.159604012966156,88
53,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,54,0.5091743119266054,0.834499905689047,0.5161134562318859,0.2431258112192154,0.31665152311325073,0.07352571189403534,88
54,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,55,0.5091743119266054,0.7608045432545724,0.4919858344026249,0.22068411111831665,0.42247524857521057,0.20179113745689392,88
55,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,56,0.5091743119266054,0.7055796324659925,0.3815689464112934,0.29659658670425415,0.3533881604671478,0.05679157376289368,88
56,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,57,0.5091743119266054,0.6925396383355517,0.40754638508237384,0.26471206545829773,0.2823984920978546,0.01768643967807293,88
57,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,58,0.4908256880733945,0.6937266861626862,0.3276659186937402,0.364477276802063,0.4264194071292877,0.06194211542606354,88
58,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,59,0.4908256880733945,0.695715693158841,0.3084515760906718,0.3129570484161377,0.3737739026546478,0.06081685796380043,88
59,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,60,0.5011467889908257,0.6922826362312386,0.42761882156853315,0.34010210633277893,0.38856181502342224,0.04845970496535301,88
60,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,61,0.5412844036697247,0.688780931704635,0.4111421658805656,0.2652004361152649,0.3042413294315338,0.03904089704155922,88
61,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,62,0.5573394495412844,0.6825420517440236,0.3908782661437396,0.590490460395813,0.6135827898979187,0.023092342540621758,88
62,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,63,0.4908256880733945,0.704625293749188,0.393648955466448,3.122314453125,3.3393771648406982,0.21706277132034302,88
63,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,64,0.4908256880733945,0.700906584022242,0.39191308154430854,0.3211974501609802,0.3680431544780731,0.0468457005918026,88
64,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,65,0.4908256880733945,0.6989679391231012,0.5070264058592412,0.28965723514556885,0.32004037499427795,0.03038312867283821,88
65,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,66,0.5091743119266054,0.6907627391158988,0.38806110563494833,0.33262184262275696,0.43810901045799255,0.1054871678352356,88
66,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,67,0.5091743119266054,0.6966286230524745,0.3907775428364403,0.3378528952598572,0.36336278915405273,0.02550990879535675,88
67,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,68,0.5091743119266054,0.7122029667600579,0.40788882258546605,0.40631234645843506,0.4359724223613739,0.029660064727067947,88
68,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.1,69,0.5091743119266054,0.7375093118860088,0.40135202980851653,0.3120672106742859,0.3369235098361969,0.024856306612491608,88
