,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.4908256880733945,0.7567853722550454,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.5091743119266054,0.7419598108037896,0.3560010587881235,0.01351664774119854,0.020854327827692032,0.0073376805521547794,1408
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.8990825688073395,0.28425535046999606,0.30836655281428593,0.010884245857596397,0.028907835483551025,0.018023589625954628,1408
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.9128440366972477,0.24081673814035062,0.17473417197586966,0.009679793380200863,0.012752189300954342,0.0030723961535841227,880
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.9128440366972477,0.30983766340522456,0.07507438396564046,0.013439211994409561,0.01614057831466198,0.002701366553083062,1760
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.8635321100917431,0.513711509264903,0.09229100401048426,0.009492962621152401,0.011138533242046833,0.0016455709701403975,1144
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.9231651376146789,0.2346424436658074,0.1585445299643477,0.010466997511684895,0.012508719228208065,0.0020417217165231705,792
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.9243119266055045,0.2586774632501322,0.11103311236387196,0.017169427126646042,0.019977036863565445,0.0028076092712581158,1408
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.9288990825688074,0.25521675335166444,0.0865034365248489,0.015581538900732994,0.01769169233739376,0.0021101534366607666,1408
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.9220183486238532,0.2826279128192488,0.08736591267457704,0.013876812532544136,0.015654152259230614,0.001777340192347765,1320
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9254587155963303,0.29599721917087946,0.06774898560605913,0.013424744829535484,0.015175367705523968,0.0017506226431578398,1408
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9323394495412844,0.24310121691674677,0.08473115420486729,0.012360787950456142,0.014101626351475716,0.0017408380517736077,1144
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.9277522935779816,0.31233098956867367,0.040448004410306757,0.013665166683495045,0.01550621073693037,0.0018410439370200038,2024
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.930045871559633,0.2853626129185405,0.07854519801978972,0.00859152153134346,0.009656642563641071,0.0010651210322976112,792
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9311926605504587,0.27769875020395385,0.052003953313202275,0.01342422142624855,0.01507946103811264,0.0016552400775253773,1496
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.9311926605504587,0.2969825215180567,0.060191053348884804,0.011055481620132923,0.012320552952587605,0.001265070983208716,1232
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.9311926605504587,0.2601639292803123,0.0741877813844993,0.01179499737918377,0.01316030602902174,0.0013653081841766834,1144
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.930045871559633,0.28033992258079965,0.058281712846416076,0.013433475978672504,0.015044142492115498,0.0016106661641970277,1408
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9380733944954128,0.25007294640778094,0.0736087058798835,0.012226764112710953,0.013722218573093414,0.001495454111136496,1144
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,20,0.9288990825688074,0.2964962306176099,0.04732012436887428,0.013127857819199562,0.014697223901748657,0.0015693657333031297,1672
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,21,0.9357798165137615,0.2694350758496962,0.05324979514159163,0.010277913883328438,0.011394013650715351,0.0011160998838022351,1144
