,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.4908256880733945,0.7046224824879148,0.46884053866230796,0.011873627081513405,0.013136938214302063,0.0012633108999580145,880
1,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.5091743119266054,1.1501560016714651,0.32663331938960416,0.007699695415794849,0.010892987251281738,0.0031932920683175325,880
2,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.893348623853211,0.2975514330858484,0.25027616935200053,0.006876501254737377,0.016600344330072403,0.009723843075335026,880
3,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.9174311926605505,0.2436306121494245,0.1606201064569706,0.010566912591457367,0.013132653199136257,0.0025657406076788902,880
4,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.8979357798165137,0.30815595264948153,0.0884567862618397,0.006575514562427998,0.007613103836774826,0.0010375895071774721,880
5,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.8497706422018348,0.5334755349348923,0.09565052494192391,0.006866108160465956,0.008075635880231857,0.0012095278361812234,880
6,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.926605504587156,0.2317688806845439,0.14998684487977615,0.011175108142197132,0.013219492509961128,0.0020443841349333525,880
7,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.9254587155963303,0.23927725648823614,0.12830223143603442,0.009906871244311333,0.011363478377461433,0.0014566073659807444,880
8,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.9243119266055045,0.24385199351919765,0.09985936124798503,0.008906553499400616,0.009999675676226616,0.0010931221768260002,880
9,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.9185779816513762,0.27917556351674466,0.10050879347984765,0.008166182786226273,0.009177549742162228,0.0010113674215972424,880
10,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9151376146788991,0.32782713701059923,0.08483992530834669,0.00801308173686266,0.009006890468299389,0.0009938087314367294,880
11,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9357798165137615,0.22580762858793071,0.09417266532668937,0.008725889958441257,0.009995265863835812,0.001269376021809876,880
12,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.9174311926605505,0.2967301964868766,0.058014165280804844,0.0058535304851830006,0.0065994574688375,0.0007459271582774818,880
13,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.9254587155963303,0.283143837214234,0.07572100066623536,0.00830579362809658,0.009238908998668194,0.0009331150213256478,880
14,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9311926605504587,0.2574712621430448,0.06582229358058116,0.00733025511726737,0.008195959962904453,0.000865704903844744,880
15,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.926605504587156,0.28862085008946753,0.06835853044746644,0.007451571989804506,0.008320369757711887,0.0008687979425303638,880
16,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.9277522935779816,0.2523471948470698,0.0830134172925715,0.00842253863811493,0.009418602101504803,0.0009960632305592299,880
17,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.9323394495412844,0.24382140040568528,0.07250595001387408,0.008176068775355816,0.009120072238147259,0.0009440036374144256,880
18,roberta-base,glue,sst2,2,100,10,1.0,8,10,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9334862385321101,0.24374648634293075,0.08302509354948681,0.008862466551363468,0.0098860003054142,0.0010235337540507317,880
