,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,1,0.0,0.7505072695949605,0.7649818994782188,9.822949778026668e-07,1.945634721778333e-06,9.633397439756664e-07,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,2,0.0,0.6514242209550989,0.4995358072898604,1.3354509746932308e-06,1.4046003116163774e-06,6.914937955571078e-08,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,3,0.0,3.1830727098552325,0.7338613293387672,1.282924927181739e-06,1.6823518080855138e-06,3.994268809037749e-07,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,4,0.0,0.7058785480397348,4.062312442606146,3.138957254122943e-07,5.071079431218095e-05,5.039689858676866e-05,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,5,0.0,0.6314565173087229,0.7035721226172014,7.7752184779456e-07,8.373150421903119e-07,5.979320860660664e-08,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,6,0.0,0.6700901556333513,0.588251183791594,8.199182275347994e-07,1.037678316606616e-06,2.177601032826715e-07,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,7,0.0,0.8087548979252349,0.4525297266515818,4.92709716581885e-07,4.941520614920591e-07,1.4423217065129281e-09,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,8,0.0,0.6830903346301945,1.3389570447531614,1.0278831723553594e-06,2.442244976919028e-06,1.4143618045636686e-06,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,9,0.0,0.6269973286690603,0.7920650750398636,1.0755527455330594e-06,1.3744245279667666e-06,2.9887183927712613e-07,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,10,0.0,0.6310414030351712,0.5163177281618119,4.580033419188113e-08,5.154668087925529e-07,4.696664746006718e-07,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,11,0.0,0.6333566073697942,0.5100265714255247,8.132076345646055e-09,7.187894084381696e-07,7.106573320925236e-07,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,12,0.0,0.7246528723995194,0.4950611687519334,5.02380601119512e-07,5.096136987958744e-07,7.233103893611313e-09,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,13,0.0,0.6762795413040933,0.8096891861070287,1.4115995554675465e-06,1.8231390868095328e-06,4.115395029202773e-07,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,14,0.0,0.6243873750435487,0.8823969387195328,1.2873240393673768e-06,1.73297053152055e-06,4.456464353097545e-07,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,15,0.0,0.6492035229697483,0.985791743749922,4.863583171754726e-07,1.3116602985974168e-06,8.253019814219442e-07,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,16,0.0,0.7545996026228402,0.6925424009561538,7.426925208164903e-07,7.44647138617438e-07,1.954632455891669e-09,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,17,0.0,0.7592013892326647,0.7320849738337778,9.14017164177494e-07,1.0570255426500808e-06,1.430083500508772e-07,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,18,0.0,0.679348868723134,0.7620200311595743,5.557692475122167e-07,3.51801713804889e-06,2.9622478905366734e-06,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,19,0.0,1.2923194610065858,0.6961428772319447,2.5866524993034545e-06,4.485947556531755e-06,1.8992951709151384e-06,22,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,20,0.0,0.6897836634675965,0.3993663171221587,2.285664209011884e-07,4.1741046175047813e-07,1.8884404084928974e-07,22,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,21,0.0,0.6966281891551637,0.2649988900531422,1.971149998780675e-08,1.1126030585728587e-07,9.154880586947912e-08,22,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,22,0.0,0.6586344005497358,0.9670946123925124,1.232345994139905e-06,1.927181301653036e-06,6.94835250669712e-07,22,-1
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,23,0.0,0.6667227112609921,0.6265258209271864,3.97164797050209e-07,6.488775738944241e-07,2.517127768442151e-07,22,-1
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,24,0.0,0.6490544954329046,0.6856006535616788,5.803255476166669e-07,5.897640562579909e-07,9.438523740357141e-09,22,-1
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,25,0.0,0.6820350535043324,0.7264523191885515,6.656666187154769e-07,7.449088457178732e-07,7.92422341078236e-08,22,-1
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,26,0.0,0.6779658908152398,0.6892089962959289,4.2628883534234774e-07,4.5327450948207126e-07,2.6985677692437093e-08,22,-1
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,27,0.0,0.628525689130521,0.6730599587613886,3.764393170513358e-07,4.925180405734864e-07,1.1607872352215055e-07,22,-1
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,28,0.0,0.6241316458651127,0.5982180465351452,2.2417241041239322e-07,2.485963648268808e-07,2.4423957967201204e-08,22,-1
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,29,0.0,0.67810019498108,0.5227308224547993,3.3176303304571775e-07,3.354437581037928e-07,3.680720617182942e-09,22,-1
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,30,0.0,0.7573771217397152,0.4726305483417078,1.2921606185045678e-07,1.3191349523822282e-07,2.6974267264279206e-09,22,-1
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,31,0.0,0.7600857441434423,0.6679835158992897,7.757823254905816e-07,8.927460157792666e-07,1.1696370449953974e-07,22,-1
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,32,0.0,0.776471201301986,0.2743931554935195,1.4337670606323629e-08,2.00574614694915e-08,5.719790863167873e-09,22,-1
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,33,0.0,0.6968999730266687,0.8877474639903417,6.45709405944217e-07,9.743115469973418e-07,3.2860211263141537e-07,22,-1
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,34,0.0,0.6599635591033761,0.3284296710382808,2.0732619177010747e-08,3.0524383021202084e-08,9.791763844191337e-09,22,-1
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.001,SGD,1e-05,35,0.0,0.6187700913607619,1.2424038869413463,2.577294253569562e-07,1.3349415439734005e-06,1.077212118616444e-06,22,-1
