,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,1,0.5270758122743683,0.6924991096769061,0.6373186413834735,0.0025736354291439056,0.004015892744064331,0.0014422574313357472,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,2,0.5270758122743683,0.6922442930085319,0.6730678785592318,0.000222985734581016,0.0004283873422536999,0.0002054016076726839,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,3,0.5270758122743683,0.6918961303574699,0.6433453716882847,0.0021988055668771267,0.0024603991769254208,0.0002615935227368027,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,4,0.5270758122743683,0.6916677628244673,0.6594398787835749,0.0013524162350222468,0.0013990552397444844,4.6638968342449516e-05,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,5,0.5270758122743683,0.6911881770406451,0.6257688164710998,0.0024258820340037346,0.003291074652224779,0.0008651927346363664,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,6,0.5270758122743683,0.690961926324027,0.670576898753643,0.00028219344676472247,0.0005975618259981275,0.000315368379233405,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,7,0.5270758122743683,0.690678790637425,0.6341561948380818,0.0026039208751171827,0.0028276569209992886,0.00022373601677827537,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,8,0.5270758122743683,0.6904525671686444,0.6600656772532114,0.0012667117407545447,0.0013402773765847087,7.35656576580368e-05,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,9,0.5270758122743683,0.6901407974106925,0.623124817813315,0.0023518293164670467,0.002465896075591445,0.00011406681733205914,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,10,0.5270758122743683,0.6897732257843018,0.6626623626162366,0.0010106448316946626,0.001113109290599823,0.00010246442252537236,41
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,0.001,11,0.5270758122743683,0.6890569499560765,0.6308217117699181,0.0020731103140860796,0.002293686382472515,0.0002205760101787746,41
