,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,1,0.0,0.7379741463952392,0.3861793221022678,1.107558250427246,1.677963137626648,0.5704048275947571,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,2,0.0,0.7182785568346504,0.2828837049927807,1.9536635875701904,2.448420286178589,0.4947567284107208,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,3,0.0,0.7049502416421439,0.5174810132948385,2.8694887161254883,4.008408546447754,1.1389199495315552,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,4,0.0,0.6848745091270855,0.2704337878542385,0.6705652475357056,1.2101284265518188,0.5395631790161133,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,5,0.0,0.6738843531098985,0.7764142736115239,3.81567120552063,5.813292980194092,1.997621774673462,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,6,0.0,0.6621002263695229,0.2335648385116325,1.1101257801055908,1.4859836101531982,0.3758578300476074,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,7,0.0,0.6497384937664935,0.2994493057981758,1.5414621829986572,1.9537032842636108,0.4122410714626312,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,8,0.0,0.6398056427031072,0.4554636499376184,1.0745882987976074,1.4120420217514038,0.3374536633491516,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,9,0.0,0.6328432455317665,0.28602171753937,0.6761220097541809,0.8122356534004211,0.1361136585474014,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,10,0.0,0.6268231839169073,0.314244139349731,0.9661259651184082,1.3061230182647705,0.3399970531463623,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,11,0.0,0.621767517037064,0.2137478831429193,1.6615265607833862,2.235379219055176,0.5738526582717896,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,12,0.0,0.6186092259319684,0.3543522058693766,1.5451939105987549,2.009789228439331,0.4645953476428985,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,13,0.0,0.6188950873058261,0.2735441248392982,1.6200170516967771,1.9407001733779907,0.3206831812858581,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,14,0.0,0.6190590082689096,0.2384781051745614,1.052208423614502,1.2769376039505005,0.2247292399406433,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,15,0.0,0.6184317337647649,0.5470692011654716,0.3616015315055847,0.5902834534645081,0.2286819368600845,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,16,0.0,0.6187381719359915,0.4085468211867423,0.3006743490695953,0.374864786863327,0.0741904377937316,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,17,0.0,0.6189269612308677,0.4872342049059543,0.6846963763237,0.9279342889785768,0.2432378977537155,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,18,0.0,0.6194386789361939,0.2750337900567419,0.338309645652771,0.4668938815593719,0.1285842210054397,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,19,0.0,0.6200191499167726,0.4362401275472208,0.5915416479110718,0.7558609247207642,0.1643193066120147,22,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,20,0.0,0.6207680249487171,0.3574609879888488,1.3520065546035769,1.846674919128418,0.4946683347225189,22,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,21,0.0,0.6220367653224305,0.2301248388097684,0.8235162496566772,1.1117746829986572,0.2882584631443023,22,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,22,0.0,0.6228310852560378,0.3664057614505344,0.727130115032196,0.9070445895195008,0.1799144893884658,22,-1
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,23,0.0,0.6241614133802079,0.2706094673083333,0.2143718749284744,0.2847690880298614,0.070397213101387,22,-1
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,24,0.0,0.625222250022961,0.3962844652171373,0.3833780884742737,0.4597790837287903,0.0764009803533554,22,-1
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,25,0.0,0.6254872838959439,0.3193688428291352,0.3683160245418548,0.4901706874370575,0.1218546628952026,22,-1
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,26,0.0,0.6251738617438396,0.4461496146734465,0.9300321340560912,1.1732124090194702,0.2431803047657013,22,-1
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,27,0.0,0.6249349795225012,0.3227795880002139,0.2876352667808532,0.325880229473114,0.0382449589669704,22,-1
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,28,0.0,0.6248795276379767,0.3928460442312908,0.3973445892333984,0.4826234877109527,0.0852789133787155,22,-1
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,29,0.0,0.6252257960443278,0.2770077978154983,0.4034518301486969,0.4897351264953613,0.0862832963466644,22,-1
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,30,0.0,0.6258430776705268,0.4059168457646261,0.3880230188369751,0.4977392256259918,0.1097162142395973,22,-1
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,31,0.0,0.6266266614881181,0.2001409263278633,0.7101758122444153,0.8369956016540527,0.1268197894096374,22,-1
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,32,0.0,0.6283341966967546,0.2872137157659216,0.362515926361084,0.5290486216545105,0.1665326803922653,22,-1
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,33,0.0,0.629859960943688,0.4135695558083667,0.7927015423774719,0.9617891311645508,0.16908760368824,22,-1
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,34,0.0,0.6319463894567416,0.3266047854188152,0.3083290755748749,0.4047965109348297,0.0964674353599548,22,-1
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,35,0.0,0.6319157626792675,0.5916546591303564,0.2480813115835189,0.4862489402294159,0.2381676286458969,22,-1
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,36,0.0,0.6324787494790463,0.2278531041377308,0.344245433807373,0.4138607978820801,0.0696153491735458,22,-1
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,37,0.0,0.6319086788264849,0.4394333148713816,0.3978623151779175,0.5137525796890259,0.1158902570605278,22,-1
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.1,38,0.0,0.631844978751117,0.2280530059117485,0.4139707088470459,0.4903245866298675,0.0763538777828216,22,-1
