,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,1,0.0,0.7352853185347928,0.7438683418794112,2.4489003408234566e-05,4.7491219447692856e-05,2.300221603945829e-05,110,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,2,0.0,0.7167705538618656,0.7363778029788625,2.063928332063369e-05,5.48668103874661e-05,3.422752706683241e-05,110,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,3,0.0,0.7211171475075583,0.6689128748937087,2.6312187401345e-05,2.8368880521156825e-05,2.0566935745591763e-06,110,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,4,0.0,0.6997408348185415,0.7291041574694893,7.294875103980303e-07,5.423949551186524e-05,5.351000800146721e-05,110,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,5,0.0,0.701420821761357,0.6874834970994429,1.2902540220238734e-05,1.3295060853124596e-05,3.92520490777315e-07,110,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,6,0.0463559874942472,0.6881292139300863,0.6818736331029372,2.398629476374481e-05,4.895301754004322e-05,2.496672277629841e-05,110,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,7,0.0,0.6759365555894283,0.6622127236019482,1.5805117072886787e-05,4.098925637663342e-05,2.5184139303746637e-05,110,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,8,0.0,0.677189482987382,0.681725769259713,3.046921119675972e-05,3.0789768061367795e-05,3.2055655196927546e-07,110,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,9,0.0,0.6734014294529689,0.6639238529855553,3.624964301707223e-05,3.893382381647825e-05,2.68417988991132e-06,110,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,10,0.0,0.6611907482147217,0.628902881904082,1.6933299775701016e-06,3.4336480894126e-05,3.2643150916555896e-05,110,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,11,0.0,0.6496596372764529,0.5879309207742864,3.845998435281217e-07,3.844877937808633e-05,3.806417953455821e-05,110,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,5,1000,False,0.0,,SGD,1.0,SGD,1e-05,12,0.0,0.6438846806533464,0.5999255625226281,1.861957025539596e-05,3.090397149208002e-05,1.2284401236684062e-05,110,-1
