,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,1,0.3161764705882353,0.0,0.7026151103131911,0.6844178674221038,0.0003730132593773,0.0006165885715745,0.0002435753121972,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,0.6759440536592521,0.647401063144207,0.0003670636797323,0.0005114438827149,0.0001443801884306,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,0.6591488660550585,0.6237676212191581,0.0003859913849737,0.0004717900010291,8.579860877944157e-05,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,4,0.6838235294117647,0.8122270742358079,0.6480185599888072,0.6090859616994858,0.0003915028646588,0.0004496457986533,5.81429194426164e-05,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,5,0.6838235294117647,0.8122270742358079,0.6412827290740668,0.6038703273534776,0.0003944972122553,0.0004256217216607,3.1124509405344725e-05,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,6,0.6838235294117647,0.8122270742358079,0.6362971312859479,0.5939262385368347,0.0003830044297501,0.0004067899135407,2.3785498342476785e-05,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,7,0.6838235294117647,0.8122270742358079,0.6332058725403804,0.5945414662957192,0.0003980314650107,0.0004111924790777,1.3161006791051475e-05,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,8,0.6838235294117647,0.8122270742358079,0.6308191704983804,0.5867611939311027,0.00042244954966,0.0004338933795224,1.1443834409874398e-05,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,9,0.6838235294117647,0.8122270742358079,0.629576679538278,0.5878341447114943,0.0004370507085695,0.0004423126229085,5.261900241748663e-06,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.0001,10,0.6838235294117647,0.8122270742358079,0.6282835579385945,0.5847944037914277,0.0004188994353171,0.0004266234172973,7.723991075181402e-06,50,-1
