,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,1,0.0,0.7317710077489605,0.5371871413155036,0.0039571421220898,0.0076443045400083,0.003687162650749,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,2,-0.0401116984072702,0.6947844269621464,0.4812519962137395,0.0036030891351401,0.0088704032823443,0.0052673141472041,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,3,0.0,0.6722531009266395,0.5314505284482782,0.0047027440741658,0.0054799574427306,0.0007772133103571,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,4,0.0,0.6400258199859211,0.4194548200477254,0.0002857269719243,0.0070758969523012,0.0067901699803769,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,5,0.0,0.6243835216715136,0.6426526782187549,0.0019971868023276,0.002939605852589,0.000942419108469,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,6,0.0,0.6162600132800241,0.357516007667238,0.0044715334661304,0.0064672143198549,0.0019956808537244,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,7,0.0,0.6272205830985353,0.3557865900072184,0.0033942549489438,0.0050669899210333,0.0016727350885048,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,8,0.0,0.6510458879798423,0.5591067017479376,0.0054156174883246,0.0079519217833876,0.002536304295063,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,9,0.0,0.6804973554747705,0.4296648101373153,0.0068288128823041,0.0078124874271452,0.000983674544841,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,10,0.0,0.728870410159344,0.298246308517727,0.0008301871712319,0.0013500506756827,0.0005198635044507,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,11,0.0,0.8064337876689343,0.2019459254701029,0.0003089443780481,0.0013758593704551,0.0010669149924069,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,12,0.0,0.8766689369355449,0.3460601668127558,0.0041661793366074,0.0044740443117916,0.0003078647423535,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,13,0.0,0.9045367393614226,0.4071658077395775,0.0073734894394874,0.0095069725066423,0.0021334832999855,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,14,0.0,0.8755899944719467,0.4086764748462221,0.0105873309075832,0.0150856645777821,0.0044983332045376,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.001,15,0.0,0.7758787767463968,0.7064456290819429,0.0044072223827242,0.015405723825097,0.0109985014423727,22,-1
