,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
0,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,1,0.6838235294117647,0.8122270742358079,3.1403473010139744,0.6917187200652227,0.0006713581387884915,0.001067834789864719,0.0003964766510762274
1,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,2,0.6838235294117647,0.8122270742358079,2.983831421814673,1.3547820119044949,0.014133356511592865,0.023107754066586494,0.00897439755499363
2,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,3,0.6838235294117647,0.8122270742358079,1.9685042833398079,4.332916080700428,0.0038262736052274704,0.021518075838685036,0.017691802233457565
3,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,4,0.3161764705882353,0.0,6.811930081423591,1.4377680733955156,0.00468524731695652,0.008294867351651192,0.0036096200346946716
4,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,5,0.3161764705882353,0.0,8.313651496288823,3.9098652207064633,0.0037368331104516983,0.013240769505500793,0.009503936395049095
5,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,6,0.3161764705882353,0.0,5.180266375635185,7.98268592092726,0.0019848570227622986,0.029654473066329956,0.027669616043567657
6,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,7,0.3161764705882353,0.0,1.0176632544573616,2.723548106766409,0.003251977264881134,0.012018751353025436,0.008766774088144302
7,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,8,0.6838235294117647,0.8122270742358079,1.9640262882069994,0.5691716647810405,0.001118736807256937,0.004259421955794096,0.003140685148537159
8,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,9,0.6838235294117647,0.8122270742358079,3.2992453060642397,1.5248554113993626,0.004473406821489334,0.009102940559387207,0.004629533737897873
9,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,10,0.6838235294117647,0.8122270742358079,3.7911849068649395,3.3499852355177104,0.0034943874925374985,0.00927216000854969,0.005777772516012192
10,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,11,0.6838235294117647,0.8122270742358079,3.535903544981278,4.171742896196133,0.00470387376844883,0.011540304869413376,0.006836431100964546
11,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,12,0.6838235294117647,0.8122270742358079,2.80756889548131,2.912451583333086,0.004692412447184324,0.00867648795247078,0.003984075505286455
12,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,13,0.6838235294117647,0.8122270742358079,1.6698277976053457,2.0771746033395173,0.006543973460793495,0.010657697916030884,0.004113724455237389
13,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,14,0.6838235294117647,0.8122270742358079,0.6293525450369891,0.9124647980439476,0.0022024093195796013,0.003972027916461229,0.001769618596881628
14,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,15,0.3161764705882353,0.0,1.8222512240503348,0.3815611131489277,0.0011019251542165875,0.0012556425062939525,0.00015371732297353446
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,16,0.3161764705882353,0.0,2.6074055433273315,0.9184896431863308,0.0018304744735360146,0.008013012818992138,0.006182538345456123
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,17,0.3161764705882353,0.0,2.018902257377026,1.3171977162361146,0.0015551014803349972,0.008710235357284546,0.007155133876949549
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,18,0.3161764705882353,0.0,0.8783642380845313,0.9008224935270845,0.0016623111441731453,0.005140962079167366,0.0034786509349942207
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,19,0.6838235294117647,0.8122270742358079,0.7744087040716526,0.550636763125658,0.0013566259294748306,0.0025123124942183495,0.0011556865647435188
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,20,0.6838235294117647,0.8122270742358079,1.196500411914552,0.6329964485019446,0.0018909581704065204,0.0032604399602860212,0.0013694817898795009
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,21,0.6838235294117647,0.8122270742358079,1.0954818657654173,1.2545506370719521,0.0016779126599431038,0.007745656184852123,0.0060677435249090195
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,22,0.6838235294117647,0.8122270742358079,0.717309933959269,0.897639394691214,0.0020602880977094173,0.005094303283840418,0.0030340151861310005
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,23,0.3161764705882353,0.0,0.8755150133488225,0.7477531995624304,0.001204757485538721,0.0031671766191720963,0.001962419133633375
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,24,0.3161764705882353,0.0,1.637560314991895,0.5328668538480997,0.001507946290075779,0.0023151806090027094,0.0008072343189269304
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,25,0.3161764705882353,0.0,1.72973815833821,0.6963218865916133,0.002151395892724395,0.005047662183642387,0.0028962662909179926
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,26,0.3161764705882353,0.0,0.7951118840890772,0.9680935718119145,0.0006065014749765396,0.009138749912381172,0.008532248437404633
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,27,0.6838235294117647,0.8122270742358079,0.8103998374997401,0.5364274259656667,0.0008154492825269699,0.0023057253565639257,0.0014902760740369558
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,28,0.6838235294117647,0.8122270742358079,1.4741927371999504,0.2691222716122866,0.0010524489916861057,0.0010579556692391634,5.506659363163635e-06
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,29,0.6838235294117647,0.8122270742358079,1.526390466985165,1.4826920006191358,0.0024619102478027344,0.009675595909357071,0.0072136856615543365
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,30,0.6838235294117647,0.8122270742358079,1.3742291660541122,0.6665593000594526,0.0006824845913797617,0.0014765075175091624,0.0007940229261294007
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.01,0.001,SGD,0.001,31,0.6838235294117647,0.8122270742358079,0.9428090857816678,0.802668354776688,0.0030364831909537315,0.005108866840600967,0.002072383649647236
