,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6614803741959965,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6199969415571175,0.6311658967336019,0.0001511028822278604,0.00017260530148632824,2.1502419258467853e-05,300
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.7661850648183449,0.5497615527758998,0.0006845135940238833,0.0007065284298732877,2.2014839487383142e-05,600
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.3161764705882353,0.0,1.9757718736050176,0.4220930749586092,0.0013935938477516174,0.0016866786172613502,0.00029308482771739364,1150
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,0.6012585221552381,0.6545209511075584,0.001288838218897581,0.005272752605378628,0.003983914386481047,900
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.6985294117647058,0.8183161004431314,0.8250991867161265,0.47532975389516874,0.0017410368891432881,0.0019489018013700843,0.00020786492677871138,1150
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.36764705882352944,0.1456953642384106,0.7182062782493293,0.40463770832505935,0.001831024419516325,0.0029519738163799047,0.0011209493968635798,1550
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.6936274509803921,0.8159057437407953,0.659091487965163,0.4979835920868546,0.0013896380551159382,0.002669615438207984,0.0012799773830920458,850
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.8014705882352942,0.8571428571428571,0.4339618916605033,0.31857748151190274,0.0016810435336083174,0.0025966831017285585,0.0009156396263279021,2400
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.8357843137254902,0.8885191347753744,0.4534744133478871,0.24183010696944535,0.0008456590585410595,0.0011631975648924708,0.00031753850635141134,1950
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,11,0.8308823529411765,0.8675623800383877,0.3897777486811666,0.18700190021212282,0.0005570849170908332,0.0008009842713363469,0.00024389938334934413,1300
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,12,0.821078431372549,0.8684684684684685,0.4574505956478271,0.1805915326222946,0.0005260019097477198,0.0009230947471223772,0.0003970928373746574,1100
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,13,0.8504901960784313,0.8950086058519794,0.43325898126132933,0.13479606704413896,0.0005684891948476434,0.0008507414604537189,0.0002822522656060755,1300
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,14,0.8308823529411765,0.8747731397459165,0.47483300300789816,0.1043460696170638,0.0005182906170375645,0.0007377191795967519,0.00021942857711110264,1400
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,15,0.8529411764705882,0.8986486486486487,0.5328727980034754,0.0828151514935307,0.00044976227218285203,0.0006203406373970211,0.00017057836521416903,1350
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,48,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,16,0.8529411764705882,0.8928571428571429,0.496450131156427,0.06388338671140972,0.0004003461799584329,0.0005359819042496383,0.0001356357242912054,1550
