,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,1,0.5270758122743683,0.6936811685562134,0.6357266996691866,0.0234910249710083,0.031490609049797,0.0079995850101113,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,2,0.5270758122743683,0.693679416179657,0.6907083723694086,0.009759671986103,0.0151318153366446,0.0053721428848803,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,3,0.5270758122743683,0.6936754056385586,0.6525452964553018,0.0348042547702789,0.0454440414905548,0.0106397876515984,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,4,0.5270758122743683,0.6936719741140093,0.6714745717804607,0.0133898556232452,0.0173218473792076,0.0039319917559623,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,5,0.5270758122743683,0.6936666658946447,0.6248803433848591,0.0158410221338272,0.0219606589525938,0.0061196377500891,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,6,0.5270758122743683,0.6936627285821098,0.6819464564323425,0.0092777721583843,0.0134923625737428,0.0042145908810198,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,7,0.5270758122743683,0.6936584404536656,0.6427624812940272,0.0290001481771469,0.0355546101927757,0.0065544629469513,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,8,0.5270758122743683,0.6936539019857134,0.6706820615181108,0.011612394824624,0.0159582756459712,0.0043458803556859,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,9,0.5270758122743683,0.6936491182872228,0.6292511676506297,0.0161599721759557,0.01975535787642,0.0035953854676336,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,0.01,10,0.5270758122743683,0.6936437777110509,0.6812060508786179,0.0175306424498558,0.022241149097681,0.0047105061821639,41,-1
