,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,1,0.3161764705882353,0.0,0.740431382375605,0.7426656436920165,4.694390554504935e-06,7.837091288820375e-06,3.1427009616891155e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,2,0.3161764705882353,0.0,0.730651361100814,0.7374293760061263,4.781184543389827e-06,7.780880878272e-06,2.9996963348821737e-06,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,3,0.3161764705882353,0.0,0.7178167163156995,0.7268976230621338,4.825505129701924e-06,7.455030754499603e-06,2.6295256247976795e-06,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,4,0.3161764705882353,0.0,0.7032414791630763,0.712231653213501,4.643513875635108e-06,6.9181601247692015e-06,2.2746462491340935e-06,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,5,0.6813725490196079,0.8104956268221575,0.6882914947528466,0.6973810352087021,4.623057975550182e-06,6.342205779219512e-06,1.7191475762956543e-06,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,6,0.6838235294117647,0.8122270742358079,0.6738847166884179,0.679347744822502,4.528103090706281e-06,5.978095487080282e-06,1.4499921690003248e-06,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,7,0.6838235294117647,0.8122270742358079,0.660912388680028,0.6670996220111847,4.595352947944775e-06,5.546107331610983e-06,9.507544973530457e-07,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,8,0.6838235294117647,0.8122270742358079,0.6498293900022319,0.6516015996932983,4.753396751766559e-06,5.431909812614322e-06,6.785132882214384e-07,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,9,0.6838235294117647,0.8122270742358079,0.6409545751178966,0.6434325273036957,4.946460649080109e-06,5.292551577440463e-06,3.460907009866787e-07,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,10,0.6838235294117647,0.8122270742358079,0.6342218208546732,0.6328796346187592,4.630030616681324e-06,4.856481609749608e-06,2.26450964646574e-07,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,11,0.6838235294117647,0.8122270742358079,0.6294850070102542,0.6270512852668763,4.587529019772774e-06,4.697936674347147e-06,1.1040774694492939e-07,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,12,0.6838235294117647,0.8122270742358079,0.6264954822904923,0.6262942349314691,4.609866664395668e-06,4.6435079639195465e-06,3.364147715956278e-08,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,13,0.6838235294117647,0.8122270742358079,0.6249246451200223,0.6255445599555969,4.848274329560809e-06,4.856355644733412e-06,8.081321389852292e-09,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,14,0.6838235294117647,0.8122270742358079,0.6244107110827577,0.6303045310676099,5.066005996923195e-06,5.107645847601816e-06,4.1640010550736406e-08,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,15,0.6838235294117647,0.8122270742358079,0.6245899627021715,0.6348248732089996,5.243683972366853e-06,5.34230002813274e-06,9.861592786819529e-08,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,16,0.6838235294117647,0.8122270742358079,0.6251583496729533,0.6299542554020883,5.187980605114717e-06,5.29107774127624e-06,1.0309708642353144e-07,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,17,0.6838235294117647,0.8122270742358079,0.6258827740070867,0.6290236596763135,4.931512194161769e-06,5.043988949182676e-06,1.124767621263345e-07,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,18,0.6838235294117647,0.8122270742358079,0.6265868375114366,0.6295286563634873,4.8981778490997385e-06,5.051940661360277e-06,1.537626843628459e-07,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,19,0.6838235294117647,0.8122270742358079,0.6271422300852981,0.629283342897892,5.5045593398972414e-06,5.722676178265829e-06,2.1811669626004004e-07,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,20,0.6838235294117647,0.8122270742358079,0.627473862732158,0.6340448089241982,4.935204742650967e-06,5.162982233741786e-06,2.2777767583193054e-07,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,21,0.6838235294117647,0.8122270742358079,0.6275840290621215,0.631790856719017,4.885967427981086e-06,5.139287168276496e-06,2.533197687171196e-07,50
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,1e-05,22,0.6838235294117647,0.8122270742358079,0.6274586232269511,0.6360507444143295,5.354154836823e-06,5.593891728494782e-06,2.3973677798494464e-07,50
