,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,1,0.4908256880733945,0.7027241467335902,0.4350278527815879,0.075264923274517,0.0847260132431984,0.0094610899686813,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,2,0.4908256880733945,0.6969310641288757,0.3370444324010432,0.1550020426511764,0.1793751120567321,0.024373073130846,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,3,0.4908256880733945,0.6938279391428747,0.4740387741661503,0.1195761933922767,0.1354298889636993,0.0158536937087774,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,4,0.5298165137614679,0.6917009145841686,0.4672657355274582,0.1125607267022132,0.1277923434972763,0.0152316186577081,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,5,0.5263761467889908,0.6881549199786755,0.2759676735479099,0.1218510046601295,0.1394611448049545,0.0176101401448249,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,6,0.5091743119266054,0.6836412127958525,0.3170752679148625,0.1383651047945022,0.1687150299549102,0.0303499232977628,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,7,0.5091743119266054,0.6678884138754748,0.5213526614534203,0.1901257634162902,0.2259327620267868,0.0358070060610771,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,8,0.5561926605504587,0.60021724722801,0.5229142825076865,0.2090428471565246,0.2401777356863021,0.031134882941842,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,9,0.7626146788990825,0.5522083115140233,0.424543181527406,0.1425249427556991,0.165782630443573,0.0232576820999383,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,10,0.7970183486238532,0.5254369186698844,0.3813466359545021,0.1996640264987945,0.2235219329595565,0.0238578990101814,88,-1
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,11,0.7798165137614679,0.5191116953661682,0.4457065064023481,0.1817818433046341,0.209517702460289,0.0277358554303646,88,-1
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,12,0.8371559633027523,0.5174004301565502,0.4575444419651335,0.1665294468402862,0.1969769150018692,0.0304474681615829,88,-1
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,13,0.8463302752293578,0.5151261170522883,0.2775449590696636,0.1506469249725341,0.1681931018829345,0.0175461769104003,88,-1
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,14,0.8279816513761468,0.5209765715883412,0.4235892497730674,0.2927766740322113,0.3268088102340698,0.0340321362018585,88,-1
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,15,0.805045871559633,0.5205806879275435,0.3994813518281179,0.2824880182743072,0.3131393492221832,0.0306513272225856,88,-1
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,16,0.8061926605504587,0.5068409087461069,0.3451521939050342,0.3858191072940826,0.4261698424816131,0.0403507389128208,88,-1
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,17,0.7958715596330275,0.501756842256686,0.427174742837881,0.5443107485771179,0.6095346212387085,0.0652238503098487,88,-1
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,18,0.7924311926605505,0.5002311112683847,0.4190690102725057,0.7568885087966919,0.8241678476333618,0.0672793388366699,88,-1
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,19,0.8211009174311926,0.4770882094125135,0.444894698046317,0.7024873495101929,0.7997896671295166,0.0973023101687431,88,-1
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,20,0.8463302752293578,0.4549168176060423,0.3285576181282521,0.4855692088603973,0.5379036068916321,0.0523343905806541,88,-1
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,21,0.8543577981651376,0.4437433139446678,0.3769031847676325,0.3448082506656647,0.3852971494197845,0.0404889024794101,88,-1
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,22,0.841743119266055,0.4427818882902828,0.4195208356131016,0.5398310422897339,0.6012639403343201,0.0614329017698764,88,-1
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,23,0.8188073394495413,0.4373695691791149,0.3823873034450861,0.4250831007957458,0.4823243319988251,0.057241216301918,88,-1
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,24,0.8279816513761468,0.417972138031907,0.311222045133102,0.5502466559410095,0.6283712983131409,0.0781246498227119,88,-1
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,25,0.8451834862385321,0.3908418940568189,0.2870043656196107,0.4534071981906891,0.5118721127510071,0.0584649220108985,88,-1
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,26,0.8463302752293578,0.381805353755251,0.4126674010439521,0.4020196497440338,0.4586537778377533,0.0566341318190097,88,-1
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,27,0.8314220183486238,0.3936863700184253,0.4314223106447818,0.5671218633651733,0.6487157344818115,0.0815938711166381,88,-1
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,28,0.8222477064220184,0.4172619549779717,0.2844098979125687,0.7407726049423218,0.8337417840957642,0.0929691791534423,88,-1
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,29,0.8222477064220184,0.4200095860372989,0.2761684614789291,0.5445638298988342,0.6140910387039185,0.069527193903923,88,-1
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,30,0.8291284403669725,0.4188797428110324,0.3623224872148554,0.6577285528182983,0.7565218806266785,0.0987933576107025,88,-1
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,31,0.8142201834862385,0.4503772454934382,0.2688525200861146,0.6985607147216797,0.7814885377883911,0.0829278007149696,88,-1
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,32,0.8107798165137615,0.4604699880978383,0.3252136496911672,0.6840395331382751,0.7715314030647278,0.0874918550252914,88,-1
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,33,0.8096330275229358,0.4591452068213476,0.3125783359160943,0.6494093537330627,0.7302317023277283,0.0808223262429237,88,-1
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,34,0.823394495412844,0.4360165957942468,0.2090390293768988,0.5155165791511536,0.5775341987609863,0.0620176382362842,88,-1
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,35,0.8405963302752294,0.393864641324916,0.3291492866807279,0.7327690720558167,0.8236479759216309,0.0908788964152336,88,-1
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,36,0.8600917431192661,0.3396328250886103,0.2969722428226801,0.8498630523681641,0.9600111246109008,0.1101480722427368,88,-1
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,37,0.8761467889908257,0.301314742842672,0.2807223621724088,0.8329694867134094,0.9334729313850404,0.100503459572792,88,-1
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,38,0.8841743119266054,0.2831986849324419,0.245821509452071,0.7267286777496338,0.8159183859825134,0.0891897231340408,88,-1
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,39,0.8818807339449541,0.2826216177450954,0.2939298560289898,0.7649675607681274,0.8553250432014465,0.0903575122356414,88,-1
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,40,0.8807339449541285,0.2876938430404444,0.2286358580838582,0.737647294998169,0.8231827616691589,0.0855354741215705,88,-1
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,41,0.8841743119266054,0.2983984993685276,0.2904268888592592,0.9955930709838868,1.114871859550476,0.1192787662148475,88,-1
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,42,0.8853211009174312,0.3032379420730499,0.2636413539355007,0.8752865791320801,0.9760441780090332,0.1007575690746307,88,-1
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,43,0.8887614678899083,0.3004888035869653,0.1949549395225899,0.793781042098999,0.8826528787612915,0.088871844112873,88,-1
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,44,0.8910550458715596,0.2875773247604796,0.2524166225937237,0.9281416535377502,1.0390783548355105,0.1109367161989212,88,-1
44,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,45,0.8910550458715596,0.2669402773261343,0.1122499488661891,0.4117240309715271,0.4597510993480682,0.0480270646512508,88,-1
45,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,46,0.8899082568807339,0.2485315518265743,0.3047816026691262,1.151709794998169,1.2892287969589231,0.1375190317630767,88,-1
46,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,47,0.9025229357798163,0.2322909191182447,0.2216238247798173,0.869598388671875,0.9735513925552368,0.1039529964327812,88,-1
47,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,48,0.9162844036697247,0.2274572689325437,0.2184548149612965,0.8016093373298645,0.893142819404602,0.0915334969758987,88,-1
48,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,49,0.908256880733945,0.2356181435902184,0.2269790916259146,0.8099774718284607,0.9052306413650512,0.0952531695365905,88,-1
49,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,50,0.9002293577981652,0.2673854438775996,0.1824436992889704,0.8452051281929016,0.9446443915367126,0.0994392558932304,88,-1
