,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6614803741959965,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6224890801252103,0.644812769214312,4.21368567913305e-05,4.777233334607445e-05,5.635475645249244e-06,150
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6198257710419449,0.5967345065116881,0.0001312557142227888,0.0001349875092273578,3.731796596184722e-06,250
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.37254901960784315,0.17419354838709677,0.7074032718060064,0.5344941574782135,0.0002461379044689238,0.0002530017518438399,6.863833277748199e-06,200
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,1.0452145205481964,0.46879239751534013,0.00045954217785038054,0.0008002688991837204,0.0003407267213333398,550
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.6862745098039216,0.8012422360248447,0.6333704695982092,0.7908559486269949,0.00033568328944966197,0.0005726268282160163,0.00023694355331826955,200
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.6985294117647058,0.8183161004431314,0.6596764714694491,0.5204474372466406,0.0006642043008469045,0.0008174590184353292,0.00015325471758842468,450
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.7107843137254902,0.8212121212121212,0.5898883313524956,0.5334206318855287,0.0005730478442274034,0.0006545944488607347,8.154661918524653e-05,400
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.6985294117647058,0.8172362555720654,0.6161799673356262,0.5035811967290935,0.0005145007162354887,0.0005907373852096498,7.623666897416115e-05,400
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.7107843137254902,0.8190184049079755,0.5620996461195105,0.5151663092672826,0.000454206281574443,0.0004898221231997013,3.5615845263237134e-05,350
