,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,1,0.3161764705882353,0.0,0.745777312447043,0.479531351970043,3.014085054397583,3.959744691848755,0.9456595778465272,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,2,0.3161764705882353,0.0,0.7456870055666157,0.4745520822630698,5.973998069763184,7.241703987121582,1.2677056789398191,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,3,0.3161764705882353,0.0,0.7455569166763156,0.4569068192762074,2.649044752120972,3.33190393447876,0.6828591823577881,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,4,0.3161764705882353,0.0,0.7453894848917045,0.4501240305153624,44.74279022216797,51.22642135620117,6.483632564544678,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,5,0.3161764705882353,0.0,0.745186588343452,0.4640426325017033,1.2047501802444458,1.8078092336654663,0.6030590534210205,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,6,0.3161764705882353,0.0,0.7449453917204165,0.4504209520128788,3.204408645629883,4.211450099945068,1.007041335105896,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,7,0.3161764705882353,0.0,0.7446635914783851,0.4582390565146342,2.454031467437744,3.3266377449035645,0.8726061582565308,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,8,0.3161764705882353,0.0,0.7443520824114481,0.4510077061651113,2.83255672454834,3.7040741443634033,0.871517539024353,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,9,0.3161764705882353,0.0,0.7440403092141245,0.4677121559538738,3.676888942718506,4.548537254333496,0.871648371219635,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,10,0.3161764705882353,0.0,0.7437016905522814,0.4542268736872829,4.862820625305176,5.898277282714844,1.0354564189910889,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,11,0.3161764705882353,0.0,0.7433231695025575,0.4596088558233847,4.726114273071289,5.672721862792969,0.94660747051239,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,12,0.3161764705882353,0.0,0.7429124116897583,0.4588469099225549,2.3568615913391118,3.33821177482605,0.9813500642776488,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,13,0.3161764705882353,0.0,0.7424825757157569,0.4691673103305948,2.5227086544036865,3.3655636310577397,0.842854917049408,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,14,0.3161764705882353,0.0,0.7420570534818313,0.4706466044285479,5.178048133850098,6.331092834472656,1.1530447006225586,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,15,0.3161764705882353,0.0,0.7416318538142186,0.4622088216910714,3.0208499431610107,3.8353023529052734,0.8144523501396179,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,16,0.3161764705882353,0.0,0.7411733421624875,0.4568211834931281,2.664565324783325,3.47986912727356,0.8153038620948792,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,17,0.3161764705882353,0.0,0.7407144565208286,0.44506800830907,7.249814510345459,8.370291709899902,1.1204771995544434,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,18,0.3161764705882353,0.0,0.7402550823548261,0.4830575543984941,6.235465049743652,7.47885274887085,1.2433878183364868,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,19,0.3161764705882353,0.0,0.7397886596473993,0.4761603684950963,11.985958099365234,13.994483947753906,2.00852632522583,50,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,20,0.3161764705882353,0.0,0.739325508183124,0.4735126022783245,4.453011989593506,5.376251220703125,0.9232390522956848,50,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,21,0.3161764705882353,0.0,0.7388552287045647,0.4587081246474263,4.771263122558594,5.775905132293701,1.0046420097351074,50,-1
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,22,0.3161764705882353,0.0,0.738384768074634,0.4810281731999932,2.6858484745025635,3.351795196533203,0.6659466624259949,50,-1
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,23,0.3161764705882353,0.0,0.7379056051665661,0.4478823749750482,2.6174981594085693,3.3760247230529785,0.7585265636444092,50,-1
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,24,0.3161764705882353,0.0,0.737412786951252,0.4582912219590507,3.200685501098633,4.231347560882568,1.030662178993225,50,-1
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,25,0.3161764705882353,0.0,0.736911652134914,0.4614568739662645,1.7514259815216064,2.293227195739746,0.5418011546134949,50,-1
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,26,0.3161764705882353,0.0,0.7364035412377002,0.466149878821343,5.727959156036377,7.04135274887085,1.313393473625183,50,-1
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,27,0.3161764705882353,0.0,0.7359312036458183,0.4689773339764013,62.93607711791992,71.01319885253906,8.077120780944824,50,-1
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,28,0.3161764705882353,0.0,0.7354578235570122,0.463852738051565,2.79017972946167,3.481508016586304,0.6913283467292786,50,-1
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,29,0.3161764705882353,0.0,0.7349693529746112,0.4589844867553068,4.9521260261535645,6.059908390045166,1.1077824831008911,50,-1
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,30,0.3161764705882353,0.0,0.7344879776823754,0.4516113142420901,1.4668521881103516,2.0654609203338623,0.598608672618866,50,-1
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,31,0.3161764705882353,0.0,0.7340091396780575,0.4705522119749771,2.098548650741577,2.83347487449646,0.734926164150238,50,-1
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,32,0.3161764705882353,0.0,0.733539391966427,0.4444655076769745,2.004824161529541,2.5908849239349365,0.5860607624053955,50,-1
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,33,0.3161764705882353,0.0,0.7330746615634245,0.4492792462227961,5.074055671691895,6.096340179443359,1.0222845077514648,50,-1
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,34,0.3161764705882353,0.0,0.7326103530678094,0.4814285894408895,2.5386765003204346,3.391509771347046,0.8528332710266113,50,-1
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,35,0.3161764705882353,0.0,0.7321639119410047,0.4688395476099686,7.158977031707764,8.427899360656738,1.2689223289489746,50,-1
35,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,36,0.3161764705882353,0.0,0.7316989431194231,0.4817244506827228,7.210734844207764,8.430806159973145,1.2200714349746704,50,-1
36,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,37,0.3161764705882353,0.0,0.7312436407687617,0.4567176753008262,1.953298568725586,2.646592617034912,0.6932939887046814,50,-1
37,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,38,0.3161764705882353,0.0,0.7307901511005327,0.4512151418130852,8.067730903625488,9.430234909057615,1.3625036478042605,50,-1
38,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,39,0.3161764705882353,0.0,0.730351519350912,0.4872768413902085,11.99398708343506,13.861505508422852,1.8675187826156616,50,-1
39,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,40,0.3161764705882353,0.0,0.7299183221424327,0.4566477297009842,2.8363845348358154,3.6572787761688232,0.8208943009376526,50,-1
40,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,41,0.3161764705882353,0.0,0.7295088160271738,0.4469263148032915,4.509951591491699,5.383487224578857,0.8735354542732239,50,-1
41,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,42,0.3161764705882353,0.0,0.7290731411354214,0.4455758998295677,8.768050193786621,10.120162010192873,1.35211181640625,50,-1
42,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,43,0.3161764705882353,0.0,0.7286357038161334,0.4503134743939631,1.749413251876831,2.556699514389038,0.8072863221168518,50,-1
43,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,44,0.3161764705882353,0.0,0.7282034556070963,0.4459882010148776,1.8479602336883545,2.424365997314453,0.5764057040214539,50,-1
44,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,45,0.3161764705882353,0.0,0.7277747158910713,0.4627163544571958,1.7949538230895996,2.441411018371582,0.6464571952819824,50,-1
45,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,46,0.3161764705882353,0.0,0.727357384036569,0.4617131581011344,3.80171799659729,4.638086795806885,0.83636873960495,50,-1
46,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,47,0.3161764705882353,0.0,0.7269312774433809,0.4558475501394973,1.737726807594299,2.2962186336517334,0.5584918260574341,50,-1
47,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,48,0.3161764705882353,0.0,0.7265229201784321,0.4553262091480573,1.7882171869277954,2.4173262119293213,0.6291090250015259,50,-1
48,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,49,0.3161764705882353,0.0,0.7261105133037941,0.4578438082619128,1.8187122344970703,2.631922006607056,0.8132097125053406,50,-1
49,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,50,0.3161764705882353,0.0,0.7256927957721785,0.4614489620479162,7.1714348793029785,8.391200065612793,1.2197651863098145,50,-1
50,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,51,0.3161764705882353,0.0,0.7252765800438675,0.4627663095471345,2.7660274505615234,3.602480411529541,0.8364529013633728,50,-1
51,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,52,0.3161764705882353,0.0,0.7248703860769085,0.4597071278218353,1.6680943965911863,2.3129842281341557,0.6448898911476135,50,-1
52,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,53,0.3161764705882353,0.0,0.7244744967011845,0.4645130993833007,6.467001914978027,7.645753383636475,1.1787517070770264,50,-1
53,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,54,0.3161764705882353,0.0,0.724072981114481,0.4602703533546883,2.990023136138916,3.743312120437622,0.7532891035079956,50,-1
54,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,55,0.3161764705882353,0.0,0.723659494343926,0.4629727010297793,2.733405828475952,3.53818941116333,0.8047835230827332,50,-1
55,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.0001,SGD,0.1,56,0.3161764705882353,0.0,0.7232518499972773,0.4485446414543548,4.7155632972717285,5.696533203125,0.9809699058532716,50,-1
