,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,1,0.0,0.6615357867634023,0.7240580919655886,9.328358282800764e-05,0.0001804919593269,8.72083764988929e-05,220,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,2,0.0,0.6115530490420247,0.5893576827645302,8.63981040311046e-05,0.0001498157944297,6.34176903986372e-05,220,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,3,0.0,0.6351056804183786,0.8596899127418345,0.0002142977318726,0.0004619359096977,0.0002476381778251,220,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,4,0.0,0.6251999110210943,0.4992795584960417,2.5652116164565086e-06,9.632338333176448e-05,9.375817171530798e-05,220,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,5,0.0,0.6275724497915224,0.7437026613408868,4.7461839130846784e-05,7.82545394031331e-05,3.079270027228631e-05,220,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,6,0.0,0.6248156940209046,0.5398896229538052,8.949494076659903e-05,0.0001173593700514,2.7864427465829067e-05,220,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,7,0.0,0.6187348670631875,0.5211572908813303,5.68075010960456e-05,9.260358638130128e-05,3.5796085285255685e-05,220,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,8,0.0,0.618608275442633,0.7286130354621194,0.0001221599377458,0.0001518800709163,2.9720131351496093e-05,220,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,9,0.0,0.6199740767478943,0.6273570422557267,0.0001476232428103,0.0001489705027779,1.3472586033458356e-06,220,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,10,0.0,0.61683921117819,0.4663080018216913,6.270362064242363e-06,6.930350355105475e-05,6.303314148681238e-05,220,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,11,0.0,0.6202357541058809,0.3987433818795464,1.496322511229664e-06,8.187497587641701e-05,8.037865336518735e-05,220,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,12,0.0,0.6428315960268938,0.4884451182592998,9.15677665034309e-05,0.0001000792253762,8.51145523483865e-06,220,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,13,0.0,0.6548653687457092,0.6207847728241573,0.0002568167983554,0.0002764222153928,1.960542067536153e-05,220,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,14,0.0,0.6321795987718888,0.6997848648713394,0.000322084466461,0.0003838917182292,6.180724449222907e-05,220,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,15,0.0,0.6188186837061671,0.9259262692115524,0.0001287456980207,0.0003367165045347,0.0002079708065139,220,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,16,0.0,0.6182142034286761,0.6966173417459836,0.0001222860591951,0.0001417773892171,1.949132820300292e-05,220,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,17,0.0,0.6200226097161533,0.6951989898627455,0.0001189678005175,0.0001351960236206,1.622822674107738e-05,220,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,18,0.0,0.6219858306509848,0.4834667372703552,2.9380389605648816e-05,6.717778887832537e-05,3.779739927267656e-05,220,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,19,0.0,0.6237432155900329,0.589027759920467,7.69585749367252e-05,8.128838089760393e-05,4.329804141889326e-06,220,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,20,0.0,0.6233302220588423,0.4894714053923432,5.098823748994619e-06,6.699442019453272e-05,6.18955964455381e-05,220,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,21,0.0,0.6211710779266503,0.4627185464989055,2.23173265112564e-06,8.063382119871676e-05,7.840208854759112e-05,220,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,Adam,0.0001,SGD,1e-05,22,0.0,0.6201331924846154,0.6691118509661067,0.0001313770044362,0.0001380552857881,6.678279532934539e-06,220,-1
