,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,1,0.4729241877256318,4.361970428058079,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,2,0.4729241877256318,7.643013783863613,4.838455204820638,5.441470420919359e-07,8.520598930772394e-05,8.4661842265632e-05,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,3,0.5270758122743683,0.7321193209716252,7.225669081472754,8.448554581264034e-06,6.873261008877307e-05,6.028405550750904e-05,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,4,0.4729241877256318,1.7064833411148617,0.7098980782962426,4.871168584941188e-06,7.629383162566228e-06,2.75821457762504e-06,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,5,0.5270758122743683,2.919024419784546,1.3725776448118976,1.0647076123859733e-05,4.964653271599673e-05,3.8999456592136994e-05,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,6,0.4729241877256318,0.696300528730665,2.3265096598377566,3.765817382372916e-07,2.2115926185506396e-05,2.1739344447269104e-05,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,7,0.5270758122743683,0.7039067762238639,0.6877230263337857,8.37207062431844e-06,8.520126357325353e-06,1.4805556247665663e-07,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,8,0.4729241877256318,0.7878364988735744,0.6929419335795612,4.560188699542778e-06,5.345665613276651e-06,7.854767432036169e-07,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,9,0.5270758122743683,1.5108507769448416,0.7629074422324575,8.488208550261334e-06,1.7458785805501975e-05,8.970577255240642e-06,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,1e-05,10,0.4729241877256318,2.32990631546293,1.4639067017087122,5.116569809615612e-06,5.102467184769921e-05,4.59081020380836e-05,41
