,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,1,0.3273560876209883,1.1034195355603436,0.3295362082994304,1.1029741699080626,1.0524710346460342,0.0005220714956521988,0.0005866767023690045,6.460519944084808e-05,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,2,0.3273560876209883,1.1266289204237612,0.3295362082994304,1.1263198773001537,0.9448586446344853,0.0036112312227487564,0.004738142713904381,0.0011269113747403026,200
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,3,0.3544574630667346,1.136841614409589,0.3522172497965826,1.137087960278144,0.9162975478172299,0.006080579478293657,0.0064462656155228615,0.00036568602081388235,200
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,4,0.3544574630667346,1.1294130803903333,0.3522172497965826,1.1300647365940208,0.89618949110806,0.007622512988746166,0.009245327673852444,0.0016228148015215993,200
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,5,0.3544574630667346,1.1131170817089935,0.3522172497965826,1.1136476815086347,0.7567780279636382,0.011942997574806213,0.013933305628597736,0.0019903085194528103,250
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,6,0.3544574630667346,1.0982678663273993,0.3522172497965826,1.0987429289045714,0.7398351536882776,0.011776456609368324,0.016663357615470886,0.004886901006102562,350
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,7,0.31818644931227713,1.1186106513939744,0.318246541903987,1.1178522648318596,0.6841847554147245,0.009350853972136974,0.01108162198215723,0.0017307678936049342,250
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,8,0.31818644931227713,1.2137612725236888,0.318246541903987,1.210710171085727,0.783036566334963,0.006688421126455069,0.007117097731679678,0.0004286765761207789,500
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,9,0.31818644931227713,1.1409494527103266,0.318246541903987,1.1375543888843185,0.7684550674986094,0.003201246727257967,0.006023671478033066,0.002822424750775099,200
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,AdamW,0.0001,SGD,0.0001,10,0.31818644931227713,1.1533724310054172,0.318246541903987,1.1502525745803889,0.6099844423532487,0.004036944825202227,0.004197022411972284,0.00016007767408154905,100
