,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,1,0.4908256880733945,0.7502623326187834,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,2,0.4908256880733945,0.6806927071798832,0.2653458396830835,0.04371779039502144,0.07991360127925873,0.03619581088423729,5456
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,3,0.9059633027522935,0.2590312428020556,0.16796329254403095,0.031011482700705528,0.05669444799423218,0.02568296529352665,2552
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,4,0.9254587155963303,0.35283324672678196,0.08799428719939263,0.047213442623615265,0.061377134174108505,0.01416369155049324,3696
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,5,0.9334862385321101,0.4115252849900104,0.032969678567607276,0.04915548488497734,0.05776175484061241,0.00860626995563507,7568
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,6,0.926605504587156,0.4538838421528595,0.09030066145863784,0.025294732302427292,0.030061975121498108,0.004767241887748241,1760
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,7,0.9231651376146789,0.42710987346806484,0.09375436509530402,0.05618526414036751,0.06599277257919312,0.009807509370148182,3080
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,8,0.9254587155963303,0.34446895755442936,0.04069955758892472,0.07026591897010803,0.08125994354486465,0.010994020849466324,6512
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,9,0.9288990825688074,0.2776268825827833,0.03585843958026026,0.04176093265414238,0.04744536802172661,0.005684434436261654,4576
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,AdamW,0.0001,SGD,0.0001,10,0.9392201834862385,0.25977495717500987,0.03575507584843621,0.03550379350781441,0.04057794809341431,0.005074155051261187,4312
