,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,1,0.4729241877256318,4.331161250386919,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,2,0.4729241877256318,47.57283317020961,3.8439391674939545,1.2106538633815944e-06,0.0001059357455233112,0.0001047250916599296,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,3,0.5270758122743683,70.24742175510951,45.957250818392126,1.0013383871410042e-05,8.105560118565336e-05,7.104221731424332e-05,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,4,0.5270758122743683,23.986969934191023,66.98931781489675,5.904432327952236e-06,5.799034988740459e-05,5.2085917559452355e-05,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,5,0.4729241877256318,23.64880406515939,28.328736961178663,1.1389674909878522e-05,9.183102520182729e-05,8.044135029194877e-05,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,6,0.5270758122743683,13.364879144941057,27.611011734604837,3.913664841093123e-07,6.101584222051315e-05,6.062447573640384e-05,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,7,0.4729241877256318,20.415505055018834,13.944050766782064,9.800074622035027e-06,7.264666783157736e-05,6.284659320954233e-05,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,8,0.5270758122743683,13.337162440163748,20.927325199871525,5.449808668345213e-06,8.283688657684252e-05,7.73870779084973e-05,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,9,0.4729241877256318,13.918233816964285,13.513630457622247,9.925643098540604e-06,6.901008600834757e-05,5.908444290980697e-05,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,10,0.5270758122743683,13.958690180097307,13.72454143268306,5.3470503189601e-06,7.678680412936956e-05,7.143975381040946e-05,41
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,11,0.4729241877256318,10.482619850976127,14.46664347067112,9.589479304850101e-06,7.1887974627316e-05,6.22984953224659e-05,41
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,12,0.5270758122743683,15.442699772971016,10.879090755741771,6.3359548221342266e-06,8.619654545327649e-05,7.986059063114226e-05,41
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,13,0.5270758122743683,2.164130391393389,12.795631754398347,2.58451109402813e-07,2.4109516743919812e-05,2.3851065634517e-05,32
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,14,0.4729241877256318,22.211533519199918,2.4617893185387025,1.1627089406829327e-05,8.259839523816481e-05,7.097130583133548e-05,41
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,15,0.4729241877256318,0.7534331713403974,25.87380982041359,2.4397013476118445e-07,6.0669186495942995e-05,6.042521636118181e-05,32
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,16,0.5270758122743683,1.1560203739574977,0.8839157992746772,1.0005269359680824e-05,1.0296927030140068e-05,2.916581252065953e-07,41
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,17,0.4729241877256318,12.658626556396484,1.2324141071337023,9.380946721648797e-06,3.427545743761584e-05,2.4894510715967044e-05,41
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,18,0.5270758122743683,9.08118359020778,12.674313689441217,5.449917807709426e-06,7.93360304669477e-05,7.388611265923828e-05,41
18,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,19,0.4729241877256318,2.572657675402505,7.425226504728198,2.421747922198847e-07,2.3932732801767997e-05,2.3690558009548113e-05,32
19,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,20,0.5270758122743683,13.045821619033813,2.077999742749351,1.0802945325849578e-05,5.59509608137887e-05,4.514801548793912e-05,41
20,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,21,0.5270758122743683,1.7478664917605264,11.056990584731102,5.127330950926989e-07,2.5798164642765187e-05,2.5285431547672488e-05,32
21,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,22,0.4729241877256318,16.914041921070645,1.954090473273905,1.2614073057193309e-05,7.087141420925036e-05,5.825734115205705e-05,41
22,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,23,0.5270758122743683,0.7048900144440787,14.035168964106862,1.1269585229456425e-05,6.171441054902971e-05,5.044482531957328e-05,41
23,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,24,0.5270758122743683,1.0665503450802394,0.8499439765699208,3.4186018638138194e-07,4.6228470296227897e-07,1.2042451658089703e-07,32
24,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,25,0.4729241877256318,13.015108489990235,1.299326832338077,1.0542127711232752e-05,4.555442865239456e-05,3.501230094116181e-05,41
25,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,26,0.5270758122743683,4.512719903673444,15.179151567816735,3.1338277040049434e-07,6.12395815551281e-05,6.09261987847276e-05,32
26,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,27,0.4729241877256318,12.818992062977381,4.628530838344602,9.453011443838477e-06,7.209071918623522e-05,6.263770774239674e-05,41
27,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,28,0.5270758122743683,5.88087637424469,13.225930403500069,5.6648641475476325e-06,8.402254752581939e-05,7.835768337827176e-05,41
28,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,29,0.4729241877256318,3.3012661031314305,4.621360318314097,1.643202267587185e-07,2.090038833557628e-05,2.0736068108817562e-05,31
29,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,30,0.5270758122743683,9.594175461360386,2.50613331838863,8.757899195188656e-06,5.196179336053319e-05,4.3203894165344536e-05,41
30,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,31,0.4729241877256318,6.013215953963144,10.079211835163395,9.143586794380099e-06,7.32881817384623e-05,6.41445949440822e-05,41
31,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,32,0.5270758122743683,11.338853025436402,6.375634468884785,5.977453838568181e-06,9.048850188264623e-05,8.451104804407805e-05,41
32,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,33,0.5270758122743683,2.614407236235482,9.335240353643893,3.3109063224401325e-07,2.384130311838817e-05,2.3510212486144155e-05,32
33,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,34,0.4729241877256318,14.483673007147653,3.0331864456981195,1.1438307410571724e-05,8.866869757184759e-05,7.723039016127586e-05,41
34,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,35,0.5270758122743683,2.299616060938154,14.836493096700528,6.119247700553387e-06,8.35964092402719e-05,7.747716153971851e-05,41
35,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,36,0.4729241877256318,11.733968033109392,2.2639119706139335,9.156461601378396e-06,6.541821494465694e-05,5.626175334327854e-05,41
36,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,37,0.5270758122743683,3.490122582231249,11.394732317110387,9.800998668652028e-06,7.97597094788216e-05,6.995871081016958e-05,41
37,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,38,0.4729241877256318,9.803292608261108,3.360570352014279,5.414422048488632e-06,6.0768845287384465e-05,5.5354423238895833e-05,41
38,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,39,0.5270758122743683,4.00091221673148,8.952111685203343,8.521936251781881e-06,7.053193257888779e-05,6.200999632710591e-05,41
39,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,40,0.4729241877256318,8.703389862605503,3.8024668778475976,6.012600351823494e-06,6.0285285144345835e-05,5.427268479252234e-05,41
40,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,41,0.5270758122743683,5.8777694395610265,8.788172683555903,5.442736437544227e-06,8.117114339256659e-05,7.572840695502236e-05,41
41,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.1,SGD,1e-05,42,0.4729241877256318,6.760590267181397,5.913903760252829,1.0091462172567844e-05,6.944764027139172e-05,5.9356178098823875e-05,41
