,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,1,0.4729241877256318,4.723956091063363,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,2,0.5270758122743683,7.335519398961749,5.08637891261642,1.098895154427737e-06,0.0001150564567069523,0.00011395756155252457,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,3,0.4729241877256318,0.7367476718766349,6.7368471538875125,4.202200216241181e-05,0.00031438024598173797,0.00027235824381932616,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,4,0.5270758122743683,5.0014737571988785,0.7446732263739516,4.834382252738578e-06,1.1377829650882632e-05,6.543447398144053e-06,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,5,0.5270758122743683,4.726285328183855,5.827963285760601,1.0903087968472391e-05,8.795427129371092e-05,7.705118332523853e-05,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,6,0.5270758122743683,3.260757529735565,3.788601649412635,3.8002872315701097e-07,2.252745434816461e-05,2.21474256250076e-05,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,7,0.5270758122743683,0.7182565348488944,3.3344800966757737,9.677314665168524e-06,7.146982534322888e-05,6.179251067806035e-05,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,8,0.4729241877256318,2.9026927266802107,0.7070409056616993,4.548979632090777e-06,6.492214197351132e-06,1.9432345652603544e-06,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,9,0.4729241877256318,3.436813802378518,2.7608335726587785,9.842842700891197e-06,7.857794116716832e-05,6.873509846627712e-05,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,10,0.4729241877256318,2.149857532978058,3.319701850765226,5.332301952876151e-06,7.613286288687959e-05,7.080056093400344e-05,41
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adam,0.01,SGD,1e-05,11,0.5270758122743683,0.7644908027989524,1.9784917736562284,9.458213753532618e-06,7.075814210111275e-05,6.129992834758013e-05,41
