,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,1,0.49311926605504586,0.6865536100273832,0.4547697996888239,0.013217166066169739,0.01498801726847887,0.001770851667970419,1320
1,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,2,0.6341743119266054,0.6136326733122178,0.2755395367896805,0.01151315588504076,0.019047850742936134,0.007534694857895374,1320
2,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,3,0.9025229357798165,0.3393235971698315,0.1886703022316832,0.013387512415647507,0.022847462445497513,0.009459950029850006,1320
3,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,4,0.9128440366972477,0.38204018380108434,0.1350476795841347,0.017357690259814262,0.021127518266439438,0.003769828239455819,1320
4,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,5,0.930045871559633,0.32579678408865637,0.08120972294025262,0.01355342473834753,0.015920717269182205,0.002367292298004031,1320
5,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,6,0.9197247706422018,0.32957867518763717,0.08403894517964958,0.014835052192211151,0.017754556611180305,0.0029195041861385107,1320
6,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,7,0.926605504587156,0.2744902021255891,0.1204137553514606,0.019382284954190254,0.022434616461396217,0.003052332205697894,1320
7,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,8,0.9288990825688074,0.23365002184456915,0.10179826118767696,0.01591532491147518,0.018685268238186836,0.002769943792372942,1320
8,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,9,0.926605504587156,0.2540656181731595,0.07887490239431799,0.013187237083911896,0.015095352195203304,0.0019081155769526958,1320
9,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,10,0.9277522935779816,0.3022876046715441,0.0781058872035955,0.013262669555842876,0.015233251266181469,0.001970581477507949,1320
10,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,11,0.9220183486238532,0.3636585389228683,0.05796916557588812,0.011963757686316967,0.013558213599026203,0.0015944557962939143,1320
11,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,12,0.9231651376146789,0.32879736292423734,0.06269829329369796,0.011897346004843712,0.013784590177237988,0.0018872437067329884,1320
12,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,13,0.9288990825688074,0.30058219558249627,0.038186832759401476,0.008869783952832222,0.009951976127922535,0.0010821920586749911,1320
13,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,14,0.9334862385321101,0.29442870608261795,0.04342919734544094,0.010512069799005985,0.011925950646400452,0.0014138808473944664,1320
14,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,15,0.9346330275229358,0.29051511471160824,0.037581817237078215,0.009206876158714294,0.01042490266263485,0.0012180263875052333,1320
15,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,16,0.9311926605504587,0.2984333329600679,0.04455123712969053,0.01004089042544365,0.011378368362784386,0.001337477471679449,1320
16,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,17,0.9277522935779816,0.31186649236329317,0.047639262242935895,0.010443582199513912,0.011876887641847134,0.001433305791579187,1320
17,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,18,0.9311926605504587,0.31309263413283894,0.04401631980942263,0.010229517705738544,0.011550378054380417,0.001320860581472516,1320
18,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,19,0.9346330275229358,0.297019971577064,0.04746388021554484,0.010526811704039574,0.01197053026407957,0.001443718676455319,1320
19,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,20,0.9369266055045872,0.2887133148209397,0.036978064367881,0.008324097841978073,0.009297996759414673,0.0009738990338519216,1320
20,roberta-base,glue,sst2,2,100,10,1.0,8,15,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,21,0.9403669724770642,0.29379578102649717,0.029186929481926527,0.007344514597207308,0.008187556639313698,0.00084304204210639,1320
