,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,1,0.0,0.7484023762113265,0.7299529335715553,8.890711615094915e-05,0.0001751831005094,8.627598435850814e-05,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,2,0.0,0.741533424108083,0.7316819684071975,8.557144610676914e-05,0.0002190755767514,0.0001335041306447,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,3,0.0,0.7361215535011,0.6501817340200597,0.0001088856806745,0.0001124794143834,3.593735982576618e-06,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,4,0.0,0.7265688631370777,0.7349172304977071,3.116161678917706e-06,0.0002261346235172,0.0002230184618383,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,5,0.0,0.7184565403989254,0.6789784447713332,4.663836443796754e-05,4.7165562136797234e-05,5.271994609756803e-07,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,6,0.0,0.7084552918681661,0.6854807902466167,9.895319089991972e-05,0.0002030389441642,0.0001040857532643,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,7,-0.055869166759656,0.6970594443437708,0.6791972431269558,5.999587301630527e-05,0.0001693902886472,0.0001093944156309,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,8,0.0,0.6875220623635153,0.6650735529986295,0.0001192479321616,0.0001196207958855,3.728607964603725e-07,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,9,0.0,0.6785716359851924,0.6537261594425549,0.0001412391138728,0.0001554980262881,1.4258916962717194e-05,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,10,0.0,0.6684686896455196,0.6231251001358032,6.028145435266197e-06,0.0001441024796804,0.0001380743342451,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,11,0.0,0.6577070751262986,0.5906971362504091,1.9915314624086022e-06,0.0001593540218891,0.0001573624904267,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,12,0.0,0.6478240512709581,0.6004866112362255,6.700529775116593e-05,0.0001243357546627,5.733046054956503e-05,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,13,0.0,0.6397398737550691,0.6200572049075908,0.0001414071593899,0.0001480666396673,6.659478458459489e-06,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,14,0.0,0.6335846465507536,0.6421407087282701,0.000176904068212,0.0001777811121428,8.77050126746326e-07,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,15,0.0,0.6296548891158504,0.7441850190812891,8.522559801349416e-05,0.0001401148329023,5.4889234888833016e-05,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,16,0.0,0.6267257869698619,0.6612414479255676,0.0001218478573719,0.0001249188208021,3.0709607017342933e-06,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.0001,17,0.0,0.6246087803640439,0.6715021729469299,0.0001271666988031,0.000133653084049,6.486379788839258e-06,22,-1
