,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,1,0.3273560876209883,1.103674072216659,0.3295362082994304,1.103088230694863,0.5296660499908029,0.07776346057653427,0.09730901569128036,0.019545553252100945,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,2,0.3273560876209883,1.094320078885157,0.3295362082994304,1.093657410949881,0.5952037820812316,0.6444311141967773,0.8107845187187195,0.16635341942310333,250
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,3,0.5953132959755476,1.0723578431009761,0.6165581773799838,1.071360397086675,0.476588205225145,0.6557309627532959,0.8701208233833313,0.214389830827713,150
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,4,0.6339276617422313,1.0514045261034852,0.6328315703824248,1.0497056239014044,0.30649700842323363,1.5372880697250366,1.8561989068984985,0.3189108371734619,200
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,5,0.6346408558329089,1.029473825499792,0.6457485760781123,1.0273658917918256,0.18521345400150746,2.018460750579834,2.390990972518921,0.3725302815437317,250
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,6,0.756698930208864,1.0097158899517107,0.7762408462164361,1.006621874814309,0.31322142682742565,12.833233833312988,14.472567558288574,1.6393340826034546,200
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,7,0.7313295975547631,0.9885676724695052,0.7554922701383239,0.9845861641734087,0.15812816289146797,6.9204206466674805,7.958395481109619,1.0379750728607178,500
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,8,0.6989302088639837,0.9618581997833314,0.7263018714401953,0.9566257998553401,0.26132892881826647,4.13745641708374,4.930017471313477,0.7925609350204468,300
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,9,0.7309220580743759,0.9389514158485183,0.7571196094385679,0.9326193191541512,0.23550660241505833,3.458019256591797,4.09168004989624,0.6336607933044434,300
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,10,0.7209373408048905,0.915643406817849,0.7503051261187957,0.9081917735403199,0.12237775650000755,3.7988157272338867,4.341365337371826,0.542549729347229,350
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,11,0.7532348446255731,0.8853902103654135,0.7812245728234337,0.8769616787272609,0.15141814693058842,9.602752685546875,10.827860832214355,1.2251076698303223,250
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,12,0.7440652063168619,0.8763718180473782,0.7741049633848658,0.8672343479898327,0.13047255088639206,4.567750453948975,5.274357318878174,0.7066068053245544,500
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,13,0.763015792154865,0.8538965535727379,0.7891578519121237,0.8437833841299022,0.23146315901326794,7.391242504119873,8.3170747756958,0.9258320927619934,150
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,14,0.811207335710647,0.8149780832176395,0.8272986167615948,0.8038126596403471,0.10404243336329386,3.7788801193237305,4.393740653991699,0.6148604154586792,500
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,15,0.8178298522669384,0.7881082228848676,0.8326891781936534,0.7754439914779415,0.17122129165611125,2.409721851348877,2.786329507827759,0.376607745885849,200
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,16,0.8180336220071319,0.7632021230949847,0.8342148087876322,0.7495361857049537,0.11415225837042926,3.083207845687866,3.5890469551086426,0.5058390498161316,350
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,17,0.8260825267447784,0.7348520691888354,0.8375711960943857,0.7207257723885886,0.11375693765803592,2.313044548034668,2.6965491771698,0.3835047483444214,300
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,18,0.8234335201222619,0.7139724935325259,0.8378763222131814,0.698479044451958,0.09243845848127966,2.117513656616211,2.425658941268921,0.3081452250480652,300
18,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,19,0.8209882832399389,0.6909106288290451,0.8371643612693247,0.6742088841266802,0.0886442590279912,1.9414958953857422,2.245939254760742,0.304443359375,300
19,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,20,0.8207845134997452,0.6713978745826591,0.8377746135069162,0.6541555556123871,0.29721977854799475,2.156686782836914,2.4803481101989746,0.3236612379550934,150
20,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,21,0.8267957208354559,0.6473514040554065,0.842453213995118,0.6290682277318614,0.19995366933888645,4.163898468017578,4.765235900878906,0.6013373732566833,450
21,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,22,0.8303616912888436,0.6262461229272266,0.8458096013018714,0.6070810440742843,0.14027262678621344,3.1735341548919678,3.6126556396484375,0.43912142515182495,250
22,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,23,0.8357615894039735,0.6042703887191164,0.8517087062652563,0.5849059590292326,0.12260078130935066,3.1267590522766113,3.562774419784546,0.4360153377056122,500
23,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,24,0.8377992868059093,0.5872925870551651,0.8526240846216436,0.5682136261725057,0.12404275483824315,1.7107995748519897,1.950587511062622,0.23978793621063232,200
24,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,25,0.8380030565461029,0.5715724619890289,0.853539462978031,0.5513669548236422,0.20458475500672657,2.440636157989502,2.7720518112182617,0.33141568303108215,200
25,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,26,0.8387162506367805,0.552193005248212,0.8544548413344182,0.5314081998691993,0.06050681972843304,2.8290152549743652,3.246232748031616,0.417217493057251,500
26,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,27,0.83555781966378,0.5381481136820039,0.8515052888527258,0.5166887546744746,0.10931585325366466,1.5818849802017212,1.8338634967803955,0.2519785463809967,250
27,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,28,0.8332144676515537,0.5248177393530089,0.8494711147274207,0.5027983865183092,0.1261836137225473,1.5808790922164917,1.8064794540405273,0.22560039162635803,200
28,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,29,0.8433010697911361,0.5055259349342275,0.8570992676973149,0.4848885360144327,0.08931028836332842,2.7492928504943848,3.1047801971435547,0.35548728704452515,250
29,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,30,0.8421803362200713,0.49478114573641724,0.8569975589910497,0.473673085743475,0.08519565682900214,2.8987560272216797,3.2867000102996826,0.38794395327568054,350
30,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,31,0.8469689251146205,0.48089348328069836,0.8607607811228641,0.45990700194077144,0.14041964566608658,2.275073289871216,2.5811688899993896,0.3060956299304962,200
31,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,32,0.8465613856342333,0.47604704611823145,0.859947111472742,0.454095977401714,0.15691645828681064,3.117699146270752,3.5366134643554688,0.41891422867774963,250
32,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,33,0.8450331125827815,0.4646711605916008,0.858726606997559,0.442132859246046,0.08483769210939583,3.1468589305877686,3.5718605518341064,0.42500171065330505,450
33,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,34,0.8472745797249108,0.4530585854820537,0.8593368592351506,0.43121084146522914,0.11239162272238752,1.9393904209136963,2.2016959190368652,0.26230543851852417,250
34,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,35,0.851044319918492,0.4439145958061712,0.8608624898291294,0.4227426401161391,0.1991248270228583,2.089928388595581,2.3483524322509766,0.2584241032600403,150
35,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,36,0.851044319918492,0.43651453408654767,0.8614727420667209,0.4157762978744274,0.1279557365432473,3.546627998352051,4.02578067779541,0.4791525602340698,350
36,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,37,0.8526744778400408,0.42920587005999966,0.8624898291293734,0.40932460052269665,0.1991044829583261,3.3142569065093994,3.728600025177002,0.41434311866760254,200
37,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,38,0.8553234844625573,0.42414327910642075,0.8621847030105777,0.40382306546918545,0.12297889974800635,3.51737380027771,3.9849674701690674,0.4675937294960022,500
38,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,39,0.8572592969943963,0.4167001578856651,0.8652359641985354,0.39627850503093154,0.19769041319811367,2.0750982761383057,2.340146780014038,0.26504841446876526,200
39,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,40,0.8558329088130413,0.4131294738716873,0.8637103336045565,0.3920429659699695,0.11963355251133607,3.217022180557251,3.6035332679748535,0.3865109980106354,500
40,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,41,0.8562404482934284,0.4080838176263185,0.863506916192026,0.38676709558684425,0.1432151267000081,2.2739956378936768,2.5483522415161133,0.2743566930294037,200
41,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,42,0.8581762608252674,0.40243604327775934,0.8659479251423922,0.3815773264379934,0.15252863384221077,2.8506367206573486,3.2112081050872803,0.36057135462760925,300
42,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,43,0.8573611818644932,0.40071475067416534,0.8657445077298617,0.3795243747156504,0.14622695151381776,3.4793214797973633,3.912558078765869,0.4332365095615387,200
43,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,44,0.8587875700458482,0.3987653537151672,0.8688974776240846,0.3778326184776035,0.1446830406305511,4.116428375244141,4.5941290855407715,0.47770053148269653,500
44,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,45,0.8610290371879776,0.39204537099152925,0.8694060211554109,0.37192480794424637,0.15993469940779326,2.9229366779327393,3.2897441387176514,0.3668075203895569,200
45,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,46,0.8626591951095263,0.3887625624863666,0.870219690805533,0.3680277384932784,0.10800090859054028,3.9254322052001953,4.4214253425598145,0.4959932267665863,400
46,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,47,0.8602139582272033,0.38671705122815464,0.8695077298616761,0.3661912703466813,0.09883414811123138,2.7812228202819824,3.1450984477996826,0.36387550830841064,350
47,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,48,0.8641874681609781,0.37989383276184596,0.8708299430431244,0.36026155784653396,0.06794591409880925,3.108884572982788,3.4939076900482178,0.3850230276584625,400
48,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,100,True,True,0.0,,Adagrad,0.0001,SGD,0.01,49,0.8645950076413652,0.37771065109929325,0.8713384865744508,0.35792862404777426,0.07442396642718327,2.0794291496276855,2.345660924911499,0.266231894493103,300
