,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,1,0.3273560876209883,1.1012709515796217,0.3295362082994304,1.1009984924310199,0.5324642990920693,0.07391127198934555,0.092032290995121,0.01812101900577545,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,2,0.3273560876209883,1.1027028305120554,0.3295362082994304,1.1026144315790993,0.6843913094904275,0.060548096895217896,0.07663106918334961,0.016082972288131714,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,3,0.3544574630667346,1.1165936543578139,0.3522172497965826,1.1168162480809032,0.6394557751771062,0.06076766178011894,0.06416667252779007,0.0033990107476711273,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,4,0.3544574630667346,1.1317540736536524,0.3522172497965826,1.1324037729093368,0.5493339311787858,0.07449305802583694,0.08581271022558212,0.011319649405777454,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,5,0.3544574630667346,1.1529952904608742,0.3522172497965826,1.1539038855239956,0.4594223529174924,0.08073195815086365,0.08873462677001953,0.008002668619155884,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,6,0.3544574630667346,1.1444170969525487,0.3522172497965826,1.1454596796396594,0.5897366964444518,0.05916297435760498,0.09000366926193237,0.030840694904327393,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,7,0.3544574630667346,1.124195252673453,0.3522172497965826,1.125092543558535,0.5600813119411469,0.058709558099508286,0.06649065017700195,0.007781091146171093,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,8,0.3544574630667346,1.1019677952138407,0.3522172497965826,1.1024588626317613,0.7825293229147792,0.04610472917556763,0.05364006757736206,0.007535340264439583,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,9,0.3544574630667346,1.0987215835871305,0.3522172497965826,1.0991398792522917,0.7087253286987543,0.039696063846349716,0.04940447956323624,0.00970841571688652,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,10,0.31818644931227713,1.1256533072260986,0.318246541903987,1.1258338889132873,0.47588967388495806,0.057888492941856384,0.06704242527484894,0.009153930470347404,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,11,0.31818644931227713,1.149379996186655,0.318246541903987,1.1488395246477803,0.5721021197084337,1.1394189596176147,1.2897878885269165,0.15036892890930176,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,12,0.31818644931227713,1.1700863948466822,0.318246541903987,1.1690588058059637,0.5655776423430071,0.05462576076388359,0.05871419981122017,0.004088439978659153,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,13,0.31818644931227713,1.1739462958474225,0.318246541903987,1.1727523311936243,0.6296245271265508,0.04889844357967377,0.05456380918622017,0.005665364675223827,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,14,0.31818644931227713,1.1369084186833762,0.318246541903987,1.136029621175482,0.5811386464424431,0.08288033306598663,0.10466998815536499,0.021789655089378357,50
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,15,0.31818644931227713,1.1025810745448335,0.318246541903987,1.1018378689485027,0.6424504479840398,0.06102180853486061,0.07037336379289627,0.00935155525803566,50
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,16,0.35455934793683136,1.0928882620348226,0.3522172497965826,1.0926475192202698,0.6266708613941445,0.053963690996170044,0.06361572444438934,0.00965203158557415,50
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,17,0.3544574630667346,1.115087396406797,0.3522172497965826,1.1148235035000824,0.5614333704374731,0.06531202793121338,0.07388283312320709,0.008570805191993713,50
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,18,0.3544574630667346,1.1493639457779583,0.3522172497965826,1.148266207066079,0.48681544851791114,0.07225210219621658,0.07962461560964584,0.007372514344751835,50
18,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,19,0.3544574630667346,1.152033637623138,0.3522172497965826,1.1504700788159599,0.4782741046552547,0.11222877353429794,0.13418275117874146,0.021953977644443512,50
19,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,20,0.3544574630667346,1.124051169447522,0.3522172497965826,1.1229710672520543,0.8256748140677811,0.08116937428712845,0.10717306286096573,0.02600368857383728,50
20,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,21,0.35455934793683136,1.0984440144719199,0.3522172497965826,1.0973159466651128,0.649671222710982,0.08093360811471939,0.09471812844276428,0.01378452219069004,50
21,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,22,0.4463576158940397,1.077219094701579,0.42931244914564687,1.0749658684210626,0.5949007504507899,0.11861643195152283,0.13761232793331146,0.018995899707078934,50
22,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,23,0.5173713703515028,1.0648172148962574,0.5543124491456468,1.0606478153931793,0.5224858113639057,0.3253408968448639,0.36253538727760315,0.03719448298215866,50
23,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,24,0.3361181864493123,1.1098252976921972,0.33462164361269325,1.1109950518685692,0.45375747073628014,259.27752685546875,288.2091979980469,28.931673049926758,50
24,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,25,0.33632195618950583,1.1071303719510466,0.34245321399511797,1.1068901066085592,0.6206805107649415,0.20133019983768463,0.21889953315258026,0.01756933517754078,50
25,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,26,0.3434538970962812,1.1125781914035577,0.35120016273393,1.1119175660503502,0.5497965396791696,0.1857461929321289,0.2086028903722763,0.0228566937148571,50
26,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,27,0.3368313805399898,1.1326967189247859,0.33645240032546786,1.1322097131835436,0.5343148113046773,0.16617244482040405,0.1952236443758011,0.02905120700597763,50
27,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.01,28,0.32103922567498727,1.1737784761768488,0.32200976403580145,1.172396965779552,0.5163847082387656,0.1426890641450882,0.16232386231422424,0.019634796306490898,50
