,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,1,0.5270758122743683,0.6926781211580549,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,2,0.5270758122743683,0.6923972232001169,0.6774769697338343,5.313553685937222e-08,1.3171039370263316e-07,7.857485684326093e-08,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,3,0.5270758122743683,0.6921106798308236,0.6962580823316806,1.1609587318162085e-06,1.234200112776307e-06,7.324134543296168e-08,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,4,0.5270758122743683,0.6919238328933716,0.688206922135702,6.566945103259059e-07,6.614180847464013e-07,4.723560209640709e-09,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,5,0.5270758122743683,0.6916798046657018,0.707047016155429,1.4148522495815996e-06,1.791555746422091e-06,3.767035536839103e-07,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,6,0.5270758122743683,0.6915716409683228,0.6803335133939982,6.81708627325861e-08,1.7844071464878652e-07,1.1026985191620042e-07,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,7,0.5270758122743683,0.6914701819419861,0.6952983414254538,1.083477968677471e-06,1.1409639455450815e-06,5.74859413404738e-08,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,8,0.5270758122743683,0.6913993239402771,0.6918374491900933,7.058528126435704e-07,7.101322694325063e-07,4.279452792133043e-09,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,9,0.5270758122743683,0.6913400820323399,0.6900709887830222,1.433577153875376e-06,1.44926639222831e-06,1.568920104944027e-08,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,10,0.5270758122743683,0.6912945406777519,0.6924216412916417,5.548933472709905e-07,5.672592919836461e-07,1.2365965140759272e-08,41
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,11,0.5270758122743683,0.6912532414708819,0.6929272855200418,1.2214493381179636e-06,1.2512363127825665e-06,2.978698887545761e-08,41
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,12,0.5270758122743683,0.6912286400794982,0.6890432703785779,6.854024832136929e-07,7.012848755039158e-07,1.5882420711932355e-08,41
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,13,0.5270758122743683,0.6912058387483869,0.6820916317403316,3.464549536147388e-08,1.6006551106784173e-07,1.2542001570636785e-07,32
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,14,0.5270758122743683,0.6911896058491298,0.6985565487931414,1.3730815453527612e-06,1.59204307692562e-06,2.1896154578371352e-07,41
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,15,0.5270758122743683,0.6911670242037092,0.6823224861174821,1.898000334676908e-08,1.6695882720796362e-07,1.4797882386119454e-07,32
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,16,0.5270758122743683,0.6911587766238622,0.7003888909409686,1.2326779597060522e-06,1.5451038279934437e-06,3.1242583986568206e-07,41
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,17,0.5270758122743683,0.6911587016923088,0.6905566875527545,1.1359844620528747e-06,1.1437231250965851e-06,7.738654161926206e-09,41
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,18,0.5270758122743683,0.6911574040140425,0.6921126749457382,7.017310394985543e-07,7.053478725538298e-07,3.6168064099229014e-09,41
18,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,19,0.5270758122743683,0.6911360229764666,0.684961810708046,3.140284832170437e-08,1.2598312082445773e-07,9.458027250275336e-08,32
19,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,20,0.5270758122743683,0.6911447712353298,0.6979528246856318,1.3316944205143955e-06,1.5849539067858132e-06,2.5325942942799884e-07,41
20,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,21,0.5270758122743683,0.6911306364195687,0.6885736238211393,5.907292432993927e-08,1.558188671424432e-07,9.674594281250393e-08,32
21,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,22,0.5270758122743683,0.6911357283592224,0.6925518800572651,1.6178245232367772e-06,1.700432790130435e-06,8.260828820993993e-08,41
22,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,23,0.5270758122743683,0.691175993851253,0.696688311565213,1.3175809954191209e-06,1.501952510807314e-06,1.8437148696648364e-07,41
23,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,1e-05,SGD,1e-05,24,0.5270758122743683,0.69117933682033,0.6870801642537117,5.282522863581107e-08,1.8681251390262332e-07,1.3398728526681225e-07,32
