,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,1,0.4908256880733945,0.7032313456229113,0.6110270930623467,0.0010277529945597053,0.0010400653118267655,1.2312351827858947e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,2,0.4908256880733945,0.7030994744475828,0.6224699887701055,0.0013596342178061604,0.0016540380893275142,0.00029440384241752326,88
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,3,0.4908256880733945,0.7029814911544869,0.6227309033951975,0.0009601431083865464,0.0009657883201725781,5.645186774927424e-06,88
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,4,0.4908256880733945,0.7028283854143336,0.630091086470268,0.0010491497814655304,0.001083378680050373,3.4228905860800296e-05,88
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,5,0.4908256880733945,0.7026759265759669,0.5850619642571969,0.0016079089837148786,0.0016279217088595033,2.0012717868667096e-05,88
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,6,0.4908256880733945,0.7022436304923592,0.6519763781265779,0.0006944532506167889,0.0018678855849429965,0.0011734323343262076,88
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,7,0.4908256880733945,0.7018052651247847,0.6496278911490332,0.000772957457229495,0.0008234097040258348,5.0452254072297364e-05,88
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,8,0.4908256880733945,0.701392954095788,0.642376570166512,0.000796149717643857,0.0008109245682135224,1.4774858755117748e-05,88
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,9,0.4908256880733945,0.7008675172788288,0.6465179230679166,0.0009333842899650335,0.00135688460431993,0.0004235002852510661,88
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,10,0.4908256880733945,0.7002900592777708,0.6331157649782571,0.0011284052161499858,0.0013772392412647605,0.0002488340251147747,88
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,11,0.4908256880733945,0.6996101622187764,0.6612371106716719,0.0006259831134229898,0.0012271272717043757,0.0006011441582813859,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,12,0.4908256880733945,0.6990983486175537,0.6132729292931882,0.0007326051127165556,0.0008443722617812455,0.0001117671636166051,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,13,0.4908256880733945,0.6985784725311699,0.6009342322972688,0.001551416120491922,0.0016985537949949503,0.0001471376308472827,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,14,0.4908256880733945,0.6980429778405286,0.6337982298298315,0.0010392590193077922,0.0012350098695605993,0.0001957508793566376,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,15,0.4908256880733945,0.6975710993513055,0.6185671346770092,0.0011485666036605835,0.0011619810247793794,1.3414386557997204e-05,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,16,0.4908256880733945,0.6970568425064787,0.625286489488049,0.0011044889688491821,0.00148277566768229,0.00037828675704076886,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,17,0.4908256880733945,0.6965902092259958,0.6320278093557465,0.0010067495750263333,0.0010455254232510924,3.877580456901342e-05,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,18,0.4908256880733945,0.6961536352787543,0.6282312731173906,0.0010884860530495644,0.0011650865199044347,7.660050323465839e-05,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,19,0.4908256880733945,0.6957861261630277,0.6266891565512527,0.0009904054459184408,0.0009965668432414532,6.161440978758037e-06,88
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,20,0.4908256880733945,0.6954476253702007,0.6068128576671535,0.0013654311187565327,0.001417898223735392,5.246713772066869e-05,88
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,21,0.4908256880733945,0.6951651830192006,0.6132241406562653,0.0012043085880577564,0.0012137601152062416,9.451558980799746e-06,88
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,22,0.4908256880733945,0.694901278806389,0.6293431560424241,0.0010292702354490757,0.0010806209174916148,5.135068204253912e-05,88
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,23,0.4908256880733945,0.694708032345553,0.6164085248654539,0.0010031925048679113,0.001076972926966846,7.37803929951042e-05,88
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,24,0.4908256880733945,0.6945861463153035,0.5925612522119825,0.001212865929119289,0.0013837192673236132,0.00017085338186006993,88
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,25,0.4908256880733945,0.6944420436106691,0.6048664493655617,0.001340941060334444,0.0014908331213518977,0.00014989203191362321,88
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,26,0.4908256880733945,0.69427382125767,0.6367784078825603,0.000801398535259068,0.0010209876345470548,0.0002195890701841563,88
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,27,0.4908256880733945,0.6941194206202795,0.6466989289969206,0.0007290926296263933,0.0007530102739110589,2.3917666112538427e-05,88
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,28,0.4908256880733945,0.6939341901639186,0.6074774829501456,0.0010008227545768023,0.0014880652306601405,0.00048724241787567735,88
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,29,0.4908256880733945,0.6937943757127184,0.6000871146605774,0.0013735900865867734,0.0014057097723707557,3.211968578398228e-05,88
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,30,0.48853211009174313,0.6936344477014804,0.6302421057766134,0.0005548917688429356,0.0010838378220796585,0.000528946053236723,88
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,31,0.48394495412844035,0.6934883091427865,0.6021267493340101,0.0012396968668326735,0.0014377488987520337,0.00019805201736744493,88
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,32,0.48623853211009177,0.6933741864808108,0.6233798474750737,0.0010577145731076598,0.001088162767700851,3.0448183679254726e-05,88
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,33,0.4896788990825688,0.6932847707643421,0.6192212163386019,0.0010586971184238791,0.0011467793956398964,8.808232087176293e-05,88
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,34,0.5068807339449541,0.6932238515363921,0.588843316280029,0.0015614338917657733,0.0016025363001972437,4.110237205168232e-05,88
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,35,0.5091743119266054,0.6931878765788647,0.62603679722683,0.0009319633827544749,0.0010029362747445703,7.097287743818015e-05,88
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,36,0.5091743119266054,0.6931770553282641,0.6235008400949564,0.0010323702590540051,0.001094334409572184,6.19641796220094e-05,88
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,37,0.5091743119266054,0.6931826685546735,0.621691258116202,0.0010322937741875648,0.001073029008693993,4.0735216316534206e-05,88
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,38,0.5091743119266054,0.6931955010519115,0.6101732849736106,0.0011915330542251468,0.0013730714563280344,0.00018153840210288763,88
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,39,0.5091743119266054,0.6932141228553352,0.6248560397801073,0.0010422075865790248,0.0010495553724467754,7.34780905986554e-06,88
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,40,0.5091743119266054,0.693240772693529,0.604590054364367,0.0012567038647830486,0.0012991115218028426,4.240768976160325e-05,88
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,41,0.5091743119266054,0.6932565170690554,0.6332989088513634,0.000826577190309763,0.0010772858513519168,0.0002507086319383234,88
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,42,0.5091743119266054,0.6932719606871999,0.6192992449145427,0.0011317578610032797,0.0011400257935747504,8.267973498732317e-06,88
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,43,0.5091743119266054,0.6932844432122117,0.5954243110323494,0.0015052651287987828,0.0015261605149134994,2.089539157168474e-05,88
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,44,0.5091743119266054,0.693297586856632,0.6210719819773327,0.0010745051549747586,0.001083364593796432,8.859407898853533e-06,88
44,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,45,0.5091743119266054,0.6933116601147783,0.5589448299936273,0.001986136892810464,0.0020148835610598326,2.8746635507559404e-05,88
45,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,46,0.5091743119266054,0.6933276461898734,0.6442731068892912,0.0007075658068060875,0.000715915288310498,8.349470590474084e-06,88
46,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,47,0.5091743119266054,0.6933544261739888,0.6057095042345199,0.0011221118038520217,0.001212725997902453,9.061420860234648e-05,88
47,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,48,0.5091743119266054,0.6933732475709478,0.6167936385355212,0.0011903198901563883,0.0012254150351509452,3.509516318445094e-05,88
48,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,49,0.5091743119266054,0.6934050305174031,0.6225745535709641,0.0008628889336250722,0.0009582508355379105,9.536188008496538e-05,88
49,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,50,0.5091743119266054,0.6934673009662453,0.5864231352101672,0.000970938359387219,0.001353519968688488,0.0003825815801974386,88
50,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,51,0.5091743119266054,0.693549109161447,0.6001213093711572,0.0011413540923967957,0.0012611554702743888,0.00011980133422184736,88
51,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,52,0.5091743119266054,0.6936527698411854,0.5855786943638865,0.0013508290285244584,0.0014688061783090234,0.00011797714250860736,88
52,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,53,0.5091743119266054,0.6937212134719989,0.6409338276833296,0.0007951838779263198,0.001035229186527431,0.00024004529404919595,88
53,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,54,0.5091743119266054,0.6937989811284826,0.6332718373360959,0.0007671116618439555,0.0007966335979290307,2.952195609395858e-05,88
54,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,55,0.5091743119266054,0.6938164152136637,0.6464612678709356,0.0005872803740203381,0.0011005059350281954,0.0005132255610078573,88
55,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,56,0.5091743119266054,0.6938132129677939,0.608549828556451,0.001340185641311109,0.0014099878026172519,6.980212492635474e-05,88
56,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,57,0.5091743119266054,0.6938250852287362,0.6027830071408641,0.0011908255983144045,0.0012372067430987954,4.6381159336306155e-05,88
57,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,58,0.5091743119266054,0.6938571465124778,0.5841108627956022,0.0014051449252292514,0.0014900765381753445,8.49315692903474e-05,88
58,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,59,0.5091743119266054,0.6938981200576922,0.5785835610533302,0.0016057426109910011,0.0016415307763963938,3.578822361305356e-05,88
59,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,60,0.5091743119266054,0.6939658336683151,0.606839574704116,0.0009520255262032151,0.0010774026159197092,0.00012537708971649408,88
60,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,61,0.5091743119266054,0.6939769064614533,0.6197289187122476,0.0010918575571849942,0.001442334963940084,0.0003504773776512593,88
61,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,62,0.5091743119266054,0.693974243938376,0.6045646529306066,0.0013687588507309556,0.0014015518827363849,3.279298107372597e-05,88
62,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,63,0.5091743119266054,0.693968901940442,0.6035030815073036,0.00134075537789613,0.001353404251858592,1.2648893061850686e-05,88
63,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,64,0.5091743119266054,0.6939852828279548,0.5996164492585441,0.0011783710215240717,0.001246986910700798,6.861592555651441e-05,88
64,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,65,0.5091743119266054,0.6939689566236024,0.6439257461916317,0.0008032845798879862,0.0009278027573600411,0.0001245181920239702,88
65,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,66,0.5091743119266054,0.694003426700557,0.5910159673541784,0.0008856990607455373,0.0011940975673496723,0.00030839850660413504,88
66,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,67,0.5091743119266054,0.6939967520740054,0.6144113329662517,0.0012383623979985714,0.001420845277607441,0.0001824829087127,88
67,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,68,0.5091743119266054,0.694008181401349,0.6058465978977355,0.0011311530834063888,0.0011774642625823617,4.631122646969743e-05,88
68,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,69,0.5091743119266054,0.6940528105158325,0.5952416693622415,0.001080170040950179,0.0012242371449247003,0.00014406713307835162,88
69,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,70,0.5091743119266054,0.6941250081456035,0.5864194469695743,0.0012556510046124458,0.0013696067035198212,0.00011395575711503625,88
70,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,71,0.5091743119266054,0.6941581527027515,0.6608056038279425,0.0005571527872234583,0.000675588904414326,0.0001184360880870372,88
71,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,72,0.5091743119266054,0.6941703284552337,0.6078790160065346,0.0013179241213947535,0.0013611746253445745,4.325052213971503e-05,88
72,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.0001,73,0.5091743119266054,0.6942092109163966,0.6058063873851841,0.001035878318361938,0.0011182762682437897,8.239794988185167e-05,88
