,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6746288771722831,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6222401939186395,0.6535276647408804,4.3390868086135015e-05,5.1486509619280696e-05,8.09564062365098e-06,150
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6207394956373701,0.6022990180432795,0.00014702505723107606,0.0001494472671765834,2.422205625407514e-06,250
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,4,0.6838235294117647,0.8122270742358079,0.6476922534844455,0.569000893426793,0.00033032018109224737,0.00034264737041667104,1.2327177500992548e-05,350
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,5,0.31862745098039214,0.007142857142857143,0.7844451175016516,0.5178718577623369,0.000448115257313475,0.0004833698912989348,3.5254644899396226e-05,350
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,6,0.6862745098039216,0.8123167155425219,0.6588080154330123,0.5185872184567983,0.0005774367018602788,0.0011187371565029025,0.0005413004546426237,450
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,7,0.7181372549019608,0.8275862068965517,0.5635350612448711,0.4758541823491453,0.0006013204110786319,0.0006867541815154254,8.543377771275118e-05,500
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,8,0.7426470588235294,0.8361934477379095,0.5079118337701348,0.44905980478061575,0.0005870128516107798,0.0006250778096728027,3.806493623415008e-05,450
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,9,0.7892156862745098,0.8621794871794872,0.5471541427952402,0.3677312931012025,0.0006245493423193693,0.0006961064646020532,7.155710773076862e-05,550
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,10,0.7818627450980392,0.8514190317195326,0.5216230397277019,0.3059026530287746,0.0004400125180836767,0.000492118124384433,5.2105617214692757e-05,900
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,11,0.8137254901960784,0.8571428571428571,0.43502191673306856,0.27979314062409105,0.00023126412997953594,0.0002770595601759851,4.579543019644916e-05,500
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,12,0.8137254901960784,0.8741721854304636,0.4608660193854103,0.2387792267818003,0.00021619891049340367,0.0003024866746272892,8.628777140984312e-05,600
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,13,0.8455882352941176,0.8864864864864865,0.38219399545706956,0.20154035798511044,0.0001738001883495599,0.0002175934350816533,4.379323945613578e-05,550
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,14,0.8382352941176471,0.875,0.41547223458103105,0.16376540941263856,0.00015099655138328671,0.00017697147268336266,2.597492675704416e-05,450
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,15,0.8529411764705882,0.898989898989899,0.4930708305362393,0.12942709096483881,0.00016350619262084365,0.000209189995075576,4.568380973068997e-05,500
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,16,0.8553921568627451,0.8987993138936535,0.49722007366226,0.09242614592072403,0.00016858997696544975,0.00019485624216031283,2.6266261556884274e-05,600
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,17,0.821078431372549,0.8640595903165735,0.5006049220888492,0.06714061053867705,0.0001243305450771004,0.0001483028900111094,2.39723376580514e-05,550
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,18,0.8431372549019608,0.8865248226950354,0.5370324938786307,0.045362689760111444,0.00010223012213828042,0.0001243549195351079,2.2124795577838086e-05,550
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,AdamW,0.0001,SGD,1e-05,19,0.8578431372549019,0.9013605442176871,0.7015217495089232,0.028985732139699388,8.297070598928258e-05,9.25702988752164e-05,9.599595614417922e-06,400
