,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.4908256880733945,0.7567853722550454,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.8268348623853211,0.4933409603363877,0.3143180549606055,0.024005239829421043,0.0406193770468235,0.016614137217402458,3344
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.9105504587155964,0.2923010977480663,0.20428025044760703,0.015429750084877014,0.030243372544646263,0.014813622459769249,1584
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.911697247706422,0.2887555983498556,0.12750664040082552,0.021401476114988327,0.02659437619149685,0.005192900542169809,1672
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.9162844036697247,0.3220655732198593,0.04798314041305002,0.02712414227426052,0.0321832112967968,0.005059069022536278,3608
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.8922018348623854,0.4579842402343425,0.07280845770101724,0.016362082213163376,0.019002089276909828,0.002640007995069027,1760
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.9277522935779816,0.2571352618861807,0.12617897488522545,0.019583243876695633,0.022844424471259117,0.0032611796632409096,1320
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.9208715596330275,0.2934011887297581,0.0805709845066587,0.03175221383571625,0.03670189902186394,0.004949685651808977,2464
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.926605504587156,0.27921096043375004,0.06284057848866463,0.02792612463235855,0.03168046101927757,0.0037543366197496653,2464
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.9288990825688074,0.3073397335679689,0.06312139165742192,0.024183573201298714,0.027409834787249565,0.003226261120289564,2288
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9254587155963303,0.32288196158420224,0.04770360583407527,0.022434482350945473,0.025236964225769043,0.0028024823404848576,2376
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9334862385321101,0.27060395307356166,0.06152632989145462,0.019858229905366898,0.022485356777906418,0.002627127105370164,1848
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.926605504587156,0.334528980579082,0.024930883796767497,0.02274763025343418,0.025707056745886803,0.002959426026791334,4136
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.9254587155963303,0.30590694642053284,0.06559287271399325,0.011678392998874187,0.013046768493950367,0.0013683752622455359,1056
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9311926605504587,0.3064314940278931,0.030755806889032733,0.023262478411197662,0.026202846318483353,0.0029403669759631157,3080
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.926605504587156,0.31422441809997814,0.04523135516888604,0.016330376267433167,0.01824890822172165,0.0019185320707038045,1848
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.9346330275229358,0.2865085750455122,0.05607635424580679,0.019136207178235054,0.021519100293517113,0.002382892882451415,1848
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.9346330275229358,0.299722361106558,0.03931912253753001,0.022030910477042198,0.0246454905718565,0.002614580327644944,2464
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9403669724770642,0.27573295312969937,0.05451311571492131,0.018769415095448494,0.020984407514333725,0.0022149928845465183,1760
