,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,1,0.0,0.6790052256511367,0.7649818994782188,9.822949778026668e-07,1.945634721778333e-06,9.633397439756664e-07,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,2,0.0,0.6305952513490924,0.6517664725130254,9.29710097352654e-07,1.6653710872560623e-06,7.356609899034083e-07,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,3,0.0,0.6342736059472761,0.8286495997147127,4.644757154892432e-06,6.324043624772457e-06,1.6792865835668636e-06,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,4,0.0,0.6253109788166658,0.5164893884550442,1.0955307061522038e-07,1.1143401934532449e-06,1.0047871228380243e-06,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,5,0.0,0.6247275330638158,0.76441490650177,4.677328604429931e-07,8.193940743694839e-07,3.516612139264908e-07,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,6,0.0,0.6207432835611678,0.558366902849891,9.63894080996397e-07,1.1683031289067003e-06,2.044090194885939e-07,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,7,0.0,0.6160794437386607,0.5266235207969492,5.952200581305078e-07,8.589285585003381e-07,2.637084719481209e-07,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,8,0.0,0.614805433358855,0.7758411166342821,1.3565176004703972e-06,1.8178827758674745e-06,4.613652038187866e-07,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,9,0.0,0.6144478723748039,0.6545726911588149,1.4993066770330188e-06,1.530054078102694e-06,3.074741528052982e-08,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.0001,SGD,1e-05,10,0.0,0.6125043778474094,0.4674279706044631,1.0101945235874157e-07,6.498803486465476e-07,5.488608962878061e-07,22,-1
