,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,1,0.4946000366099213,0.7111272051777707,0.53558252333613,2.954831838607788,3.893338441848755,0.9385066032409668,56,-1
1,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,2,0.4946000366099213,0.7011648332741041,0.4072640807994763,0.3642405271530151,0.4059314727783203,0.0416909456253051,56,-1
2,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,3,0.5053999633900788,0.7102686059422584,0.4219697161589595,0.3499763011932373,0.3903182446956634,0.0403419584035873,56,-1
3,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,4,0.5053999633900788,0.6945236661249163,0.4805362146647115,0.3561476171016693,0.4690124690532684,0.1128648519515991,56,-1
4,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,5,0.5053999633900788,0.7131697295525412,0.4736603718047263,0.329967737197876,0.4461142122745514,0.1161464601755142,56,-1
5,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,6,0.5053999633900788,0.8285729361051696,0.3952227032471065,0.3368500471115112,0.4031787812709808,0.066328726708889,56,-1
6,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,7,0.4946000366099213,0.7101876621365023,0.4539859170568629,0.298779547214508,0.4784190654754638,0.1796395182609558,56,-1
7,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,8,0.4946000366099213,0.8966843123884536,0.4637183028073715,0.1911295354366302,0.2744984626770019,0.0833689197897911,56,-1
8,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,9,0.5053999633900788,0.7388283044841594,0.438896004669784,0.2972771525382995,0.4284599423408508,0.1311828047037124,56,-1
9,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,10,0.4946000366099213,0.693487601171999,0.4376004392322752,0.2455412894487381,0.4333741664886474,0.1878328770399093,56,-1
10,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,11,0.5053999633900788,0.7124875569238844,0.4882782666708018,0.2991199493408203,0.4203499257564544,0.1212299764156341,56,-1
11,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,12,0.5053999633900788,0.722420595749929,0.4617940073217532,0.3015155792236328,0.3689841628074646,0.0674685761332511,56,-1
12,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,13,0.5053999633900788,0.7552338098537171,0.4010818045296088,0.3268340229988098,0.3669697642326355,0.040135733783245,56,-1
13,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,14,0.4946000366099213,0.6966722924398643,0.5116285775147845,0.249620720744133,0.385637104511261,0.136016383767128,56,-1
14,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,15,0.4946000366099213,0.6942111215340097,0.5417318935040384,0.2372480630874633,0.2615043818950653,0.0242563132196664,56,-1
15,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,16,0.5053999633900788,0.7470251855005458,0.468486176071331,0.2261749505996704,0.2539362907409668,0.0277613401412963,56,-1
16,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,17,0.5053999633900788,0.6936624526628463,0.4032895823742624,0.2810883522033691,0.3561677932739258,0.0750794559717178,56,-1
17,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,18,0.4946000366099213,0.7033711989487945,0.4001873647046783,0.3140303492546081,0.3487160503864288,0.0346856899559497,56,-1
18,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,19,0.4946000366099213,0.748066666971014,0.5335601087626336,0.2351229786872863,0.3300418555736542,0.0949188843369484,56,-1
19,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,20,0.4946000366099213,0.6981202825620269,0.529762730542903,0.2090477347373962,0.2415508478879928,0.032503105700016,56,-1
20,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,21,0.5053999633900788,0.7757658426094893,0.4225495121095654,0.2156115174293518,0.2831757366657257,0.0675642266869545,56,-1
21,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,22,0.4946000366099213,0.6938661531508405,0.4344204989141352,0.2778946161270141,0.3874259889125824,0.1095313727855682,56,-1
22,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,23,0.4946000366099213,0.753104039812856,0.4665734890871264,0.2868151068687439,0.3321738541126251,0.0453587546944618,56,-1
23,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,24,0.4946000366099213,0.7133021870434372,0.3723560092286789,0.3234498202800751,0.3529098927974701,0.0294600799679756,56,-1
24,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,25,0.4946000366099213,0.7614251921937895,0.3829988659159945,0.2377133965492248,0.2930381000041961,0.0553247071802616,56,-1
25,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,26,0.5053999633900788,1.024481809287609,0.3688888536744863,0.2559412121772766,0.4872654974460602,0.2313242852687835,56,-1
26,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,27,0.5053999633900788,0.7755816632099067,0.4851870308276764,0.2831640243530273,0.4843520224094391,0.2011879980564117,56,-1
27,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,28,0.4946000366099213,0.7617162308092522,0.4976729351694563,0.1821116954088211,0.3413732647895813,0.1592615693807602,56,-1
28,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,29,0.4946000366099213,0.7447311988163134,0.4788385397081064,0.2504160404205322,0.2989346086978912,0.048518568277359,56,-1
29,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,30,0.4946000366099213,0.778276882269372,0.4978006709999006,0.2543663382530212,0.3434569239616394,0.0890905782580375,56,-1
30,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,31,0.5053999633900788,0.7639485686624731,0.4693547192401768,0.2732981443405151,0.4138796031475067,0.1405814439058303,56,-1
31,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,32,0.5053999633900788,1.2296744239016124,0.3463390404436463,0.2968403100967407,0.3129348754882812,0.016094559803605,56,-1
32,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,33,0.5053999633900788,0.8957599769966843,0.4708860028029968,0.2707436680793762,0.4363119602203369,0.1655682921409607,56,-1
33,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,34,0.5053999633900788,0.7439504400179292,0.3427842490296046,0.3346585929393768,0.3590306043624878,0.0243720170110464,56,-1
34,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,35,0.5053999633900788,0.6931212812356684,0.522926034649676,0.2280910611152649,0.3296636044979095,0.1015725508332252,56,-1
35,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,36,0.4946000366099213,0.7217654453189621,0.4187363919727172,0.3392556607723236,0.3660138249397278,0.0267581529915332,56,-1
36,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,37,0.4946000366099213,0.8985217901745792,0.4487327842440988,0.1745644509792328,0.2375048846006393,0.0629404336214065,56,-1
37,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,38,0.4946000366099213,0.7885923983848286,0.504474885369252,0.2186932116746902,0.2739571034908294,0.0552638880908489,56,-1
38,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,39,0.5053999633900788,0.6993679883364877,0.3971615479525229,0.3262144327163696,0.3755408823490143,0.0493264533579349,56,-1
39,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,40,0.5053999633900788,0.6931030286004218,0.4698695909518782,0.2690706253051758,0.3270545899868011,0.0579839572310447,56,-1
40,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,41,0.4946000366099213,0.8337384692746409,0.3871192914600085,0.2626600861549377,0.3208703696727752,0.0582102872431278,56,-1
41,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,42,0.4946000366099213,0.7419102764408899,0.5069450275872701,0.276244193315506,0.3530184626579284,0.076774276793003,56,-1
42,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,43,0.4946000366099213,0.7091318582720498,0.4748150496860034,0.2272106856107711,0.2572841644287109,0.0300734788179397,56,-1
43,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,44,0.5053999633900788,0.7047597312124373,0.4273661328446386,0.2912276983261108,0.3267215192317962,0.0354938209056854,56,-1
44,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,45,0.4946000366099213,0.7436077447272673,0.3732434307471391,0.3003626465797424,0.4309271275997162,0.1305644959211349,56,-1
45,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,46,0.4946000366099213,0.7423093576382404,0.4908451873792468,0.2687781751155853,0.3170351684093475,0.0482570007443428,56,-1
46,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,47,0.5053999633900788,0.7567726807835161,0.4883479137264658,0.2157688736915588,0.3145601451396942,0.0987912639975547,56,-1
47,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,48,0.5053999633900788,0.7455370976408264,0.3863064311527912,0.3272936940193176,0.3542165160179138,0.0269228294491767,56,-1
48,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,49,0.4946000366099213,0.7080032846414501,0.4970810064250794,0.2529113888740539,0.3776092529296875,0.1246978789567947,56,-1
49,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,50,0.4946000366099213,0.8343426168924893,0.4430770958133507,0.2660718262195587,0.2885505259037018,0.0224786922335624,56,-1
50,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,51,0.4946000366099213,0.7746167624939239,0.4235342454277478,0.2871879339218139,0.3284536898136139,0.0412657558917999,56,-1
