,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.4908256880733945,0.7567853722550454,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.7327981651376146,0.5681528905662921,0.2637243552883306,0.04400474950671196,0.0784696564078331,0.03446490690112114,5280
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.911697247706422,0.2587183570369668,0.14181213753825342,0.03271007165312767,0.05239887163043022,0.01968879997730255,2640
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.9231651376146789,0.26361765363894474,0.07578613130610339,0.048216670751571655,0.060725707560777664,0.012509037740528584,3960
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.9243119266055045,0.3047358564853053,0.029934295031224863,0.04639057815074921,0.05523202568292618,0.00884144939482212,7744
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.9048165137614679,0.401125525438372,0.054960761937823455,0.023427655920386314,0.027268094941973686,0.003840438788756728,2640
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.9334862385321101,0.2690597410632058,0.09450351652452975,0.03521783649921417,0.04045188054442406,0.005234045442193747,2288
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.9357798165137615,0.29351135092646463,0.048522573659641015,0.059431254863739014,0.06891978532075882,0.009488529525697231,5280
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.9323394495412844,0.2965495603291506,0.03968393604025903,0.04382926598191261,0.049890462309122086,0.006061196327209473,4664
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.9254587155963303,0.31147762556632963,0.04327745476598048,0.03631342947483063,0.04115031659603119,0.0048368871212005615,3872
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9254587155963303,0.3391289303833277,0.03144995749994737,0.03659442067146301,0.041370149701833725,0.004775729496032,4576
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9357798165137615,0.2975663952833819,0.04304898030702961,0.03125131130218506,0.03517651557922363,0.0039252047426998615,3256
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.9311926605504587,0.32635883119655773,0.014942854686836472,0.032304342836141586,0.03654832765460014,0.004243986215442419,7744
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.926605504587156,0.32115573024830074,0.05275504960377987,0.016335545107722282,0.01818162202835083,0.0018460768042132258,1496
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9311926605504587,0.32386291125701705,0.016147199290015495,0.04034698009490967,0.04572995752096176,0.0053829774260520935,7744
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.9288990825688074,0.3334401793860181,0.03769051663851007,0.020266972482204437,0.022690093144774437,0.0024231206625699997,2376
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.9346330275229358,0.3089206674859278,0.03567307875336237,0.03344959765672684,0.03748792037367821,0.004038323648273945,3872
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.9369266055045872,0.30504421321002323,0.025810933010725012,0.03352109342813492,0.03754047676920891,0.004019381478428841,4488
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9369266055045872,0.2967079309330091,0.03969476948086016,0.028892969712615013,0.03225606679916382,0.0033630975522100925,2904
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,20,0.9334862385321101,0.33144016608482635,0.01540243482443673,0.03604651242494583,0.04060003533959389,0.004553522448986769,7744
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,21,0.9346330275229358,0.30675455661482015,0.03590202421100086,0.018014244735240936,0.01995224319398403,0.0019379990408197045,2112
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,22,0.9357798165137615,0.322152084710745,0.018820053055663546,0.03359449282288551,0.03754603490233421,0.0039515420794487,5456
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,23,0.9357798165137615,0.31652761222111114,0.02040188190640078,0.023793501779437065,0.026586636900901794,0.002793134655803442,3784
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,24,0.9369266055045872,0.30903533377861947,0.013030375762852483,0.02433982491493225,0.027301866561174393,0.002962040714919567,5720
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,25,0.9369266055045872,0.32199838558167065,0.019101572654016203,0.016547415405511856,0.018483974039554596,0.001936557935550809,2816
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,26,0.9369266055045872,0.3276976942166968,0.02786783839984503,0.02299627475440502,0.025614291429519653,0.0026180159766227007,3168
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,27,0.9369266055045872,0.31036785433956404,0.03214407562068901,0.028196970000863075,0.031386032700538635,0.003189063398167491,3168
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,28,0.9357798165137615,0.35308249339748626,0.011085182284738372,0.02987854555249214,0.033539097756147385,0.0036605526693165302,7744
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,Adagrad,0.0001,SGD,0.0001,29,0.9392201834862385,0.3285228520521783,0.024185222031677802,0.015224519185721874,0.017012840136885643,0.0017883211839944124,2464
