,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,1,0.0,0.7394433153494624,0.7299529335715553,8.890711615094915e-05,0.0001751831005094,8.627598435850814e-05,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,2,0.0,0.7280079513105727,0.7160966022448105,8.627769420854747e-05,0.0002109676133841,0.0001246899191755,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,3,0.0,0.7210744478320348,0.6564412607388063,0.0001089870784198,0.000115261405881,6.274323823163286e-06,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,4,0.0,0.7125137716759252,0.6924787621606481,2.957400283776224e-06,0.0002051873598247,0.000202229959541,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,5,0.0,0.7059075199920712,0.6855197624726729,4.873227953794412e-05,5.128248085384257e-05,2.550201770645799e-06,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,6,-0.0371876422440882,0.698158472093917,0.6556522309780121,0.0001036043540807,0.0001971047458937,9.350039181299508e-05,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,7,0.0393682396350496,0.6893768342396686,0.648991973291744,6.282319372985512e-05,0.000163451390108,0.0001006281963782,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,8,0.0336934699997519,0.6818742274328042,0.664042486927726,0.0001295051915803,0.0001310006628045,1.4954781590859056e-06,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,9,0.0502637913884515,0.6743286038173064,0.6503157585859298,0.0001590141037013,0.0001718573330435,1.2843227523262613e-05,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,10,0.0,0.6654150281243651,0.5991324432871559,8.432180038653314e-06,0.0001566561259096,0.0001482239458709,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,11,0.0,0.6553290486335754,0.5684434909712184,2.1781015675514936e-06,0.000185116979992,0.0001829388784244,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,1e-05,SGD,0.0001,12,0.0,0.6446073341915626,0.5900746830485084,8.831362356431782e-05,0.0001601609546924,7.184733112808317e-05,22,-1
