,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.624088047766218,0.4255865958562741,0.01454777829349041,0.022463466972112656,0.007915688678622246,150
1,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.626187930504481,0.4006174835028748,0.01714235544204712,0.021417833864688873,0.0042754788883030415,150
2,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,3,0.6838235294117647,0.8122270742358079,0.6222702358283249,0.3867313236097495,0.01503191702067852,0.017154889181256294,0.002122972160577774,150
3,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,4,0.6838235294117647,0.8122270742358079,0.6237643603600708,0.37383093040374415,0.06825678795576096,0.07572820782661438,0.0074714170768857,150
4,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,5,0.6838235294117647,0.8122270742358079,0.6031813557241478,0.3818789180212964,0.017147039994597435,0.019477656111121178,0.0023306161165237427,150
5,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,6,0.7009803921568627,0.8189910979228486,0.5865394119538513,0.3662980116611968,0.024856889620423317,0.028552541509270668,0.00369565119035542,150
6,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,7,0.7083333333333334,0.8215892053973014,0.5502027045277988,0.343834368272374,0.012857602909207344,0.016333263367414474,0.003475660691037774,150
7,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,8,0.7524509803921569,0.8419405320813772,0.48322126181686625,0.3296487483028322,0.013477509841322899,0.01741035282611847,0.003932842519134283,150
8,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,9,0.7892156862745098,0.86084142394822,0.4383046463424084,0.31068249780933066,0.016558868810534477,0.020659027621150017,0.004100158344954252,150
9,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,10,0.7524509803921569,0.8434108527131783,0.4991359070819967,0.2926483206736545,0.02231498248875141,0.026772845536470413,0.004457863047719002,150
10,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,11,0.821078431372549,0.8801313628899836,0.39482413239631,0.2800564307756722,0.02605913020670414,0.03086516633629799,0.0048060365952551365,150
11,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,12,0.8480392156862745,0.8923611111111112,0.3579164671839452,0.263363197023049,0.02897215634584427,0.03390480950474739,0.004932653624564409,150
12,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,13,0.8284313725490197,0.882943143812709,0.40885494444884507,0.24850638390642904,0.03753599897027016,0.043014321476221085,0.005478323437273502,150
13,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,14,0.8406862745098039,0.8877374784110535,0.3643967138566807,0.22841644282545892,0.033782120794057846,0.03906834498047829,0.005286224652081728,150
14,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,15,0.8480392156862745,0.8908450704225352,0.37027004949164155,0.22766528207312026,0.04332743585109711,0.04894891381263733,0.005621479824185371,150
15,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,16,0.8602941176470589,0.8961748633879781,0.3383208865153731,0.20305669933619597,0.04201461002230644,0.04732225090265274,0.005307639483362436,150
16,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,17,0.8676470588235294,0.9042553191489362,0.36917927142634405,0.18872928706277162,0.04254781827330589,0.048095446079969406,0.005547626409679651,150
17,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,18,0.8455882352941176,0.8908145580589255,0.4011755058194931,0.18146894114635267,0.046188078820705414,0.052198268473148346,0.006010187789797783,150
18,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,19,0.8553921568627451,0.8963093145869947,0.389132087182838,0.16347898543781292,0.04725704342126846,0.05280587822198868,0.005548836197704077,150
19,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,20,0.8480392156862745,0.8927335640138409,0.4273571613445586,0.15200596123871707,0.04602620005607605,0.05122631788253784,0.005200115963816643,150
20,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,21,0.8137254901960784,0.8737541528239202,0.5128457089064314,0.16679002043449626,0.06065279617905617,0.0674615129828453,0.006808715406805277,150
21,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,22,0.8529411764705882,0.8954703832752613,0.41372897655374424,0.1433653392721899,0.052461154758930206,0.05891690403223038,0.006455748807638884,150
22,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,23,0.8578431372549019,0.896797153024911,0.3936927430103442,0.1389668777367721,0.05311650037765503,0.05899719148874283,0.005880692508071661,150
23,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,24,0.8627450980392157,0.899641577060932,0.3816563666195554,0.15251174535416068,0.06657344847917557,0.07401584833860397,0.007442396599799395,150
24,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,25,0.8602941176470589,0.900523560209424,0.4345904548844213,0.133703167705331,0.06422564387321472,0.07125892490148544,0.007033277302980423,150
25,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,26,0.8676470588235294,0.9045936395759717,0.419919036767062,0.1171858454387014,0.05486166849732399,0.06086686998605728,0.006005202420055866,150
26,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,27,0.8578431372549019,0.8982456140350877,0.4628522276727702,0.11389694933616556,0.05397322401404381,0.05981713533401489,0.005843912251293659,150
27,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,28,0.8627450980392157,0.900709219858156,0.43745143333103,0.10118196529677759,0.04642127826809883,0.0514027364552021,0.0049814581871032715,150
28,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,29,0.8676470588235294,0.9032258064516129,0.42382046463442785,0.10214471166837029,0.06115303561091423,0.06751392036676407,0.006360884290188551,150
29,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,30,0.8627450980392157,0.9020979020979021,0.47170082960442145,0.09375920660506623,0.05158316344022751,0.05699899420142174,0.0054158298298716545,150
30,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,31,0.8553921568627451,0.8963093145869947,0.4611270951664112,0.08919791460743484,0.0531889870762825,0.05877499654889107,0.005586008541285992,150
31,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,32,0.8504901960784313,0.893542757417103,0.4779253023557876,0.08829326271809015,0.056435298174619675,0.06245733052492142,0.006022030953317881,150
32,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,33,0.8725490196078431,0.9057971014492754,0.4595806383272158,0.09542617633379996,0.07881830632686615,0.08735599368810654,0.008537684567272663,150
33,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,34,0.8504901960784313,0.893542757417103,0.5341817834460195,0.07743367984188566,0.053086914122104645,0.05915268883109093,0.006065773777663708,150
34,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,35,0.8553921568627451,0.8977469670710572,0.523826796042176,0.0842710413276606,0.05902217701077461,0.06545967608690262,0.006437500007450581,150
35,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,36,0.8480392156862745,0.8916083916083916,0.5652036440282531,0.08523404668671233,0.06386630237102509,0.0710609182715416,0.0071946182288229465,150
36,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,37,0.8578431372549019,0.896797153024911,0.5210005014178379,0.07485257272678426,0.056188009679317474,0.06249332055449486,0.006305312737822533,150
37,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,38,0.8480392156862745,0.8912280701754386,0.5116157238668415,0.08114674027477546,0.05948829650878906,0.06588329374790192,0.006394999101758003,150
38,roberta-base,glue,mrpc,2,10,10,1.0,8,3,-1,100,False,0.0,,SGD,1.0,SGD,0.001,39,0.8455882352941176,0.8900523560209425,0.5133172764840043,0.07066494991847624,0.057007815688848495,0.06337850540876389,0.006370689254254103,150
