,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,1,0.4908256880733945,2.033467713572563,0.6700091351162303,1.5155747860262636e-05,1.5225307834043633e-05,6.955972509103958e-08,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,2,0.4908256880733945,0.7052944340837111,1.9102497078436003,0.00010732233931776136,0.00034915097057819366,0.0002418286312604323,88
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,3,0.4908256880733945,0.6933416866381233,0.684627155079083,2.428924744890537e-05,2.5216051653842442e-05,9.268046596844215e-07,88
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,4,0.4908256880733945,0.6997631383598397,0.6875436906110156,1.4251529137254693e-05,1.4273427950683981e-05,2.1899051461105046e-08,88
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,5,0.4908256880733945,0.7007167979117928,0.6763045988976956,2.3589069314766675e-05,2.3595765014761128e-05,6.696288856744559e-09,88
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,6,0.5091743119266054,1.6316414121367515,0.7525791699913414,1.523333412478678e-05,4.02236582885962e-05,2.499032416380942e-05,88
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,7,0.5091743119266054,0.7261637752756066,1.5434352717955007,3.788743197219446e-05,0.00013122450036462396,9.33370683924295e-05,88
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,8,0.4908256880733945,0.9600094220507036,0.7614720036360351,1.1261357940384187e-05,1.646219789108727e-05,5.200839495955734e-06,88
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,9,0.4908256880733945,0.6944156026621477,1.1499070098792965,1.6437381418654695e-05,5.0511509471107274e-05,3.407412805245258e-05,88
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,10,0.5091743119266054,0.7291905330408603,0.7004963311282071,1.2721036000584718e-05,1.3959458556200843e-05,1.2384224419292877e-06,88
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,11,0.5091743119266054,0.8258363779531707,0.6273350786756385,6.5535477915545925e-06,6.630608822888462e-06,7.706122318040798e-08,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,12,0.5091743119266054,0.7469086050987244,1.0407335969196123,7.787404683767818e-06,2.6975831133313477e-05,1.918842644954566e-05,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,13,0.5091743119266054,0.695472525894095,0.7109553300182927,1.6114065147121437e-05,1.7678741642157547e-05,1.5646769497834612e-06,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,14,0.4908256880733945,0.7001555813561886,0.6833389931781726,1.0708097761380486e-05,1.0799375559145119e-05,9.12776556560857e-08,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,15,0.4908256880733945,0.7231915199428524,0.6977901059118183,1.1788844858529046e-05,1.1854671356559265e-05,6.58260503882957e-08,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,16,0.4908256880733945,0.7026173450531216,0.8010836616497148,1.1691812687786296e-05,1.910208084154874e-05,7.410268153762445e-06,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,17,0.5091743119266054,0.6931084033546098,0.7123137982392851,1.0179729542869609e-05,1.0839723472599871e-05,6.599939865736815e-07,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,18,0.5091743119266054,0.706438937865266,0.6928326118398795,1.0539767572481651e-05,1.0582646609691437e-05,4.287860377871766e-08,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,19,0.5091743119266054,0.716252670375579,0.7267833022908731,9.183460861095227e-06,1.1195685146958567e-05,2.0122240584896645e-06,88
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,Adam,0.001,SGD,1e-05,20,0.5091743119266054,0.7154850456692757,0.7047228361733937,1.2125080502300989e-05,1.3067144209344406e-05,9.420638207302545e-07,88
