,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,1,0.6838235294117647,0.8122270742358079,0.626990423483007,0.479531351970043,3.014085054397583,3.959744691848755,0.9456595778465272,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,2,0.6838235294117647,0.8122270742358079,0.6317384085234474,0.4228376496932469,1.5550668239593506,1.7833017110824585,0.2282348871231079,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,3,0.6838235294117647,0.8122270742358079,0.6552408556727802,0.4091795845536981,0.3556106090545654,0.4145358204841614,0.0589251965284347,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,4,0.6838235294117647,0.8122270742358079,0.6387382313316944,0.3978168055266142,0.2638997435569763,0.3453987240791321,0.0814989656209945,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,5,0.6838235294117647,0.8122270742358079,0.6446249683698019,0.41765027758223,0.2787758409976959,0.3921596705913543,0.1133838295936584,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,6,0.6838235294117647,0.8122270742358079,0.6548186476324119,0.4025201874563354,0.2732359766960144,0.346130222082138,0.0728942602872848,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,7,0.6838235294117647,0.8122270742358079,0.6823820649993186,0.4037842694174032,0.2720687687397003,0.3266074359416961,0.0545386597514152,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,8,0.6838235294117647,0.8122270742358079,0.6701671919401955,0.3999569787906948,0.2744759619235992,0.3108804225921631,0.0364044494926929,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,9,0.6838235294117647,0.8122270742358079,0.6246003046923992,0.3927448314370122,0.2531554698944092,0.2799616754055023,0.0268061961978673,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.1,10,0.6838235294117647,0.8122270742358079,0.6251692058993321,0.3902642216954846,0.2523335218429565,0.3069977462291717,0.0546642169356346,50,-1
