,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,1,0.4946000366099213,0.702167211654071,0.6738507838121482,6.222016963874921e-06,6.260657301027095e-06,3.8640411759161e-08,56,-1
1,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,2,0.4946000366099213,0.7021073040990146,0.7044324065957751,7.640963303856552e-06,8.349757990799844e-06,7.087950848472246e-07,56,-1
2,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,3,0.4946000366099213,0.7019970650903302,0.6984548436743874,7.819340680725873e-06,8.262699338956736e-06,4.433582319052221e-07,56,-1
3,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,4,0.4946000366099213,0.7018723499198958,0.6887217041637217,6.435566774598556e-06,6.53317556498223e-06,9.760890407051193e-08,56,-1
4,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,5,0.4946000366099213,0.7016602998073069,0.7151600366192205,6.33917807135731e-06,7.683214789722115e-06,1.3440369457384804e-06,56,-1
5,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,6,0.4946000366099213,0.7013405477669019,0.7246711104043893,6.726999345119111e-06,9.114845852309372e-06,2.387846507190261e-06,56,-1
6,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,7,0.4946000366099213,0.7010855768994042,0.6705096140503883,6.182297511259094e-06,6.294790637184633e-06,1.1249321119066737e-07,56,-1
7,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,8,0.4946000366099213,0.7009665843857504,0.6422660749937806,3.3671301480353577e-06,5.051560492574936e-06,1.684430344539578e-06,56,-1
8,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,9,0.4946000366099213,0.7007969045359778,0.702533699891397,7.516019195463741e-06,8.113668627629522e-06,5.976493753223622e-07,56,-1
9,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,10,0.4946000366099213,0.7007078907151173,0.6587899452873638,5.927582151343813e-06,6.519219368783524e-06,5.916371605962922e-07,56,-1
10,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,11,0.4946000366099213,0.7005129148460936,0.7228401689657143,5.170226813788759e-06,7.209403065644437e-06,2.039176251855679e-06,56,-1
11,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,12,0.4946000366099213,0.7003026211942447,0.6933317180190768,6.941645096958382e-06,7.159767847042531e-06,2.181228069275676e-07,56,-1
12,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,1e-05,13,0.4946000366099213,0.7000213469628185,0.7140348444027561,7.100155926309526e-06,8.567124496039469e-06,1.4669685697299428e-06,56,-1
