,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.0,0.6581232147362396,0.7299529335715553,8.890711615094915e-05,0.0001751831005094,8.627598435850814e-05,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.0,0.6192658905309575,0.5849520393393256,9.655465692048892e-05,0.0001526756677776,5.6121010857168585e-05,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.0,0.6774130131452138,0.889336476678198,0.0002294978767167,0.0004824849893338,0.0002529871126171,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.0,0.6334993620865218,0.6145354980772192,3.081528120674193e-06,0.0001673872320679,0.0001643057039473,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.0,0.6525749218372898,0.7315656832673334,5.737531682825647e-05,9.172892168862744e-05,3.435360486037098e-05,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.0,0.6313339096444254,0.5784706779501655,0.0001129832671722,0.0001714597456157,5.847647844348103e-05,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.0,0.6166363126449003,0.5334623247385025,7.091301085893065e-05,0.0001209576730616,5.004466220270842e-05,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.0,0.6285824195574258,0.7150612275708805,0.0001623994176043,0.0002033117052633,4.091228765901178e-05,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.0,0.6250218676246759,0.618292622403665,0.0001767767098499,0.0001780669408617,1.2902252137791947e-06,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.0,0.6122253744201805,0.4968199250372973,8.580784196965396e-06,0.0001167408991022,0.0001081601149053,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.0,0.6577400496897806,0.3842635601758957,5.8575678849592805e-06,0.0001142830806202,0.0001084255127352,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.0,0.6549459090669647,0.4537982005964626,0.0001624072174308,0.0001642996212467,1.8924030200651032e-06,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.0,0.6034773654155149,0.6065891218456356,0.0003225247492082,0.0003566032974049,3.4078551834682e-05,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.0,0.5984444308826942,0.6249373774636876,0.000277864630334,0.0002960984711535,1.823383354349062e-05,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.0,0.658409686943957,0.7745057933709838,0.0001301591400988,0.000241258792812,0.0001110996599891,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.0,0.6507215882075652,0.6532307811758736,0.0001161459586001,0.0001173155833384,1.16962644369778e-06,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.0,0.641008453969737,0.6560200387781318,0.0001301702286582,0.0001309379003942,7.67678216107015e-07,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.0,0.5996686256568851,0.5625537008047103,3.5871977161150426e-05,0.0001450316631235,0.0001091596859623,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.0,0.5952363855966175,0.5553128591992639,0.0001204350992338,0.0001314046094194,1.0969512004521675e-05,22,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,20,0.0,0.6409732147710014,0.4127318593588742,1.4972560165915638e-05,8.630360389361158e-05,7.133104372769594e-05,22,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,21,0.0,0.7600442982129468,0.2880539731545882,7.4338568083476275e-06,6.176024908199906e-05,5.432639227365144e-05,22,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,0.0001,22,0.0,0.5873210134397027,0.7754857330837033,0.0004087483393959,0.0006616725004278,0.0002529241610318,22,-1
